	CDX01	CDX01.1	CDX01.2	CDX02	CDX02.1	CDX02.2	CDX03	CDX03.1	CDX03.2	CDX03.3	CDX03P	CDX03P.1	CDX03P.2	CDX03P.3	CDX04	CDX04.1	CDX04.2	CDX04.3	CDX07	CDX07.1	CDX07.2	CDX08	CDX08.1	CDX08.2	CDX08P	CDX08P.1	CDX08P.2	CDX09	CDX09.1	CDX09.2	CDX10	CDX10.1	CDX10.2	CDX12	CDX12.1	CDX12.2	CDX13	CDX13.1	CDX13.2	CDX14P	CDX14P.1	CDX14P.2	CDX15P	CDX15P.1	CDX15P.2	CDX15PP	CDX15PP.1	CDX15PP.2	CDX17	CDX17.1	CDX17.2	CDX17P	CDX17P.1	CDX17P.2	CDX17P.3	CDX17P.4	CDX17P.5	CDX18	CDX18.1	CDX18.2	CDX18P	CDX18P.1	CDX18P.2	CDX20	CDX20.1	CDX20.2	CDX20P	CDX20P.1	CDX20P.2	CDX22P	CDX22P.1	CDX22P.2	CDX25	CDX25.1	CDX25.2	CDX26	CDX26.1	CDX26.2	CDX29	CDX29.1	CDX29.2	CDX30P	CDX30P.1	CDX30P.2	CDX32P	CDX32P.1	CDX32P.2	CDX33	CDX33.1	CDX33.2	CDX34	CDX34.1	CDX34.2	CDX35	CDX35.1	CDX35.2	CDX38	CDX38.1	CDX38.2	CDX39P	CDX39P.1	CDX39P.2	CDX40	CDX40.1	CDX40.2	CDX41P	CDX41P.1	CDX41P.2	CDX42	CDX42.1	CDX42.2	CDX42P	CDX42P.1	CDX42P.2	CDX45	CDX45.1	CDX45.2	CDX46	CDX46.1	CDX46.2
ZN888.H14CORE.0.P.B	-0.014733939636432365	-0.017483998902253352	-0.017788291738505022	-0.004282106598132159	0.001325741762697382	0.00023843078642192005	-0.009698438755087807	-0.006506588010334966	-0.014024855027068624	-0.020219311370852262	-0.015707724190078088	-0.016924671251455522	-0.014941394785027167	-0.013269518832152431	0.004562202097116172	-0.013779143314953942	-0.002328433456548716	8.79964729400527e-05	-0.007298268788913212	-0.010569717360474955	-0.010104527305490907	0.011955347325501695	0.012679698783857517	0.014981907794214851	0.008711231359696345	0.00864455118868303	0.008477707146773407	-0.010325767199416394	-0.011920377554304135	-0.012673181937185958	0.006353518122932673	0.0013241996079559248	0.003061474689924666	-0.0014424439907943297	-0.009141101000107938	0.004083710369096787	-0.04298617908256395	-0.04350401003523517	-0.040671794346723175	0.01089857308522222	0.01084767071449449	0.009913172115667786	-0.009522734603872112	-0.00902667919304255	-0.010780460342759167	-0.0066120000152025855	-0.003819768206425692	-0.00280328476891846	0.0030714726792023493	0.004722069454572714	0.0036054533606976733	-0.0013511026668909473	-0.0016471655442799327	-0.0024932339713324685	-0.003610007813125807	-0.0021365539806842493	-0.005253194173375363	0.005826043715786339	0.0032460543861940186	0.003364609905556783	-0.0012124647882282172	-0.001180596810925971	0.0007517114049334154	-0.011542949202402921	-0.009427838923160663	-0.010665394180126655	-0.006541794037669115	-0.006673806262986623	-0.00398569462864084	-0.0077252233281750226	-0.0060612514001014035	-0.009120469279068701	0.0036964726416286466	0.004453653096499684	0.002114292157016344	-0.0039028462301369336	-0.002309608372587447	-0.0029723558774522383	0.0016113875279639908	0.0010293235648189873	-0.0008676349344335864	0.014972992767701416	0.010442465354842424	0.013340044896887605	0.000830713403229934	0.0003620160395179484	-0.0009980359879850345	-0.006825854608939098	-0.004304940999416742	-0.006786293194828808	0.011076849717203815	0.010190248676980743	0.010053720683115238	0.008262400693529029	0.0069165614452127745	0.008158813753431936	0.009418655047200276	0.010706107742580578	0.010696730263376048	0.003674736111603663	0.0030004173840345295	0.002425092300427183	0.0034038322761045367	-0.0001786327871037167	0.004149576474535196	0.00011450042141336348	8.18058535069452e-05	0.005151002298687255	0.008274346993940744	0.010028776222667408	0.00927782369364504	0.00857054605664253	0.00841020242917928	0.009117220963777175	0.008385668967046435	0.0066898205657770545	0.008483112875622046	-0.0013319610340253806	-0.00013516921814175323	-0.0006802099134797217
ZN320.H14CORE.0.P.B	-0.007412862865985561	-0.007906216481997987	-0.008031721998080025	-0.003828344571371415	-0.005713771614660595	-0.003017975137978336	-0.006757719267733814	-0.00469788400214873	-0.0034856383919707958	-0.0045974746201750665	-0.004620854525858521	-0.0035428256775192858	-0.005648773998415587	-0.005296016543252843	-0.002393713737413647	-0.006917423002908517	-0.007708921311026925	-0.0037743087877856302	-0.0026466770798649892	-0.002009864434937305	-0.003592282855271187	0.00042039587081747125	0.0001558901527018136	0.002098241617327192	-0.0016118225518046174	-0.0010202788058456624	-0.0009238532306762703	0.005975352129488292	0.0038142141196111914	0.0030353784839052883	0.0016464074968692247	0.0011455877660356674	0.00044076411868210636	-9.573756026482644e-05	-0.003982799440011348	0.0006796456219722145	0.00338006786925677	0.004109774842530886	0.0035236517391786203	-0.006165515027049375	-0.003563479473956133	-0.0023241386250863333	0.0025392027116507565	0.0021698489765336333	0.002404137118961506	0.0021513636071445862	0.001212701507088269	0.000976596050230429	0.005833431848742423	0.0016325173388497124	0.0035467524971764803	0.004543500407877612	0.005416076485401759	0.002280645589974257	0.005873953460786419	0.0044379691331827165	0.0042774393345131325	-0.0001643625723157014	0.0004973691251650647	0.00039355310297699845	-0.0008189926847783897	-0.0006082645571572218	-9.870593374212417e-05	-0.0007570994969281707	-0.0030046090603552166	-0.00251193924199388	-0.001888535990791048	-0.0016405095888968456	-0.0009587253892527313	0.002511035384410208	0.0036856962184559435	0.003483903429181595	0.002738094754962181	0.0034207177076274894	0.0011829207071090185	-0.002779445823394187	-0.001684577036641802	-0.002547046413904555	0.0001974271602504973	0.00019632985376708608	0.0016830447091759676	0.0018782474552692626	0.0011606342776790141	0.002391934714009163	-0.001689671595130373	-0.000540614483909987	-0.00033814093458867003	-0.005893588553612396	-0.005311573989371525	-0.004169240777572583	0.005673221478966455	0.005907224669165034	0.004342398428926857	0.0002471449555680095	-0.0016364985724784036	-9.850097628046872e-05	0.005435381021299997	0.002871749978315347	0.0043617324702638375	0.0006224409222214554	7.7437808697429e-07	0.0004808440012713512	0.0029879420358923875	0.0012478182836581767	0.00274623172743409	0.005058763272679319	0.004182609805766569	0.00276805331311119	0.004294951385011027	0.003169825902072523	0.003567365333011137	0.0019139343636141188	0.00128859804310249	0.0006948011358932951	0.0010530063888370095	0.0006691679911409271	0.0002617613360830216	0.002047545417705316	0.0031695857352960926	0.004251696311543336
GMEB2.H14CORE.0.P.C	0.0011310249970035453	-3.0837538729733556e-06	0.0011875573326606882	-0.0018822489884734862	0.002232961160989065	0.0004729528196600815	0.0011349837833815233	0.0021669219144832604	-0.00014617092838029657	-0.006870011421181423	-0.0009262004960496963	-0.0016635154004537246	-0.00010484586737151258	-0.0009536786821378847	-0.004762882767691513	-0.009527539527479735	-0.0011615650358694077	-0.0006257617361372275	0.0039996300594844205	0.0034999152033219046	0.004159932140796038	0.0011966010226934015	0.0007817556185666219	0.0009136250318851851	0.0030887016967969653	0.0012238528006854495	0.002461132976606554	-0.00043167871570183234	-0.002167578215941494	-0.0018658635560179684	0.004412455728094207	0.003989524626443239	0.005691325314209939	0.004651524885381702	0.0033615453811889876	0.0012718559398895986	-0.00401794423424403	-0.003138241097286924	-0.004208982799103655	9.739292654307206e-05	-0.0011012170644048177	-0.00028428299751154695	0.000538543922904253	-0.0005161400655595144	-0.0003152856312579988	-0.002821116991292227	-0.002055496609503281	-0.0019297314593467953	0.002435505004520994	0.006662299439502016	0.004018655016628747	0.006855847499619878	0.008640107321925281	0.006832740129477796	0.003137781068158216	0.0036135089272105324	0.0035598820603147045	0.001132554409521574	-0.00032163040966373137	-0.00034327149300208715	0.0014527636976850431	0.000995700184685388	0.0010994623728649844	-0.0007939265623995319	-0.0007887201775776132	0.00021960084672084952	0.0017574441789957515	0.0015970392977976422	0.001975691494124242	-0.00232604443636112	-0.0027504531306909554	-0.002508831536593149	0.003817555976020021	0.003955738806560302	0.005140752682861715	-0.0019112170097078942	-0.0013826499844004467	-0.0016797763441852393	-0.0014724657843493102	-0.001828474315436786	-0.004053362861713467	-0.00025697981323353776	-0.0007005805308290266	-0.000598228156432865	-0.0016104517289689173	-0.0014201369079487748	-0.0037038632321917324	0.003965354772320706	0.005054664179289776	0.004528098968032071	-0.0036815411130830525	-0.003846554280386632	-0.004119074985934943	-0.0022458933421576244	-0.0008874479243450115	-0.0025246574701755565	0.0004013132768229126	0.0015844498013159094	0.0016224676252372498	-0.0006805179631287426	-3.32106170077451e-05	-0.00030350872852765484	-0.0023708756521895304	-0.0009098399938666812	-0.001321287151579709	0.0010978478562322467	0.0030406618114584743	0.004689160523116727	-0.006853898597159283	-0.005928164388429411	-0.00613961655538758	-0.006014153149629387	-0.005220279193392686	-0.004601836051416961	-0.0014901017695070537	-0.0009755344325924487	-0.001210055399272792	0.0008507405072234898	0.0002798061254846226	0.00040459958694394473
TF2LY.H14CORE.0.SM.B	-0.005594502179552155	-0.006882441134854879	-0.001291881495383217	-0.0032726200862782237	0.0014711582865370681	-0.003935024555488039	-0.002381274470452104	-0.0007948431956308283	-0.0028729737056292152	-0.012568726569956435	-0.0022886295374826915	-0.0011328082880165563	-0.0023199985391105316	-0.0004748183699010253	-0.007928074912193578	-0.01926784074472499	-0.007457125952203985	-0.00764712426395723	-0.006503874749708378	-0.0041066319144217964	-0.004690117554824292	-0.016920424799699556	-0.01980898655882321	-0.011555025083795696	-0.013646613141933678	-0.015205652807220882	-0.015052107109257643	0.00943897283497112	0.01056278691356098	0.010209592907185441	-0.003479453573746125	-0.004074275270870978	-0.00092843018464159	-0.001999814387098613	-0.0014696782791530259	0.0014329014720859518	-0.007932168411325598	-0.00773162679828293	-0.009747995543820673	0.006657649505238164	0.004384058766818603	0.00364823501194971	0.0036426361224684146	0.00548666253115922	0.00299078260233567	-0.008056399253479738	-0.0038892975760616132	-0.003358628688277837	-0.0032736116327280935	0.003461399236017305	0.0006678389440414414	0.004474587404073273	0.004068557506915777	-0.004129301033663383	-0.002500228611079681	-0.003103980933493536	-0.003656794029098765	0.002092516338513069	0.002166301241743093	0.0023862001421317254	0.0008053030609566762	-6.097821987091075e-05	4.0197697895927255e-05	0.005065490324992775	0.007587062199529493	0.005856072808251102	0.011789027903517199	0.009407104364002243	0.007270849834183756	-0.0039403342520623824	-0.002955101271149199	-0.004877550786168371	0.0052130767733211325	0.004318588843374884	0.005980128098606113	0.0031029282125348335	0.0021689012069375296	0.0037921489585292017	0.010880910753534834	0.00974854200536334	0.007802080749927952	0.0023207018421470727	0.0049554468708386135	0.00329547086945529	0.0035760674599869067	0.0036688603805295813	0.0023597293995071254	0.0030057509733972276	0.0035270324140792564	0.002807406079515696	-0.003946499761340034	-0.004276479531518974	-0.006863154006771233	0.0022777106870505645	0.004016517770880943	0.004153495182440634	-0.0012234020622823101	0.0009548636617191673	-0.0004927820207208129	0.0010680242133166297	0.0007627881148279622	0.0016011841930683314	-0.009145521614940063	-0.007961697317344084	-0.008256475070597477	-0.005859612989108877	-0.0035876543840153916	-0.0035100493678985353	-0.005671745665653305	-0.004729623904206116	-0.004240050565950843	-0.0057684590439043065	-0.005183239367817325	-0.0039291315776094704	0.008148251569771876	0.006350265767634621	0.008000418909079725	0.014411940835639592	0.013115605809629229	0.012809446819072715
ZIM3.H14CORE.0.P.B	0.0005758714389547059	0.0005873457277866122	0.0006395234176184596	-0.0006166451948470841	-0.0002720123391271032	-0.0003673624238451241	0.00040084741353770003	0.0002512782974068985	0.0005361787063550065	-0.0007368514256702682	0.0006611384350879002	0.0010165354845772484	0.0005983589696883492	0.000531903356155187	-0.0005473838973748225	-0.0013102715950980772	-0.0002259092604749719	-0.00015044207789505803	3.412742861240469e-05	0.000133550796829112	0.00024169634762887256	-0.0002802873662253398	-0.00040436818301426244	0.00027831268942624815	-0.00032212013457717976	-0.0002810450454626754	-0.00026121463071304517	-0.0003742365388149379	-0.00014902428003603485	-0.00016012892691369608	-0.00016869340894434305	-3.650989388030682e-05	0.00024044693347712463	0.00030147611574959314	4.370552032389718e-05	-2.987433460872875e-05	-2.3498520541098992e-06	-0.0002540786436950183	1.0498644961841103e-05	-0.00022193373096151487	-0.00015842005983535178	-0.00036283038428139183	0.0005462392597768601	0.0007394422833015378	0.0006769098875633875	0.0008072168982423587	0.0005034932955757052	0.0005070832008294712	-0.00019188135036136349	4.6340744277389564e-05	-0.0001447939424538101	-0.0001640260195310031	0.0002771539476147342	-0.00059047427263207	-0.0007983851857678397	-0.0007951846069798235	-0.0007728059006593684	-0.0001848557000808156	-0.0001760790072889125	-0.00015597109447404174	-0.00013473951887235357	-0.00016078674595814291	-0.00015906289225214068	0.00015344997368189065	0.00012705659685352975	0.0002180871984671989	0.0001491282900797404	8.786750852072148e-05	-8.639439902509178e-06	0.0005579793693342976	0.0005525053666415946	0.0006234583036297251	-0.0003050519382006696	-0.000368825338461892	-0.00023208880266312084	0.00032706426007189	0.00022718953617236644	0.00039918857567975216	-9.92760364087564e-05	-0.00018387984127034225	-0.00042783670386767786	-0.0005802641058547605	-0.00023493673195977877	-0.00047646066732902066	-5.937130640899513e-05	-9.385875128914845e-05	-0.00017444070888213183	0.0002063479599291862	-4.5547340113991427e-07	-0.00010941283618650955	0.00014709178171867004	0.00018025467829752443	0.00042069046570249045	-0.00045167147690002235	-0.00030596124717090635	-0.0003703097758029195	-0.00012122685956402458	6.84142652187607e-06	-6.3425057769238e-05	4.323744261876776e-05	0.00012561406688624808	9.584257392463528e-05	8.789692642773535e-05	7.173801575201301e-05	2.4142732296777688e-06	7.867426208434301e-05	0.0004590157148956581	0.0007577659550425364	7.875939204906706e-05	6.596251496353674e-05	0.00011068731383860825	-0.00016530410408332487	-0.00010882288068646097	-0.00010154470894675065	-0.00011516603520419644	-0.00014970257236714433	-0.0001905913566843842	3.786082201643911e-05	-7.127866324404277e-05	-0.00020500865853603315
ZN680.H14CORE.0.P.B	0.00022669727474307312	0.0001651152340368927	-1.4187934058485321e-05	0.00011030262423410066	0.002713269810333431	0.001977012137144777	-0.002092263261792029	-0.001441522169436704	-0.000941771088063166	-0.005599345542558139	-0.0013488330534295527	-0.0010483217244711554	-0.00115635132792703	0.0004433005958999832	-0.0018042696929762908	-0.00482443799531165	-0.0002470003597060535	-0.000479089231698371	-0.0001058958863634084	0.0001296462791226969	-0.0003087774322319154	2.4766728851356615e-05	-0.0002109450947907277	0.0006787031724662493	0.0015119844376413646	0.0011642090727734576	0.0006358462401601936	0.005280305860686319	0.006423949055072893	0.0070540418424816205	0.0028611680245263314	0.0007997240155524062	0.0018488581704032597	-0.00021157202068174173	2.6193024316443293e-05	0.0003615128693100741	-0.0005936477488949891	0.00030360890641297454	7.494227519649899e-05	0.0032665727767333718	0.0021105725856834577	0.002024210720510422	-0.0005113170927317485	-0.001561090618430474	-0.00032394427951529757	-0.0011674459801740262	2.1375810347923805e-05	-0.0006991200853862806	0.000776896804469704	0.0021572521783597013	0.0014297398089633487	0.0003884603159272565	-0.0007216264665061399	0.0011596550214860437	0.00023876264042887237	0.0009848102679952124	0.0010878745419922382	0.0009674920039941624	0.000862732916618291	0.0010834159365668025	0.0002784163124594329	9.641916781038093e-05	0.0002921539471648028	0.00041332786293451476	0.0006292351551755983	0.0005876910938433735	-2.0039281205804643e-05	-6.029900757346639e-05	0.00010827727831861847	-0.005328123333765568	-0.005254801530792964	-0.005978992169795444	0.000780499658112983	0.0013358305296768836	0.0005392713237500762	0.0010162257774248625	0.0007176522036756628	0.0009930699962198565	0.0038626598277968585	0.003958657287075782	0.004121572610668853	0.0014439003311079448	0.002411834828146787	0.0026661978378558684	-0.0021765450386376922	-0.0018625328246128562	-0.0028028591290082563	0.0008447292331749232	-0.0008721673584774346	-0.0005145431291844877	-0.0016643752860633846	-0.0017481771550571785	-0.0009507024397938015	0.0006311480179935719	0.000747751026855014	0.0008174244397158585	-0.00123135785908598	-0.001329879877699004	-0.0010469085182936567	-0.00038591168474988956	-0.0007163768471109089	-0.0006043018520617302	-0.001580671527208669	-0.0018754796125692403	-0.00109572449270509	-0.0033661933825428797	-0.001940695125049668	-0.003293009774723986	-0.0022815694365929716	-0.0020526820071209134	-0.0019669371733831496	-0.0019550078851524534	-0.0019270779550335	-0.0020590148785099914	0.0007977234273923736	0.000910800989555965	0.00042339023560730683	-0.00038142654462105944	0.0001759417911988426	-0.00012897013886577354
F200B.H14CORE.0.PSGIB.A	0.00378655589893959	0.005353900885904815	0.004727550129255458	0.0017213357968652169	0.0008352909364621943	0.0007849707972542017	0.00881919711370639	0.008110664207155593	0.011277633248792426	0.016243945708872606	0.012672034053726177	0.010583157710070182	0.011016196110137294	0.009466210278187259	0.006196075251298938	0.011724474225572127	0.007180902165127621	0.004969923221573065	0.002640968793889074	0.0031954287764645447	0.003637152387646965	0.002967149639128732	0.003269439100709197	-0.0005427669073008695	0.004232244732451254	0.002737929907604192	0.003633235756693397	-0.0051033866779224045	-0.008223154239728971	-0.007009838372443559	0.004447786511948435	0.004002784893062442	0.002751259162560705	0.0033988227580026014	0.005322436715610947	-0.00038866912651985965	0.023416522668514565	0.02299861999038185	0.02295361204903785	-0.006390712176300466	-0.005743255827226445	-0.0038836368340757032	-0.001463272357559549	-0.00045966075458468296	-0.00035218560180017933	-0.002469196328053921	-0.003259042890711219	-0.004485246324252494	0.008980746106242048	0.004652335020903941	0.005024973629910235	0.0042455272580512625	0.005276909595347599	0.005518715765494184	0.00551708381739019	0.006236128630699397	0.006856487784158605	-0.004760627518747427	-0.0028906718360471747	-0.002551281255849375	-0.0033576669121704625	-0.002190807982570005	-0.0023882288757902104	0.0021032988514043892	0.0006662801052607674	0.0022356655859020417	-0.004408222471564287	-0.00317044556582962	-0.00341448931714961	0.003706777372130743	0.003406175777498975	0.005368936608370114	0.005862695200478898	0.007606806577065538	0.005435328559853883	-0.007194797255751389	-0.0059022549645548015	-0.006561857711166162	0.003076820512627993	0.002956415792168114	0.00448117316506279	0.009995058949201937	0.012352901927126831	0.011637621345622467	0.004495743297158812	0.003082281533855513	0.005222442216411631	0.0034574635230574906	0.0016335241229699894	0.003995737773346897	-0.0006579339671395677	-0.0006907730387516727	-0.0006395919717587848	-0.0011204890178063795	-0.0004719089942691615	-0.0009821125219789512	-0.003183491813868859	-0.002575326404884639	-0.0033958586296369	-0.005660750919414146	-0.0054336847413108975	-0.0046899120062032194	-0.0006834451719631874	0.002046354644297083	-0.0005401816133904019	-0.0073028826002984005	-0.006970404508480148	-0.008449913129560177	-5.402564961786934e-05	-0.0008642925642532289	-0.00045189720925123086	-6.107501399478108e-05	-0.0005802056736224385	-0.0015295179284841504	-0.009450808996926175	-0.007795552489424875	-0.009864746079329014	-0.00481744482054516	-0.0057330214325397085	-0.0052172802604140015
GRHL1.H14CORE.0.PSM.A	0.006534527949421419	0.005876861265600223	0.006067784806157598	-0.003908526868822545	-0.003792010857987808	-0.004262877274575693	-0.0028294516058430864	-0.003111506062060115	-0.0025746252136521143	-0.0029638431834956595	-0.003152162660413204	-0.0016038198242304084	-0.0014561896975191285	-0.0038179307519674785	0.004533001210099909	0.0074410761699624595	0.007948045921705761	0.007916036665779537	0.0014609199817804236	0.0020447158776172765	0.0013708545342420344	0.0026765908884998123	0.001616975259486416	0.0032851193179260865	0.00780384337968544	0.008652168839635703	0.009043879958615907	0.001514692114661492	0.0023731755110132004	0.0015650051878289112	-0.004776124839497559	-0.007757483920297928	-0.007103656873973626	-0.004590436786794249	0.0020349534560457965	-0.0013007388287651128	0.02323154955491569	0.023524007046478296	0.023273485981669475	-0.002870627998474192	-0.002052260934479731	-0.004216456666942696	0.004028925101302761	0.004644571417052579	0.0030143129623625385	0.0024809515709171117	0.0027801327860918997	0.0017724785640281157	0.005600335076964312	-0.001921126396770996	-0.001472158364157811	0.0009633332651347995	0.0012691604901537573	0.0004962007776849123	0.0024570561139307095	0.003531399243689724	0.0036978261330582025	-0.0016152545630485477	-0.0013757148392951925	-0.0016291822177138125	0.0002586889391990659	-4.7079216145811e-05	0.00015276331008550598	0.004709460918337117	0.003569409811416978	0.00432711551533622	0.0018763041012240947	0.0015488547682670664	0.0018433562905763772	0.0050499249648477814	0.005661762153751734	0.005982951803780036	-0.003498459039049981	-0.0036933211136969636	-0.0033560580000676033	-0.008025853978061133	-0.0076647587935297825	-0.00724324180751015	-0.0078088260090095245	-0.009126601824661741	-0.009763411749192803	-0.003963584873558015	-0.0026244672392606223	-0.0021891724149087958	0.005975458787263525	0.0035185144530866757	0.0059930768709928715	-0.006723241342519293	-0.0077158174127915004	-0.008851611906137898	-0.005719091928468177	-0.004828578441350605	-0.008566094027431574	0.002203704085135166	0.0012935478137698659	0.001868219458134526	0.006416016092606163	0.0063161424688731715	0.00645901700974961	-0.005157789746964478	-0.005493376420843517	-0.00498263313991614	-0.00113262283927977	0.00047487675053118353	-0.00018556774359058047	-0.0034995335135784983	0.0007872972639488651	-0.0008214008426847739	0.002904175002075512	0.002741096584508097	0.002537676022370007	0.0031872733571462705	0.0033324351432607543	0.003275031934356362	-0.005465044014451111	-0.0036963034103628155	-0.005233309187981425	-0.002789988118022013	-0.002773139305921992	-0.0025502381403423
ZXDC.H14CORE.0.PI.A	-0.00391240687643086	-0.003875827684729985	-0.003982419188756957	-0.0024438410493550196	-0.005846262752939112	-0.0037504093721823454	-0.0016901011086760398	-0.001987501331038017	-0.0023827172538453747	0.0022731309897160365	-0.002640737781958577	-0.004277531330028928	-0.0007092007877081914	-0.0025830244035899633	-0.001019263695267232	0.0018350689537943049	-0.0035625396476199464	-0.0027256950006086978	-0.0036312066852594907	-0.004213378827903857	-0.004345095154225822	0.0028298450581608968	0.0029166576316512253	0.003673918537987287	-0.0003939725584408292	0.00017165020339882016	0.000569783215143894	-0.0024535106004788406	-0.0012829096654302448	-0.00115194180943228	-0.0034355251373357114	-0.002420388264940552	-0.004435851929172958	-0.0004801809385345015	0.00026905959850575015	0.0012808630559873184	0.0032302053553269197	0.0043823164110825055	0.002808038070845586	0.0005072451054143299	0.0018955771510624157	0.001802402891979018	-0.0008999179813866435	-0.0021500865215736643	-0.0012438966731213284	-0.001550336722576948	-0.0014783176514923907	-0.001751624635136119	0.0007569684416716329	0.0012456607810099865	0.002184342874442659	0.005464140480101201	0.0046683842770162635	0.007950073495481288	0.01096753079826834	0.009557013450848835	0.010571895953872295	-0.000716490268444649	0.0001550371071207832	-2.202978300664274e-05	-0.0017871068154220603	-0.001172787060017567	-0.0012017655107994236	0.0023333983459732266	0.0024960369146409833	0.0020945564139456456	0.001154436663479202	0.0010178924700956383	0.0008799236658130409	-0.0013694161148784599	-0.0011018973517682308	-0.0025697439695347188	0.0015217275967424906	0.0011889266505262645	0.00032425219607843195	-0.0005534827227181402	-0.00038973082714757886	-0.0008926020374521013	0.0024200068430068602	0.0030828081783706	0.003713749678114772	0.0031381042507678614	0.003083362777976671	0.004319365738359154	-0.0011043095599412552	-0.0008681964009153713	0.0006636932557580593	-0.0003172384543110763	0.0007532897461564645	0.0017670824177484043	-0.000800562989502228	-0.000531944520172498	0.0009599328410180965	0.002218665299227229	0.0006161201797480039	0.0020352112021621623	0.0030246053676581943	0.0007989990414637136	0.0019886113622518673	-0.0004557672986960524	-0.0006756096545524611	0.00011841195585260405	0.003355524614753575	0.004294128375156807	0.003666820939733621	0.00023229366418594342	-0.0005805622873434038	-0.0014849372414304093	0.002186044566938369	0.0007127832160461315	0.0012340436734018302	0.0013251693335084077	0.0005765741058802197	-0.0003839839503152211	0.001431654023159497	0.0013875714998880112	0.0016058759766066732	-0.002621594438792115	-0.0022466929129777357	-0.002064176200763612
P73.H14CORE.0.PS.A	-5.4584496286305594e-06	-0.00021535935762220635	-0.00038453481545503115	0.0007151218410337676	-0.00010162144662986117	2.0992483220132295e-05	-0.004134661159184837	-0.004087438343798601	-0.004858308740997436	-0.003993356406563729	-0.005600034870098521	-0.005913849210886762	-0.004988233612626658	-0.004918008151017385	0.0009227218126981315	0.0013658558238484528	-0.0008292345055706894	-2.3004985794365238e-05	-0.002554630087091525	-0.002053617973568498	-0.0022137589043575673	-0.001478059285197172	-0.001849590767877698	-0.0017554274199518933	-0.0022423501033706677	-0.0010442238352306853	-0.002194153566400334	0.00411898676309459	0.002287746906880377	0.001277073242705932	0.0010966553439354565	0.0011470608372502048	0.0011960180977383969	0.0003655191171449858	-6.020287281365448e-05	-0.0009591799871287092	0.00348655963685014	0.004291327862252537	0.0037890970224914327	-0.0012793234466070282	-0.0003745913749749228	-0.0012942471187091817	0.0017110209591614794	0.0020013750739044777	0.0018948370461994424	0.002408281627846265	0.00187640614886892	0.0012109614736617316	-0.000502650443914563	-0.00413214862878432	-0.00261940265924614	0.0008814590173359207	0.0009283906385433832	-0.0016175408115387524	-0.0002017982160719198	-0.0005339942824042262	-0.0008817963803148142	-0.0008437299845492673	-0.0001329297173726327	-0.0004662896522979981	-0.00022005113178899326	-0.0003596111488029662	-0.00022790785993790104	-0.0004244410991343156	-0.000699403341067449	-0.0006983617298708197	-9.096527832470583e-06	1.9680886069490073e-05	-0.00023563408076613198	7.357563908580104e-05	0.0003717880085753461	0.00042604839381267794	-0.0005443283699963097	-0.000627121454966594	-0.001004669783574342	-0.003945535887994437	-0.0038668301160610747	-0.004035423701290517	-0.00013352971176242142	0.00024601986506736425	0.00016640201642485465	-0.0026023642749836698	-0.0018369880838434648	-0.0018862566178200009	0.002453435817436626	0.0020670480752082577	0.00447225222542872	-0.0005164546816556042	0.0005796945121431113	0.0002876158094809303	0.0006601077521687286	0.0014223211000443583	0.0002914891185046342	0.002311763031342915	0.0012213455679415714	0.0016678774985295032	-0.0003635156836669371	-0.0014198747141355261	-0.0005911731718933461	-0.00031679980708345306	7.102986148005784e-05	-0.00040121877012033757	0.0016690759804129484	0.0005556449974711821	0.0013118875331511234	0.0017519873974832152	-0.00028038003397505286	0.0008286675671317405	0.0036313743582588602	0.0030594646469384425	0.0033629977704277957	0.003025133928848738	0.0026000637971684633	0.002170562459308276	0.0010530753528169355	0.0020259641389714484	0.001175419913514707	0.0024024320059152374	0.0017007437534724186	0.002748650056162774
