	CDX01	CDX01.1	CDX01.2	CDX02	CDX02.1	CDX02.2	CDX03	CDX03.1	CDX03.2	CDX03.3	CDX03P	CDX03P.1	CDX03P.2	CDX03P.3	CDX04	CDX04.1	CDX04.2	CDX04.3	CDX07	CDX07.1	CDX07.2	CDX08	CDX08.1	CDX08.2	CDX08P	CDX08P.1	CDX08P.2	CDX09	CDX09.1	CDX09.2	CDX10	CDX10.1	CDX10.2	CDX12	CDX12.1	CDX12.2	CDX13	CDX13.1	CDX13.2	CDX14P	CDX14P.1	CDX14P.2	CDX15P	CDX15P.1	CDX15P.2	CDX15PP	CDX15PP.1	CDX15PP.2	CDX17	CDX17.1	CDX17.2	CDX17P	CDX17P.1	CDX17P.2	CDX17P.3	CDX17P.4	CDX17P.5	CDX18	CDX18.1	CDX18.2	CDX18P	CDX18P.1	CDX18P.2	CDX20	CDX20.1	CDX20.2	CDX20P	CDX20P.1	CDX20P.2	CDX22P	CDX22P.1	CDX22P.2	CDX25	CDX25.1	CDX25.2	CDX26	CDX26.1	CDX26.2	CDX29	CDX29.1	CDX29.2	CDX30P	CDX30P.1	CDX30P.2	CDX32P	CDX32P.1	CDX32P.2	CDX33	CDX33.1	CDX33.2	CDX34	CDX34.1	CDX34.2	CDX35	CDX35.1	CDX35.2	CDX38	CDX38.1	CDX38.2	CDX39P	CDX39P.1	CDX39P.2	CDX40	CDX40.1	CDX40.2	CDX41P	CDX41P.1	CDX41P.2	CDX42	CDX42.1	CDX42.2	CDX42P	CDX42P.1	CDX42P.2	CDX45	CDX45.1	CDX45.2	CDX46	CDX46.1	CDX46.2
Z705G.H14CORE.0.P.C	-0.4591254901039919	-0.36932405219818387	-0.10675656816749209	0.6646965269510781	1.77324925869557	1.2341062983126725	0.49610598384764626	0.27976263857739747	0.536413914984963	-0.7371662342630203	0.44617970107100613	0.46642308899045604	0.5440927470000599	0.5484936379968788	-0.21811093973762655	-0.7692476477156713	0.5085857734192681	-0.024285966013933652	0.5578353041362606	0.6988023788839406	0.8662374949373494	0.9696425442272939	1.0448624169981455	0.5049686009760235	1.3068807938264506	1.2441343092214392	1.188820277901553	-0.029443190650642465	0.24836148474573544	0.5345202936858287	-0.5801571181703646	-0.9890297103850704	-0.7224936138332939	-0.22089017778193315	-0.36365181938694613	0.2536914477993177	-1.2445191184658033	-1.5683642579289863	-1.4266912912604477	0.5529879498881399	-0.027626566527869666	-0.1031093506364811	-0.9194650590839926	-1.0434669015315217	-1.3010785927711555	-0.884045396756877	-0.5393519867558858	-0.29114449713245083	0.09426704660762404	0.7222294569899527	0.6836212690415491	-0.27359005683314364	-0.17307798503176303	-0.012012637549311459	-0.6721411498980011	-0.39210120752206173	-0.4427913741729751	1.3675981625663334	0.5555818360453038	0.6275527857868853	1.0235894385539288	0.7778861350339601	0.9606152179510881	-1.6574493978619933	-1.4322709921958148	-1.1554207930130052	-0.5805626600879185	-0.8727726231218701	-0.9188142415777647	-0.5359080553953539	-0.7559834856266071	-0.4796452544219655	-0.8464431730395967	-0.8661658382080312	-0.4495068246472512	1.0139370323686843	0.8029037996834422	1.105518802376926	0.4506767834047032	0.409318773519774	-0.023768308114791796	-1.1562407015989489	-1.2962343453269567	-1.5056154180583299	0.8633497071809152	0.7860161588283695	0.2961005234915404	-0.36305037211161567	-0.8020640669788753	-0.7358440112553656	1.0564728001023336	0.9334662603899962	1.1905086247297931	-1.214560310388512	-0.9428490652914888	-0.8553144688254899	-0.17982793377001172	0.643976324507678	0.44302547163900546	0.6574159924344534	0.5599595970115281	0.5190882289123425	-0.10272938878066011	0.1671985096276187	-0.1318523394574277	-1.7323157015408202	-1.3581275843252651	-1.2439443314167649	-0.9882362954726004	-0.6543924760935212	-0.7818888710602625	-0.7550907365142876	-0.4228053321684148	-0.40248825765328605	0.28905227154234564	-0.23203009393607496	0.06879134601504609	0.4008271083989093	0.11510099489308026	-0.20313213320170584
ZN649.H14CORE.0.P.C	1.4266278357593734	1.6665476032379962	1.8446683982250829	0.29844130264173674	1.301004626724575	0.7780016746149483	1.1098073056661923	0.6103934116720011	0.36467588736481593	0.21536167012552737	0.7984077927923213	0.9772775472774679	0.9207360296334864	0.2347072014512211	-0.1646606398583309	-0.3926587841304359	0.35438039285250134	0.10386204160536357	0.17547175439593699	0.31115569844817104	0.2977768084480394	-0.3154975126422073	0.020096452557263136	0.007916301075848517	-0.14690034491973777	-0.17299292808839645	-0.20045946169404738	-0.44639774991860454	0.04849206065163105	0.15899445142988233	-0.23975139246380275	-0.13574410102522805	0.10882985258655087	0.6812894012970321	0.2928415193539169	0.18718680546355934	-0.34619221641484493	-0.5334712271498668	-0.46667103588001446	-0.4514989983664148	-0.6564310732916319	-0.8978987775605712	0.6546204217808227	0.7000799427815056	0.6089524952523411	0.8393266472615335	0.6072668207350854	0.7120878263542647	0.3102807892431519	0.6104493901449876	0.587491464759168	0.02989159289845591	0.10535533166268331	0.4940804673693278	-0.22321747733152103	0.04307034609895356	0.028478695938674057	-0.3223672833601453	-0.506687811232656	-0.2999960707495912	0.05205008497838041	-0.014113976769047566	-0.13468496626571344	0.2098370955779453	0.6153189500118149	0.5766659270257376	0.640516744530757	0.411624952372052	0.2065078415875009	0.02764879733300499	-0.1811977722127846	0.11586723323580908	-0.3220126345575102	-0.36455750485717436	-0.10373225262826419	1.1534120365082599	0.9858875857652855	1.2641751954181841	-0.2786614237913604	-0.4903254819136261	-0.844764445135713	-0.3116638301017934	-0.18846017711107213	-0.26841710474230024	-0.46497820413093943	-0.41428934313475185	-0.8511363913221563	-0.2727200240697921	-0.22098885346707758	-0.3633606420076637	-0.9686665785686325	-1.0789586053378784	-1.159852375638255	-1.1572979447067353	-0.7498017145417458	-0.914376209527094	-1.2755971606379468	-0.6088967987966514	-0.9667660625339211	-0.09385592733187663	-0.058383539640024684	-0.14920396285781057	-0.011569260127101064	0.14197256868586672	0.004040042709281961	-0.9275005112502803	-0.5228879091602027	-0.14041264477151064	0.12267890050831673	0.26801127302923905	0.23106217214264924	-0.14065858597695358	0.085168172020123	0.13331692217265154	0.0027684273461412046	-0.16625558748435154	-0.12629026429579332	-1.4587598271462072	-1.5251040246049812	-2.147504003856362
GRHL2.H14CORE.0.P.B	0.23167974924024032	0.21098397263853555	0.08667039231236397	-0.7451249232295639	-1.0043212305296358	-0.8586087088974401	-0.13211819661950805	-0.06747860372251117	-0.3209628614041359	0.08442270521176688	-0.13825388610152647	-0.03694165093798831	0.06661255940719368	-0.021107504244128838	-0.702907571105667	-0.28446743242942824	-0.22210390966998994	0.03962879891090957	0.41980528494892033	0.3574087296719923	0.36874330861928856	-0.2973544647062958	-0.3085200929459121	0.009990565372232488	-0.21016184481075095	-0.2176578639184287	-0.0026587923978205518	0.6621583613549713	0.5157327661816068	0.4823734249800924	-1.622493085981758	-1.3802087683528677	-1.3967007139123548	0.663189091372804	0.8338459066999443	0.08849715572781373	0.7763747298589604	0.7073204774033673	0.6028540810686026	-0.09767515772099093	-0.13144656843489355	-0.05641110468380153	-0.2793530636852188	-0.1071754348072298	-0.2976915287668454	0.16555480385808213	-0.1463276095923832	-0.1295850230706353	0.5964854604086273	0.1367447775952438	0.08149974170101129	0.3860657216190878	0.45003042691193434	0.16172059426647536	0.23485668172541818	0.19177002932794734	0.12352950876242294	-0.05066556665023212	-0.13402957800586499	-0.1780511955179381	-0.23610142521433383	-0.2425281289957067	-0.11690017375206033	-0.010764228311216914	-0.07798619977690874	-0.0345314820437125	0.21609927070408141	0.19944187129269395	0.12256409636303646	0.10467394774691186	-0.07486192982510058	0.39103406781340555	-0.04262445511557405	-0.26127850615531023	-0.20092599102478023	0.18662505726632944	0.12440589797116353	0.1645184035069147	-0.5578226703589061	-0.5913675821108246	-0.396839272342226	-0.11101249336791397	-0.18208787537452195	-0.07831919934309511	0.7135624548045594	0.45915008658679346	0.8029672395400322	-0.5501065160483573	-0.3426005269391297	-0.5626319289072945	-0.8452679903477477	-0.8371971042781313	-1.1378264982486346	0.5202111590269419	0.4304402969800802	0.368402225061719	0.19499260957821865	0.01826204048540712	0.1120472962697037	-0.5115890886329497	-0.36468591973311504	-0.31048279519110367	0.5278944300563092	0.7523072558735691	0.6428957110253322	1.0917254615333294	1.177168711167854	1.382269062529631	0.05509205890851649	0.046170539919872106	-0.09238923125773682	0.26032268538463543	0.3308622898727727	0.2963943886927347	-0.03012213807779056	-0.14145659947037809	-0.18276459798031133	0.4605295576839127	0.5266794317029152	0.7122493684780233
PRDM9.H14CORE.0.P.B	0.0839136620229133	0.138760150053145	-0.00042542472974425226	0.17039497647913085	0.237704760635677	0.3465828076928357	-0.17589536181746523	-0.06853168436470844	-0.5120579666978514	-0.3853359917939925	-0.37352083932748853	-0.3897315509395389	-0.14130920636252436	-0.3186304950180645	-0.18665460605793707	-0.7044384694661254	-0.2564881662366591	-0.157336108441809	0.06442538536478665	0.012354062734721089	-0.0231404120260146	0.0055040043346146214	-0.049802722326508085	0.17231299013355014	0.18294327290068974	0.1042903071472558	0.053478476552799296	-0.16073765258615394	-0.07881341686464427	-0.036155441042272654	0.02047444164933413	-0.34713769893048696	-0.338694400362726	0.7855500639270321	0.42791857989228815	0.8412191400736636	-0.4816279821268574	-0.5026295526626031	-0.3872599720608483	0.5867282607609309	0.3539477410744219	0.6266049767266739	-0.004359706468032963	-0.24120194636947503	-0.2081444549890058	-0.22814887960323302	-0.09048275837237309	-0.18923244940009923	-0.44964887859529545	-0.9353173953203839	-0.9616932328988145	-0.7344933172454005	-0.8396363469798311	-0.3777505604750163	-0.4766296807911288	-0.654073619747781	-0.6524101417934431	0.6086359123879408	0.4548627722708965	0.5141189181138338	0.6439315939496909	0.5651707886078463	0.6288364128379417	-0.4071128748797006	-0.47698822111280215	-0.6800578720355931	-0.43864718005733283	-0.24386069271310612	-0.2845982211529841	-0.7014206989124365	-0.6731441309378444	-0.5965502385681583	-0.4057882818282002	-0.42096464948505613	-0.44261234260886884	-0.26735199232601586	-0.24350231881617848	-0.2518828175258817	-0.2954026707389359	-0.27424662038379394	-0.7036419254238824	-0.3256577818739876	-0.1544969022959713	-0.1709523054883874	0.033935552740490274	-0.009258347315355138	-0.16695455588293168	-0.7827774590491011	-0.8592561720716302	-0.8648434685370413	0.9130901943596416	0.9474517056848143	0.6803060533592524	0.5582014264601094	0.6231002553052742	0.5210680060888506	0.24951453771990575	0.3199270237383983	0.1372811794473989	-0.07763430307704447	-0.045135674053478285	-0.04710322989266851	0.18750266151079098	0.12043423322759235	0.05843365608418248	0.12838308509817736	0.13447752604483595	0.2845371788575495	0.467899807095421	0.5675363065995626	0.5081248667965796	0.3900325692838164	0.37671258358808474	0.5486020199155223	0.04414528585679628	0.18083590389435414	0.06183302653245439	0.00525638767744816	0.002500133433790312	-0.033427803386800646
ZN283.H14CORE.0.P.C	0.6622166731329848	0.5797627930787448	0.6926219656566588	0.566986557950927	0.39431610532846173	0.5831900619577303	-0.20193273700323278	-0.010046083975698302	0.3080626980579744	-0.12671625287255006	0.28693038114618	0.2901082443462534	0.3870609353935096	-0.3543454043521916	0.14957052981316787	0.10001232120355927	0.0894082481708006	0.20482043034334796	-0.05924798079978342	-0.14246819196288493	-0.4049929960788063	0.6607501578460753	0.49144964702400923	0.971953760340753	0.5685511930426376	0.5851966638911537	0.811522652178683	-0.4759900622202734	-1.1761256357522034	-1.4135232132947022	0.19857462668359435	-0.0019951189645202954	0.08903211123826801	0.9799789872127613	0.926691885832334	0.5260528217323236	0.9897955925732168	1.0424950479069726	1.0918850712176988	-0.8990464466712103	-0.5854718962720147	-0.8857578122667163	0.5329172743696462	0.9144511981983587	0.7219419164297021	1.0173726032280073	0.17355745045884424	0.4845422204831014	0.4141217378303996	-0.3737498765476706	-0.07536676839307084	-0.7980699133011299	-0.8216869827731937	-1.4212701913025823	-1.5188767889066896	-1.5023554546017523	-1.5165623202307335	0.40631607499237443	0.38085488711824855	0.3134481450726471	0.521991151428566	0.5538235158180355	0.38092258832935605	-0.5132091771896055	-0.8909272729725701	-0.9413941953681453	-0.5202097767523584	-0.4026789495726452	-0.35026194156227947	0.35159537767235044	0.4372399029411973	0.42415325718665875	-0.5121348656366458	-0.6610766184418156	-0.7470923582240112	-0.5175715585996867	-0.42767069982212774	-0.5096827761953816	-0.5212255634893962	-0.5255550080560134	-0.5110259507909831	-0.5673530445010141	-0.4166571988483278	-0.4058150836315036	-0.04290959999646208	0.07140289665384122	0.03185085816254855	0.3989419840654229	0.25715049392404526	0.04601940940657482	0.11309822630427525	0.06421053598824814	0.10411045413249749	0.21294850598002527	0.20631908427112475	-0.09074101635114529	0.2410526564624868	-0.03011442330728105	0.16449165647172867	-1.085900360866542	-0.9856038247850342	-0.9173772368099959	0.5827027594580495	0.605798154829498	0.41656966258296296	0.05052471778569184	-0.057559840902972545	0.05027879880592462	0.511568947195644	0.4447183095405934	0.41749665049837087	0.550976651348811	0.7225200831328634	0.536862870569911	-0.6749779676725493	-0.419039850782539	-0.512432309110924	-0.6847494884476909	-0.5877223115912774	-0.8279373230426939
ZKSC1.H14CORE.0.P.B	-0.17970212179849604	-0.11725744161110127	-0.168325238673948	0.580082282112637	-0.2585254910033298	0.1854282648961832	-0.8581511293843422	-0.825216547259012	-0.9029910259489428	0.3087799670957897	-0.8565333819243719	-1.2543164730161163	-1.054487595048256	-1.0592725126487308	-0.26452831200477595	0.4200217644337182	-0.687768552087755	-0.5315401323812754	-0.4958186069079452	-0.5242895028340528	-0.7461513999293126	-0.880752152920621	-0.8665215315718785	-0.9819345068050801	-1.0258014100510837	-0.8213020957400808	-1.2040923079597794	0.13006627506965227	0.08044470693270701	-0.0020279833844270814	-0.6474645096913147	-0.5848706185865256	-0.8104140021672722	-0.27957450171080533	0.07064606673234211	-0.5454359926860668	0.7068525940295635	0.9490823322819135	0.9569311664216954	-0.7527165866195674	-0.0025687390931930496	0.1859785080629095	0.0730385198813363	-0.0886188463493334	0.0956287409737517	0.2086781334209752	0.2512514066668678	-0.20943625617007114	-0.018097823190434164	0.31484622164673975	0.44842390073682675	-0.3302348575350641	-0.2655972826440529	-0.011566359222782019	0.8727602757911068	0.4526998191015609	0.656515747254076	-0.29934833301116853	0.41384759281349076	0.2733173676099995	-0.3813097834513846	-0.43537765609346973	-0.3156608754381586	0.8206783122592738	0.49633503157067344	0.5214657403883818	-0.4343240216010322	-0.30686903087678535	-0.20483357614698924	-0.16000340318001607	0.1321580796458418	-0.1709780539729024	1.0882984439603844	1.206720229083199	0.8721581675405559	-0.7626236522549034	-0.7485778039717663	-0.9001315185514964	0.3794740486184485	0.5722411554384816	0.907787707785905	1.2389848157865802	1.3853331746421558	1.3883905420346485	0.4100148035645993	0.43104782892474186	1.1900004365004249	-0.49890909056274707	-0.38150418174290235	-0.1251643208512717	-0.1406661079441902	0.13603532603562898	-0.10589433636387266	-0.1482229374589624	-0.29231975084731754	-0.245257041083276	0.5789330326133619	0.034452418122709015	0.2823957919240075	0.22399415329359426	0.167114699244725	0.21809668487759265	1.2733687413724424	0.9294303788061283	1.120169194256174	1.0763596388382473	0.570789870123697	0.31236971992388624	0.40962945566637937	0.03750759636300848	0.12558385688638796	0.19828961972207432	0.09035022095879548	-0.2683483702168168	-0.6681911768988906	-0.1875818134166492	-0.27965238436721424	0.43539364570039524	0.7749177600242019	1.3254169173501458
CUX1.H14CORE.2.P.C	-0.7455107847691846	-0.8148192038156223	-0.9162829864336859	-0.0031655269449794147	0.04718534415612267	0.34148587021669496	-1.3078771509722484	-1.0609185866832394	-1.0035330504864937	-0.936043701033949	-0.7843816932970429	-0.9634762691717833	-0.9732519251714931	-0.5208765340981553	-1.3907629957607388	-1.6920815391732316	-1.7446200641886604	-1.2488335251563456	0.06560101996375252	0.1976929769698604	-0.054431245366784134	-0.1401314332927339	-0.42890917957752894	0.010840268398572486	-0.48018721423720895	-0.384995245742875	-0.5244292598502869	0.44723305891636267	0.5718727235669984	0.5570222620972693	-0.2855356615598368	-0.17800364963095505	-0.12846529912004695	-0.5473716367147969	-0.21502872608652182	-0.2730502791944124	0.6179917710300663	0.6847623443866855	0.7917576284676247	0.0779600078022652	0.30190697504831016	0.23846456672658953	0.42818039217188014	0.4942350275498555	0.6090848123733134	-0.19629534083437206	0.14371085049733373	-0.140361065191509	-0.36407909905538555	-0.39920274641245795	-0.47697006405054954	0.14135257628127387	0.2228161456891903	-0.2442615324194957	0.03631040073861021	-0.07672547811129386	-0.0006427612135373965	0.11652983663646733	0.4350097197145998	0.3768954588987757	0.012095992406768476	-0.010416613284925703	-0.023115112625311972	0.9778783564309512	0.6512394581407055	0.9512595056119978	0.31370091519929183	0.3417455113831321	0.3579312460509167	-1.5824591734288322	-1.6226457509426198	-1.5939343743709757	-0.622034843829599	-0.6874012845287878	-0.9151874484937217	1.268350794049486	1.146328864184682	1.1489354795734397	0.5656856417829553	0.6797211789671053	0.819612246547793	-0.24351186333849936	-0.06763723609389563	0.03142013409032701	0.1224606890421461	0.17245258662095078	0.5768792682608069	0.18849971456526415	0.006047447886881981	0.16089559503906045	-0.5764291250630384	-0.3763344904185196	-0.034097832608466105	1.4097600429250439	1.1164875889525143	1.3486517173249177	-0.07167907401517208	-0.2115418048929352	-0.4427133698010096	0.4570314047386419	0.39526545615774267	0.36351259299770544	0.285468626598646	-0.21829314371517897	-0.08237171366914331	0.004734878519451541	0.40730599191421185	-0.10815435081890779	0.36247208863383806	0.11389502557063562	0.2736332551044046	-0.024673025592915586	-0.29098539422921277	-0.20899350525265134	0.6146656627174505	0.5600498914069723	0.6438720404039153	-0.007197333715517159	0.20799271052066962	0.38876096128036364
REST.H14CORE.0.P.B	-0.46043481974996536	-0.5163861057243572	-0.4900939490831737	-1.9883257406563122	-2.629660328167326	-1.722529402748285	-3.8035638675795975	-3.251091350699736	-3.082876905669168	-3.0883750995560435	-2.640135734449253	-2.5304935769909314	-2.613763958001618	-2.9774519202802137	0.25726141755986864	-0.08220647178621207	0.11839064240237986	0.3211860466492744	-2.0412672525441704	-1.8771240180885531	-2.253573374239487	1.5945948199632183	1.3723462241591813	1.7258551507392574	0.6841053656476473	0.828828984273587	0.6647759582046425	-0.4621140564741371	-1.1725818481587449	-1.3199814291372611	2.1877767885170702	1.3158965271404641	1.2441121040851288	0.5034290349917322	0.08057227516253118	0.18683998212976555	-1.5630869980457667	-1.3457220155410303	-1.2836344066408891	1.073323690412376	1.5598604389539137	1.6509491513750598	0.34530480647067535	-0.5143105537157104	0.42544505458881704	-0.04469986125050106	0.4672599649155258	0.11352838496752785	-0.404722723186932	-0.8928617310514593	-0.16521670854056958	-0.8930766107645545	-1.1173374011324029	-0.031575405251898295	1.327181964876007	0.7371355145251393	0.6716524322552855	-0.7058463652492803	0.0677669960106505	0.07222847145173786	-1.283700762356897	-1.0857121023790297	-1.043892243958172	0.16362054537762089	0.10169046625828516	-0.268159809405195	-0.17524122393786912	-0.1698574671318929	-0.3219158621901211	-1.000838055329223	-0.6101070928747702	-0.8386275697424139	1.1241107859730854	1.1344323636566143	0.6587160147045832	-1.4767722793902016	-1.3944876310580239	-1.607419028110517	2.5011325295074034	2.5665575971214825	2.476235474378932	0.7123269813458085	1.2123103960399744	1.4724753701442823	0.8870280651718172	1.3614626023035516	1.386404894910451	0.8698621400116577	0.23672439715509946	0.781423590619523	2.1022777240418957	2.395435755412649	2.3198053545586936	0.969171691668598	0.7890496049371047	0.444892662652691	0.16138501311884612	-0.28365906986073597	-0.08504663543535808	0.3625197400199681	0.15906893680071105	0.14572986139680416	1.11466778591504	0.6666935654797542	0.8307435495151068	-0.3153362134492187	0.2600047974216344	-0.009545468046399488	1.1522828161416812	1.1386978665419756	1.1858325320013676	1.3142586944420316	1.0850402066491303	1.0318859932150726	0.0930078847695632	0.3283800420989834	0.10113543734764584	-0.042143833695858626	-0.1570346823790222	0.15801582843765666
ZBT7B.H14CORE.0.SM.B	-0.22685463605437184	-0.0777124091785877	-0.05049773314443818	0.3221783545523102	0.39369313392568556	0.5135745047659319	0.022569990591764955	0.012860701656928928	0.03920501898609907	0.014693015691245634	0.20510588760271475	0.23213167356482425	0.17697455035860868	-0.03944264450211737	-0.2987755855386551	-0.5874649146251288	-0.5401007410721573	-0.5754349012799482	-0.04634308862730157	0.03363208816707185	-0.09931634351754014	-0.3665651477688966	-0.32954169774133424	-0.11349178331798691	-0.03604162045510354	0.005818659805310587	-0.14622974869427321	-0.4844753588231029	-0.2721833324834882	-0.09786634220099444	0.2606084109622213	0.3656232396815774	0.3181962543371387	-0.3833834162421091	0.04806626436689043	-0.08227548160026386	-0.42796559871414347	-0.5160110840681711	-0.42453566522482583	0.426363501579315	0.43499831627265184	0.14544670733610243	-0.2883232059677026	-0.4093034671938306	-0.3915509329723686	-0.2691587257993711	-0.10202237819405444	-0.19218524657176922	-0.23672829649100544	0.6559617271973595	0.522082170738288	0.03707609253773361	-0.12309886005354122	0.39532696271556295	0.4582767960791546	0.3456553451966584	0.502003725427616	-0.049918099683647715	0.09320072061189731	0.1597158691707548	0.31026884065308075	0.29427581471549213	0.28295395196950696	0.4126167105010775	0.5900345236519411	0.28625177440620564	0.04992781701618845	0.06597332630990027	0.1024000736297743	-0.5045788313853353	-0.5589270045976888	-0.49237242241891616	0.7175925022363434	0.7577419641637937	0.7787612062051351	-0.22566013443565197	-0.25825995629132875	-0.2352787914449169	0.14534445724821313	0.15349535358288638	0.18376610717840244	0.5473481823395643	0.47317050592863374	0.5886158588805929	0.0639041052015974	0.06934855214892995	0.22241862265134124	0.5290885624833849	0.4526825714463201	0.27531700742272497	-0.4430770402299066	-0.3602862768530847	-0.5214385014023332	-0.03262628714177586	0.04187579673158575	0.06835336837949184	-0.1802607800439598	-0.23980147293033258	-0.21480216968911797	0.38013376093045875	0.25630545585490416	0.32262935292032374	0.04948095401557373	-0.17745605892477298	-0.09838895173372	-0.3732347227221716	-0.8264210888242378	-0.714822059570366	-0.6060723793561543	-0.5552973593903239	-0.43021369200107185	-0.6416340170631295	-0.6354903896741879	-0.6022975577916245	-0.02901646177632414	-0.031079276849641794	0.09751308967959998	0.08184003610100382	0.01927758811929157	0.06118775371451186
BATF2.H14CORE.0.PSG.A	-0.2102653686206393	-0.24684176029476013	-0.3235095047240599	0.10037399276288031	0.40160948430846655	0.12799464759465076	-0.2572011454213228	-0.32705534315000856	-0.3598886138993347	-0.20287733020942053	-0.14862627860918579	-0.05526149306820537	-0.07593597588341885	-0.014730997907241077	-0.36068022052647525	-0.3239235474217771	-0.40008033294847467	-0.2000262161016379	0.2662729541226329	0.20419573452777073	0.2261596801053893	-0.5490873018462079	-0.4048368940381306	-0.1091430733377331	-0.5197793825531083	-0.4228374020291748	-0.4592581492448917	0.11806030794549752	0.1304684371181927	0.25108905433858053	0.040385013264423675	0.34081600205300194	0.2421253159127407	0.19685251649220037	-0.00867316925163917	-0.05041467467651414	-0.23437362791694355	-0.04792611807557266	-0.15102653733120008	0.693778664609464	1.0719103655315756	0.5872290902886789	0.2825554016459314	0.3949001267962226	0.3370118723303635	0.6567457074933551	0.3540359610286336	0.2852697077297058	0.0014881281981402787	0.02318063854732325	0.09472116067529153	0.022621424410558057	0.0745681579438579	-0.34169425293924344	-0.19194484848490348	-0.14734227973097513	-0.1707751787913448	-0.13306792105698648	-0.19098250409840659	-0.23084787720501018	0.02013587857857859	-0.05958894386910326	0.03671817001042271	-0.47650827211117164	-0.3925630565693268	-0.3938362836179363	-0.5287836819601482	-0.3699513840073528	-0.3929898408959781	-0.3812904985425088	-0.4452531564783022	-0.41148886401541906	-0.032246832710891266	0.004308349841225271	0.033272861042363114	-0.12977318178794292	-0.06477760041587795	-0.14330461293585092	0.27471830060743824	0.3415733976358562	0.36224402137017225	-0.11570091308407486	-0.20082922904416498	-0.19531409097413716	-0.28842129736467054	-0.20138997029530256	-0.2958919525795215	0.4371090738299977	0.6012513827197091	0.4893031602908943	-0.1560393575389638	-0.1050421078913106	-0.0722450555209485	0.14517158689368492	0.06086287962556005	0.09947065821678015	0.13394034823166473	0.0015588140866450413	0.04303116322201715	0.3842808487703369	0.6914131727298769	0.5376807489468544	-0.13857523245604755	0.026648716276554383	-0.20380832256218592	0.1204443930084448	0.015954384771732	-0.08449738858025434	0.1621670903795536	0.08627176916114615	0.052240263791652274	-0.11041962201343943	-0.17929629000939326	0.017291759926891356	0.46234248103825637	0.2544224529109854	0.5536807958501895	-0.49627518255726394	-0.4166182993153077	-0.5134074991218988
ZN143.H14CORE.0.P.B	-0.002123225430432381	-0.09929196034244092	0.2012543277218296	1.4595320104295852	1.2083775752709434	1.3732420452126146	-0.7176452277910247	-1.0263892995035098	0.30366010094724316	-1.4444558475135576	1.1090127464586377	0.7520877988905821	0.8748983995554145	1.0384833879899047	0.71732300859869	0.2686454208952209	0.8162855242116636	0.3913826727282233	0.8937849383412854	1.3658662093470295	1.2735583742240115	0.024078906137548085	0.04210543881827451	-0.4940070213275377	0.04827345497079079	-0.30139715511343945	-0.18772503065484558	-1.7384701661522324	-0.7298152800056978	-0.4176374417028114	-1.3746537975456061	-0.08912117576458435	-0.5870385580639708	-3.38535870312415	-1.2060186071389585	-0.5411390532020639	-0.1737408134700511	-0.06613328144464953	-0.04202256786927897	-0.998035516252596	-1.3800148805945591	-1.6593040702437827	0.08124428156781645	-0.8489734461321473	-0.4260723243869367	-1.157700083296592	0.7001487589587171	0.4049813547533889	-0.1364273265416682	1.4716969982457437	1.0651791299801745	2.192287711214449	1.8536403889139446	2.59638774138885	2.6122319961644487	2.35928204440269	2.0881238812589467	-1.1006062492349498	-0.7788671743288308	-1.3521428062455123	-0.8578618590568865	-1.193062284559792	-1.1443522601571576	1.7196473396416914	2.045993699420377	2.5095887675253934	1.968520419621357	2.004274062808993	2.04727502505074	-1.554280432671244	-1.576739914655137	-1.8940722580903404	0.45170215489989646	1.0857231227422972	0.6799096539318876	1.041296988348467	0.8041722754709056	0.7283205913207464	2.0343573945477176	2.0671742347990993	2.864145457433802	1.8469317500492273	1.280834012941854	1.3020155618266622	-1.2819482918507688	-1.2937503699798785	-0.8436331531461112	1.0616390322460525	1.0691501153188117	0.5442514599785757	-2.0385218518481287	-1.9850773490219735	-2.801097468474476	-0.03625946869968928	-0.2799293233116311	0.40416103442253654	2.6156520322243937	2.925071978619902	2.762753702579794	-0.9315470346756716	-1.224307145002695	-0.8876807734180217	-0.7733347766455544	-0.1771427017219522	-0.6781803885726636	-2.3669291565149275	-2.6008317900015245	-2.5721888051955477	-0.9611776611500511	-0.4977880182741667	-0.2553665668876043	-0.5625614411697379	-0.8979331597416871	-0.4897388591890009	-1.4280161863266398	-1.1414122781097586	-0.21051418237212013	-0.2633823290527723	-0.2700366883680616	-0.12470829889944894
