motif	tau	std
ZF64B.H14CORE.0.P.B	3.533353113190144e-15	9.567557593849467e-05
ZNF57.H14CORE.0.PSG.A	2.973393640392763e-17	0.00015036116405195242
ZN184.H14CORE.0.P.B	0.0004008840876441086	0.00027266348919827784
HNF6.H14CORE.0.PM.A	0.000436713276242769	9.351499546930421e-05
PRDM1.H14CORE.0.S.B	0.00011703079567208826	0.0001503683503213177
LHX6.H14CORE.0.P.B	0.0007620100769761304	0.00011945932905467382
GLIS1.H14CORE.1.P.B	0.001374508977220798	0.00014041337011245244
ZN394.H14CORE.0.P.C	4.573438690386774e-15	0.00011062412864888662
NR2E1.H14CORE.0.SM.B	1.4415391373745753e-20	0.00013579537881722897
ZSC16.H14CORE.0.PSM.A	2.20081264962298e-13	0.00015870336967762185
ZN329.H14CORE.1.P.C	0.0009135290106510513	0.00023462076876865992
ZN480.H14CORE.0.P.C	2.880096200841693e-17	0.00011585377283144881
CEBPG.H14CORE.0.P.B	0.0018689204750138727	7.035705910873545e-05
ZN239.H14CORE.0.P.C	0.00029637232915914524	0.00011113667027545753
ZNF3.H14CORE.0.P.B	1.6613535080173238e-15	9.68238781334671e-05
ZBTB2.H14CORE.0.SM.B	0.00041348343705662936	7.714885944988465e-05
THA.H14CORE.2.S.B	0.0002642671187685962	0.0001120053427497151
ZNF7.H14CORE.0.P.B	0.0004811988641987386	9.747588926553869e-05
MEIS2.H14CORE.0.P.C	0.0009749363528737472	0.0002162821990138139
CUX2.H14CORE.2.S.C	0.00011626148773604639	0.00010367214323784485
ZN492.H14CORE.0.P.C	2.688767726688668e-14	0.00011367574872987424
ZNF77.H14CORE.0.P.C	0.0003451221241912208	0.0003157953321988404
FWCH1.H14CORE.0.PSGB.A	0.0014130547368299726	7.880456515482398e-05
ZN749.H14CORE.1.P.C	0.0005491552399820156	0.00014510583359847811
ZSC23.H14CORE.0.M.C	2.628036243203277e-16	0.00018544933654774778
ZSC25.H14CORE.0.PSG.A	9.220445951615928e-05	7.701084595091343e-05
ZF64B.H14CORE.1.P.B	0.0007978992030745032	0.00011290741265490243
RLF.H14CORE.0.PSGI.A	0.000561342801428481	0.00012891022480949595
NKX21.H14CORE.0.P.B	4.797979381600671e-16	7.475418479335619e-05
RFX1.H14CORE.2.S.C	0.0005358882170976444	9.384066497934035e-05
ZN716.H14CORE.1.P.C	0.000780438648977004	0.0002054947553186047
ZSC22.H14CORE.0.P.C	3.1578960466366675e-17	0.00019248433107119423
TWST1.H14CORE.0.P.B	0.0019020626160044219	0.00017246946689039643
Z705E.H14CORE.0.P.B	0.0036495145688478225	0.0011594819154382974
GABPA.H14CORE.0.PSM.A	0.012247871034017881	0.0002752586579979705
ARNT2.H14CORE.0.P.B	8.020802500166464e-16	8.774743517061715e-05
ZBTB5.H14CORE.0.SGI.A	2.3135686129576333e-14	0.00010901072496078958
ZN550.H14CORE.0.P.C	0.0002956249536518816	8.659259362421202e-05
ZN224.H14CORE.0.P.B	1.0425849808343985e-15	0.00013577760563893493
ZN564.H14CORE.0.P.C	4.134695100616207e-15	0.000910712957629126
ZN407.H14CORE.0.PSGI.A	0.0012290541123119608	9.40497349560612e-05
NPAS4.H14CORE.0.P.B	1.1861364481053018e-16	6.836629334459937e-05
ZN850.H14CORE.0.PSG.A	0.00028452610163459495	8.859995411192403e-05
IRF4.H14CORE.1.S.B	0.00029327078902988406	0.00013156075973280569
ZN728.H14CORE.0.PSG.A	4.841162902786612e-05	8.019978008725913e-05
BCL6.H14CORE.0.PSM.A	1.3857948736415658e-05	9.379311026608164e-05
ZN484.H14CORE.0.P.C	1.9937074321000956e-16	7.435563941272801e-05
CREM.H14CORE.1.P.C	0.0019392305068122561	8.276151609017578e-05
IRF3.H14CORE.1.SM.B	1.822753211511123e-16	0.00010192898090771816
ZNF8.H14CORE.1.P.B	0.0003335041304109695	0.00022298674726784536
HSF2.H14CORE.0.PSM.A	3.0870910130607144e-05	0.00012634984962330635
ZN696.H14CORE.0.PSG.A	1.9878163702966287e-12	0.00012152620956889467
ZN180.H14CORE.0.P.C	0.0003821085585972126	7.860595153155567e-05
GLIS3.H14CORE.1.S.C	0.00042445342964346326	9.854777425731842e-05
ZN646.H14CORE.0.PSG.A	0.0004908017360933172	9.93194758070703e-05
ZIC1.H14CORE.1.M.B	0.0005343264227657628	0.00033682110170645826
ZNF43.H14CORE.0.PSGI.A	8.740282700853693e-05	7.384813708259994e-05
ZN580.H14CORE.0.SM.B	0.0008132824818894985	0.00027169932155347306
TF7L1.H14CORE.0.PM.A	0.001745498034779105	0.00010035130168475806
ZN534.H14CORE.0.P.C	0.0003360746324590771	9.859139493465936e-05
ZN510.H14CORE.0.PSG.A	8.493131441847731e-15	8.208706861632375e-05
NFYC.H14CORE.0.P.B	0.009508814760463058	0.000127085105711902
ZN615.H14CORE.0.P.C	0.00020363035655935184	7.134027396270814e-05
