	mean	std
ZN257.H14CORE.0.P.B	0.006867643664412415	0.0003249388385702222
ZN788.H14CORE.0.S.C	0.025721867560289154	0.0003844831541105463
GMEB1.H14CORE.2.SM.B	0.014742088549469836	0.0005977666413431944
ZBT14.H14CORE.1.S.B	0.03530009876685632	0.00044300843536345107
ZN500.H14CORE.0.PSGI.A	0.003256327406175869	0.0003446649196234426
ZBED5.H14CORE.0.PSGIB.A	-0.01863284646648949	0.00033069318792018534
OZF.H14CORE.0.P.B	-0.005572414310406908	0.000500648945570233
SOX10.H14CORE.2.S.C	-0.005660636047947237	0.00032542952561925734
ZN853.H14CORE.0.SG.A	0.008616694618989135	0.0003238045620319763
TBX19.H14CORE.0.PS.A	-0.02001780659250032	0.0003682646534959273
ZN611.H14CORE.1.P.C	0.00047647450478825845	0.0003236770238838036
ZN250.H14CORE.0.P.C	-0.0034850694627810543	0.00035253998475679365
ZN782.H14CORE.0.P.C	0.016915653413475687	0.0003283657231699047
ZBT47.H14CORE.0.PSG.A	-0.005564398752519558	0.0003446196961731344
THB.H14CORE.0.P.B	0.012603114389286548	0.0004963833567527492
Z705G.H14CORE.0.P.C	0.010341003421728055	0.00043769351403686474
ZN524.H14CORE.0.S.B	-0.008744176720701657	0.00036354314738324523
NFIC.H14CORE.0.PSM.A	-0.03257027193117545	0.0005646643981116775
MSD4.H14CORE.0.SGIB.A	0.0026930654464465465	0.0003404056015838335
ZN775.H14CORE.0.PSG.A	0.010302117539957445	0.0003557812678897226
ZNF16.H14CORE.0.P.C	-0.0004407653058507554	0.00034573506108340673
PRD14.H14CORE.0.P.B	0.0027441999781098302	0.00033860414429058615
ZN547.H14CORE.0.P.B	-0.016951154754614603	0.0003269273005555084
ZN135.H14CORE.0.P.C	0.008448499895628701	0.00045076986130660867
PROX1.H14CORE.0.SM.B	0.007188646005330391	0.0003225504120535144
ZN665.H14CORE.0.PSG.A	0.009085777094707013	0.00031701322011338704
ZN157.H14CORE.0.P.B	0.014129220377147532	0.0003472773415294883
CPEB1.H14CORE.0.S.B	-0.0008461095037728536	0.0006189657256991942
HEY1.H14CORE.0.S.B	-0.004759725232419023	0.0005229355272280402
Z354A.H14CORE.0.P.B	0.018856293124277834	0.0005559052511540437
ZN667.H14CORE.1.P.C	0.01334790279542041	0.00033957553300284157
GLI4.H14CORE.0.P.C	0.0026526036548100915	0.0003365462121272764
Z780B.H14CORE.0.PSGI.A	0.011701128054492495	0.0003510173640648635
CMTA2.H14CORE.0.PSGI.A	0.0018337818084294072	0.0004247024524493276
ZKSC5.H14CORE.0.P.C	0.01271436553192535	0.0003573709776456099
ZN124.H14CORE.0.P.C	-0.011813741494467078	0.00035386007842003734
GCM1.H14CORE.0.S.B	-0.00940647759161482	0.0003254035000688757
ZN142.H14CORE.0.PSGI.A	0.01608339843969257	0.0003450568183137379
ZN134.H14CORE.0.P.C	0.020890206688663475	0.00033269447574442267
ZN667.H14CORE.0.P.C	-0.008151894702182638	0.00033623293500588224
ZN263.H14CORE.0.PM.A	-0.009510990434487849	0.0005717200455928189
ZN449.H14CORE.1.S.C	0.029430488707332354	0.0003769906571574912
ZFX.H14CORE.0.P.B	0.028232419724530024	0.0004444972686142518
KAISO.H14CORE.0.P.B	0.05838820850395065	0.0005895450475558076
KLF3.H14CORE.1.M.C	-0.007462813011820535	0.00036230063953205754
HSF5.H14CORE.1.S.C	0.017450760676143595	0.0003436550628588414
ZN565.H14CORE.0.P.C	0.003988268299215246	0.00035486321121997957
ZN660.H14CORE.0.SM.B	0.026030775006174046	0.0003392776212158554
ZN282.H14CORE.0.P.B	0.00717834346575486	0.0003718058245269395
RFX3.H14CORE.2.S.B	-0.010196865893716125	0.00043684635632057814
ZN707.H14CORE.0.P.B	0.014908295998245058	0.0003628814918126058
ZN33B.H14CORE.0.P.C	0.012640264822396247	0.00035416786415859924
DMRT1.H14CORE.0.PS.A	-0.002449491597908236	0.00037483166458099825
ZN823.H14CORE.0.P.C	-0.038698516357253875	0.0005291938252666587
ZN574.H14CORE.0.P.B	0.0027354222974224976	0.0003748119444000869
ZNF76.H14CORE.1.SM.B	0.046951222410991346	0.000701945425526909
ZN322.H14CORE.0.P.C	-0.02757777421676623	0.0003834388976780155
ZN678.H14CORE.0.PSG.A	-0.0002741473193476982	0.00034104736454371073
F200B.H14CORE.0.PSGIB.A	0.014815637292257353	0.0003382278412242489
ZN341.H14CORE.0.P.B	0.0048900542675637025	0.00034687490437000114
ZBT16.H14CORE.0.P.B	0.003404549354886708	0.00038755873902090093
ZN208.H14CORE.0.SGI.A	0.014594138523732241	0.00041076520247010503
IRX3.H14CORE.0.M.C	0.013341353234544268	0.0004189524352179059
Z286B.H14CORE.0.PSG.A	-0.010993944817779995	0.00037013221594090666
ONEC2.H14CORE.3.P.B	-0.0203867339159799	0.0004987966374937585
ZN613.H14CORE.0.P.C	-0.01883433373651038	0.0007258966137674383
ZN516.H14CORE.0.S.C	0.024585945701258424	0.0004152791621551538
HOMEZ.H14CORE.0.S.B	-0.0011558492866020472	0.0003447704990687289
ZN302.H14CORE.0.P.B	-0.006295251343164481	0.00034897519009672093
NR6A1.H14CORE.2.SM.B	-0.00972906831513513	0.00043779465024296687
SRF.H14CORE.0.PSM.A	0.01800353006313131	0.00047157181053237126
ZBT22.H14CORE.0.SM.B	0.008252682380092372	0.00034233767126401097
ZN317.H14CORE.1.P.B	-0.008237191780569204	0.00042504596269630644
ZN573.H14CORE.0.P.C	0.0026640932090180257	0.00033122219688500097
TF2L1.H14CORE.0.PSM.A	0.0020443534224154868	0.00033346998594189136
ZN177.H14CORE.0.SM.B	0.019731123575747692	0.00042561369121978473
NANOG.H14CORE.1.P.B	0.007052871757700174	0.0003583440748948982
ZNF83.H14CORE.0.G.C	-0.0017290829250091934	0.0004980170658607863
ZN320.H14CORE.0.P.B	-0.0015169537678328395	0.00045195726923478384
TZAP.H14CORE.0.P.B	-0.016310461363318013	0.0003605551984368443
RUNX1.H14CORE.0.P.B	-0.001295621334863764	0.0004000395908258214
MSD1.H14CORE.0.PSGIB.A	0.011895934840753596	0.00040622150013223756
HXD10.H14CORE.0.SM.B	0.019758706660459324	0.0003831985968831183
P73.H14CORE.0.PS.A	0.013132135974804116	0.0004104345636867358
ZN879.H14CORE.0.P.C	-0.024989854587983366	0.00047532436413252194
ZN275.H14CORE.0.SG.A	0.010421155718597794	0.0003422840459225156
ZN860.H14CORE.0.P.C	0.01309620979106679	0.00035927416689484503
ARNT.H14CORE.0.P.B	-0.00651034563227316	0.00037041109652533776
ZIM3.H14CORE.0.P.B	0.009132025012995662	0.00040644738326081576
TCF20.H14CORE.0.B.B	0.008692602279083429	0.0004869767056761743
MEF2D.H14CORE.1.M.C	0.0066155828363459075	0.00038344918910015693
ZNF12.H14CORE.1.M.C	-0.011682048783170394	0.00037525447907608446
ZSC31.H14CORE.0.P.C	0.024484294031917517	0.0003481436730922363
ZN584.H14CORE.0.P.B	0.004326172760296388	0.00043839659870924816
ZFP69.H14CORE.0.P.C	-0.00781592787171587	0.0004133108947101508
ZNF8.H14CORE.0.P.C	0.009319265310725761	0.0003585731571139675
ZN611.H14CORE.0.P.C	0.009600008798240722	0.00033854994466984474
ZNF12.H14CORE.0.P.C	0.0024527592751466066	0.00034302859378258
SP1.H14CORE.2.P.B	0.04642482427318256	0.0007371851605285116
ZN214.H14CORE.0.P.B	0.03302711898541187	0.00037979267820412583
ZN526.H14CORE.0.S.C	0.002250140222413847	0.00032083362058015163
PAX7.H14CORE.2.PM.A	-0.025248693130518193	0.0004589939966456053
GRHL2.H14CORE.0.P.B	0.011774258711251961	0.0003833705426565793
ZN436.H14CORE.0.P.C	0.009828951025567394	0.00040073424180833776
ZN721.H14CORE.0.PSG.A	-0.0056257877912625305	0.0004739988451920586
ZFP90.H14CORE.1.P.C	0.031693727978409275	0.00041783723308327924
ZN133.H14CORE.0.P.B	-0.005868074087002658	0.00037291813765683084
FER3L.H14CORE.0.SM.B	-0.037829162010216376	0.0005046956823489906
FOXK1.H14CORE.0.PS.A	0.016250256329445385	0.0007624024570171804
ZN254.H14CORE.0.P.C	0.010050378351985682	0.0003257375522148513
HMX1.H14CORE.0.SM.B	0.01833861170549529	0.0004592987290963874
ZN841.H14CORE.0.PSGI.A	-0.012786124225051746	0.0003731919793272851
ZN276.H14CORE.0.SM.B	-0.0034714262001884315	0.00032407695158839816
ZN669.H14CORE.0.P.B	0.018122634735055224	0.0003316418813333172
MTF1.H14CORE.0.SM.B	-0.01211148858293917	0.00042613473638879054
MYNN.H14CORE.0.P.B	-0.03296333209349444	0.00043634540347386644
ZN483.H14CORE.0.P.C	-0.0009115030276699533	0.00034888490479931033
ZN668.H14CORE.0.SG.A	-0.0007495134937255644	0.00047182957081890126
KLF10.H14CORE.1.PSM.A	-0.006453653266698987	0.00045575206993614034
FOXB1.H14CORE.0.SM.B	0.014039783215162593	0.0006023902690973165
HNF1A.H14CORE.0.PS.A	0.036784309237306335	0.0012599461079296419
ZN205.H14CORE.0.P.C	0.011130554559553581	0.00035295884983005513
ZN432.H14CORE.0.P.C	0.0005429227494789125	0.0004182463852992601
RFX4.H14CORE.0.SM.B	-0.04255968837160409	0.00043740860641490714
STAT6.H14CORE.0.P.B	-0.00878522272831307	0.00047225228663546183
MYOG.H14CORE.0.PSM.A	0.007638114703009244	0.0003843884924220088
ZN329.H14CORE.0.P.C	-0.010927537061879393	0.00038807006385681303
ZN648.H14CORE.0.PSGI.A	0.0069685059465200185	0.00047988257932751543
ZN749.H14CORE.0.P.C	-0.01873436257412025	0.00045482237234636556
ZN677.H14CORE.0.P.C	0.017648928894236283	0.00034922021675047507
ZN692.H14CORE.0.P.C	-0.012562059197290178	0.0004333589313070059
MYBB.H14CORE.1.S.B	0.01062352221310853	0.0006154662602980836
ZN532.H14CORE.0.SG.A	0.005294727206647082	0.00039106532546113115
ZN878.H14CORE.0.PS.A	-0.0015015473893224326	0.0004390063862837574
ZN497.H14CORE.0.SG.A	0.005795765440748533	0.0004299644037166589
HINFP.H14CORE.1.P.B	0.025818942254248124	0.00048618644554018813
ELYS.H14CORE.0.B.B	-0.05837234678263724	0.0010649660930054793
ZN575.H14CORE.0.PSG.A	0.004821792104487488	0.0003818906542432413
SOX10.H14CORE.1.PSM.A	-0.011776736763762992	0.000499771233118635
ZN433.H14CORE.0.P.C	-0.01272604418721136	0.00044266495561589273
TBP.H14CORE.0.P.B	0.012602612751900328	0.0008785182215146555
DMRTA.H14CORE.0.SM.B	0.009566526732701797	0.0005725908068804522
ZN75D.H14CORE.1.P.B	0.011146326166510408	0.0003540419854025489
SOX2.H14CORE.3.S.B	-0.003877833707836505	0.0005017201615509902
PRDM4.H14CORE.0.PSM.A	-0.018128211435901494	0.0004139361350766186
PAX7.H14CORE.0.P.B	-0.005063001753737819	0.00033648154135189817
ZN649.H14CORE.0.P.C	-0.012523733516297701	0.0004152065334984439
GATA1.H14CORE.1.PSM.A	-0.03307303669990501	0.0006499660913219639
ZN563.H14CORE.0.P.C	0.015914141249040337	0.0003288376321725721
NF2L2.H14CORE.1.P.B	0.013686777885777823	0.0004800695028485874
NR2E1.H14CORE.1.S.B	0.010125786642726876	0.00039445399464126227
SP100.H14CORE.0.PSGI.A	0.009633967744294349	0.00033373437202201283
OLIG1.H14CORE.0.S.B	0.015226932360799741	0.0003768241290726742
DPF1.H14CORE.0.SM.B	0.010815803228977315	0.0005295876713181925
ZN567.H14CORE.0.P.C	0.01631524319352667	0.0004292942759510919
ZNF48.H14CORE.0.PSG.A	0.02552527074494497	0.0004450933884853375
ZN154.H14CORE.0.P.C	-0.007041387247101535	0.00040243897788165475
TYY1.H14CORE.0.PSM.A	0.09765718398284112	0.0007822660031098847
PRDM6.H14CORE.0.P.B	-0.01602933209423538	0.00040169033058606467
MBNL2.H14CORE.0.B.B	0.025897788353194885	0.00042908787506712296
RBAK.H14CORE.0.P.C	-0.006578452188307712	0.00039873538088276375
MBD1.H14CORE.0.PSIB.A	0.01143855218750714	0.0006302313498124931
MYB.H14CORE.0.P.B	-0.001740324242952277	0.0003820703779895895
ZN75D.H14CORE.0.P.B	-0.015150969565383013	0.0004234848373326996
ZFP90.H14CORE.0.P.C	-0.013478462583494208	0.0003551139530616892
ZN502.H14CORE.0.P.C	0.007824407878184858	0.0003348265717089392
ZN746.H14CORE.0.PSG.A	0.02308854296561698	0.0006176778683436917
ZN680.H14CORE.0.P.B	-0.006857472574515554	0.00034069907620334005
ZN107.H14CORE.0.PSGI.A	-0.011002207859521041	0.0003261113537672743
FOXJ2.H14CORE.1.SM.B	-0.03445437220120549	0.0004524439301125288
ZN266.H14CORE.0.P.B	0.014877307216822344	0.00032968894016616017
AP2A.H14CORE.0.PSM.A	0.011727990790376982	0.00033412760697674657
ZN362.H14CORE.0.PSGI.A	0.017176085911153164	0.0004592067180342187
ZN793.H14CORE.0.P.B	-0.021513596996336218	0.00036271613476114643
ZN875.H14CORE.0.P.C	0.010346527095831738	0.0004226487471519248
ZN211.H14CORE.0.P.B	0.019826200291915844	0.0003836405410027628
ZN121.H14CORE.0.P.B	0.018992144809531243	0.000646254919516537
SUH.H14CORE.0.P.B	-0.007175545060234603	0.0003394406729548016
ZN790.H14CORE.0.P.C	-0.006669078823776863	0.0003414453586692887
ZN713.H14CORE.0.SM.B	0.03980442683486335	0.0004023373625279644
ZN557.H14CORE.0.P.C	0.004603339317901346	0.00034226427909558725
ZN605.H14CORE.0.P.C	-0.007444746807508842	0.0004176158520127684
ERR1.H14CORE.0.PSM.A	-0.01347689828363992	0.0006387067829810702
Z280A.H14CORE.0.P.B	0.015585897771189624	0.00034155052090747154
E2F4.H14CORE.2.S.B	0.02912080354353277	0.0005924254609012419
HNF4A.H14CORE.0.PSM.A	0.026447690100067332	0.00103022490853447
ATMIN.H14CORE.0.P.B	0.005064155315413884	0.0005140086197692806
BATF.H14CORE.0.P.B	-0.012801674189206913	0.00047513851811360075
ZN429.H14CORE.0.P.C	0.007026016962374622	0.00044564384423558093
ZN506.H14CORE.0.P.C	0.001384491954362006	0.0003826250008996709
ZNF41.H14CORE.1.P.C	0.013988480260098284	0.00034220873870523597
ZNF90.H14CORE.0.P.C	0.005429221021702093	0.0003698783174255836
ZN443.H14CORE.0.P.C	-0.011294135395001525	0.0003310363906772777
AHR.H14CORE.0.P.B	0.02051289088726129	0.00036397612233934895
NR1I2.H14CORE.0.M.C	0.012587663641103253	0.0003564401120555626
VEZF1.H14CORE.0.P.C	-0.006984744362955704	0.0005492252196878669
FOXE1.H14CORE.1.S.C	0.002469528139707893	0.0006978296233867987
ZN267.H14CORE.0.P.C	0.012242017345054522	0.00035423203468989436
TBX5.H14CORE.1.P.B	0.016084707066238883	0.00041479048132752195
ZN568.H14CORE.0.SG.A	0.01827814352542722	0.00040059305482431385
ZBT40.H14CORE.0.PSG.A	0.036649434440478995	0.00042982601252347815
BARX1.H14CORE.0.P.C	0.03308795197150516	0.0005155445762810076
SATB1.H14CORE.0.P.B	-0.004458331227506534	0.0005463509449574189
ZNF23.H14CORE.0.P.C	0.004660581848608895	0.0003486892352747912
ZN724.H14CORE.0.PSG.A	0.0011472763458202748	0.0003895343120211338
ZN274.H14CORE.2.P.B	0.004509427233234448	0.00040779573413000247
ATF1.H14CORE.1.P.B	0.025466057971605068	0.0006106042891523206
NANOG.H14CORE.0.P.B	-0.00806342809825644	0.0004312260861385419
ITF2.H14CORE.0.S.B	-0.03204917683745524	0.00040221881642960093
ZFP91.H14CORE.0.SGI.A	0.000814566680467932	0.00036487270892878067
PIT1.H14CORE.0.SM.B	-0.01838057519677241	0.00045189870148242955
ZN507.H14CORE.0.I.B	0.011995904033479441	0.0003232558637619501
MYSM1.H14CORE.0.P.B	0.0027279785567484414	0.0003280021276440727
ZN470.H14CORE.0.PSG.A	0.004898157082755853	0.0004036447128773696
HSF1.H14CORE.1.P.B	-0.006398705746059705	0.00042964898510205893
NFIC.H14CORE.1.PSM.A	-0.010604331098135947	0.0005735074672068892
ZN431.H14CORE.0.P.C	-0.020504080299554035	0.0003347529461525789
SOX9.H14CORE.2.S.B	-0.01539126933437944	0.0003907419938712024
ZN467.H14CORE.0.P.C	0.040720945705799615	0.0007613516302923132
ZN296.H14CORE.0.S.C	-0.007880435657057943	0.000437032399896369
ZN771.H14CORE.0.SM.B	0.0037542975436623454	0.0003583891528093999
ZF64B.H14CORE.0.P.B	-0.011645807419406948	0.00035454284408962557
ZNF57.H14CORE.0.PSG.A	0.020293990614350173	0.0003603189631232586
ZN184.H14CORE.0.P.B	-0.03376760405208337	0.0004141934685592374
HNF6.H14CORE.0.PM.A	0.023669294409579097	0.00045683337613194587
PRDM1.H14CORE.0.S.B	-0.000522878658301858	0.000375591279393974
LHX6.H14CORE.0.P.B	-0.011880712349670811	0.00046891076228385746
GLIS1.H14CORE.1.P.B	-0.01502918870048206	0.0005080164099602989
ZN394.H14CORE.0.P.C	-0.008855782374698836	0.00035163830952202334
NR2E1.H14CORE.0.SM.B	-0.0017378800007497707	0.00036319409793219567
ZSC16.H14CORE.0.PSM.A	-0.02500869327037888	0.0003373482670080688
ZN329.H14CORE.1.P.C	-0.026569455318616195	0.00045252593630865697
ZN480.H14CORE.0.P.C	-0.01588897836097508	0.00034689638161988095
CEBPG.H14CORE.0.P.B	0.0080941193590111	0.0005633181113941202
