motif	tau	std
ZN131.H14CORE.0.PSGI.A	0.00030367675470757065	0.0004845126870821181
ZN584.H14CORE.0.P.B	0.0008691446781816613	0.00021744342827154166
ZN615.H14CORE.0.P.C	4.529917663665905e-22	0.00017851143343460655
ZN699.H14CORE.0.PSG.A	3.0841368453934358e-18	0.00030448036701549074
NRF1.H14CORE.0.PS.A	0.0034528331538955606	0.0006083716868485427
THAP1.H14CORE.0.P.B	0.00032865106824561983	0.00027478347203924473
ZN561.H14CORE.0.P.C	1.3342121633966162e-19	0.00028374204885115096
HSF1.H14CORE.1.P.B	0.0003665598501171903	0.00040439875375418677
GLIS3.H14CORE.1.S.C	0.002615290966959228	0.00018784737499272133
ZNF20.H14CORE.0.PSG.A	1.0988097024445416e-18	0.00020127062082202926
ZN566.H14CORE.0.P.C	5.478059540142643e-05	0.0003629952231725674
ZN836.H14CORE.0.PSG.A	0.0004012852488843381	0.00033930547908705966
ZN492.H14CORE.0.P.C	3.497496043906753e-17	0.0002225884194618349
ZKSC4.H14CORE.0.SG.A	1.1802263227953998e-17	0.00020096889898545242
NPAS4.H14CORE.0.P.B	0.0005821837566504488	0.00024363989641217594
ZN274.H14CORE.0.SM.B	4.082622239144865e-15	0.0001439556677591844
VEZF1.H14CORE.0.P.C	0.0011210886750263474	0.00015643796593686833
POGK.H14CORE.0.SI.A	1.276262303690298e-16	0.0001683264868364832
PRDM1.H14CORE.0.S.B	0.0018806640987780138	0.00020472494340919846
ZN329.H14CORE.0.P.C	8.691331516126801e-05	0.00026122490041037826
ZN100.H14CORE.0.P.B	0.00016947412462710792	0.00027916781119907794
KLF10.H14CORE.1.PSM.A	0.0002967004038055607	0.00024933202961480025
ZN174.H14CORE.0.M.C	0.0006656066457148724	0.0002642091968564604
ZN800.H14CORE.0.PSG.A	0.002095479864028392	0.00015661829316483854
ZN814.H14CORE.0.PSG.A	0.0004684478873329886	0.0002977260938844024
RXRG.H14CORE.1.SM.B	0.0011363738578276928	0.00036681176416783695
KLF3.H14CORE.1.M.C	4.4076390704722525e-05	0.00025700756911021605
Z585B.H14CORE.0.P.C	0.0012239131057735543	0.00016439785011406285
HSF5.H14CORE.1.S.C	5.111115092987485e-17	0.00036036941138285414
ZN564.H14CORE.0.P.C	0.0008810337237460414	0.0003077378152166757
ZNF90.H14CORE.0.P.C	2.413066253119418e-18	0.00018511624442291825
ZN140.H14CORE.0.P.B	0.0009617285927260236	0.0002625294696119312
ZN551.H14CORE.0.PSG.A	0.0006809236537819933	0.0003892858487520673
ZN578.H14CORE.0.P.B	0.0005565087305504341	0.0002819099702617747
ZN506.H14CORE.0.P.C	2.7097513542853262e-06	0.0002100120362125033
GLIS1.H14CORE.1.P.B	0.00039244553856324435	0.0003070337526419723
USF2.H14CORE.0.PSM.A	0.0015883253003651555	0.00019960949643962054
SOX30.H14CORE.0.P.C	0.0009521068880277392	0.00023014559984325762
ZN547.H14CORE.0.P.B	3.458807098747452e-05	0.00018386855823657628
PKNX1.H14CORE.1.P.B	0.0014761954355479421	0.00024105396726218723
TET3.H14CORE.0.PSGIB.A	0.0003172092938691249	0.00021623576226525572
ZN775.H14CORE.0.PSG.A	4.419053236524948e-13	0.000158251819763961
ANDR.H14CORE.1.S.C	4.659371769129068e-18	0.0003265601948834438
ZN875.H14CORE.0.P.C	0.0005612757233427238	0.00021517192495981054
ZN805.H14CORE.0.P.C	0.0008007921031473396	0.00017256528196192913
ZNF66.H14CORE.0.PG.A	0.0007797122004658273	0.00019206805152117553
ZN215.H14CORE.0.PSG.A	0.0010125995752188707	0.000316739828069154
SOX2.H14CORE.3.S.B	0.0016754346551341112	0.00031925704393914826
ZN853.H14CORE.0.SG.A	4.295657082444763e-17	0.00016220242815566618
ZN740.H14CORE.1.S.C	7.875786989437029e-14	0.00020605278328625655
ZN610.H14CORE.0.P.B	0.00018690416730181042	0.00015174398316660596
ZSC22.H14CORE.0.P.C	0.0006495904533316331	0.00025006557132084496
ZN721.H14CORE.0.PSG.A	0.0002438690497286757	0.00023937713315271608
ALX1.H14CORE.0.SM.B	1.365549958071967e-17	0.00034527835241248783
NR1I3.H14CORE.2.M.C	5.7898225066461386e-05	0.00025439371547417047
PRD14.H14CORE.0.P.B	2.2922041497254243e-21	0.00016220047521815073
ZN250.H14CORE.0.P.C	0.0014893839226251945	0.00029078363722092145
ZKSC5.H14CORE.0.P.C	0.0007508071684133932	0.00035197277315428293
E2F1.H14CORE.0.P.B	0.003169969249687184	0.00024406194504847278
ZN75D.H14CORE.0.P.B	2.737585336425052e-20	0.00017395353933922613
GLI3.H14CORE.1.M.C	0.0005258992640116801	0.00017629728981020303
SATB1.H14CORE.0.P.B	5.6921581030398e-17	0.00032980087114663437
ZN692.H14CORE.0.P.C	0.0005771918702467642	0.00048446905943298865
MSD1.H14CORE.0.PSGIB.A	0.00031676173106265777	0.00019408588418621365
PO2F2.H14CORE.0.PSM.A	0.001072944087492824	0.0002310274086653961
ZN529.H14CORE.0.P.B	0.0010800020556553194	0.00021205925826922083
MNX1.H14CORE.0.SM.B	8.275545276009562e-17	0.000651626446660852
MCR.H14CORE.0.S.B	0.00012478023763065044	0.00028130792850871486
PIT1.H14CORE.1.S.B	0.00020935273844587064	0.00037707036935108755
ZN860.H14CORE.0.P.C	1.4733677041636794e-17	0.00020405485250527008
KLF16.H14CORE.1.P.B	1.1315308990656597e-11	0.00031782171370974775
ZFP57.H14CORE.0.P.B	0.0004948114397644482	0.0002645994144431316
ZN493.H14CORE.0.PSGI.A	0.0008821655433872891	0.00018071413830091025
ZN782.H14CORE.0.P.C	0.00021258011473186583	0.00024322817679690243
ZN716.H14CORE.1.P.C	8.452732169867339e-19	0.0001639080226215119
KMT2B.H14CORE.0.P.B	0.00040201108139350773	0.0003045401192677497
TDIF1.H14CORE.0.PSG.A	0.00021373953361649743	0.0002736070943888867
PITX2.H14CORE.0.SM.B	0.00012485260413584978	0.00015082041277405224
BATF.H14CORE.0.P.B	0.0003982567742649391	0.00017091667549090221
ZN550.H14CORE.0.P.C	7.0770318571396e-17	0.000267256595954266
TFE2.H14CORE.0.PS.A	0.004710822062567981	0.00020321599009927963
RUNX1.H14CORE.0.P.B	0.00016609705230026647	0.0005609420353175305
FOXD2.H14CORE.1.SM.B	0.001114925734129911	0.0002783835771531384
ZBT22.H14CORE.0.SM.B	0.0008786407481126581	0.00036721074142429384
ZN584.H14CORE.1.P.C	0.0009192537739074185	0.00021022320427798732
ZN669.H14CORE.0.P.B	8.350099245861871e-20	0.0002962482953304638
ZN580.H14CORE.0.SM.B	3.9112409657667006e-17	0.0001752474372247171
ZN618.H14CORE.0.G.B	0.0016312131755151502	0.00014507201446069864
FOXH1.H14CORE.0.P.B	4.603317561230396e-20	0.0001475074894018234
TIGD5.H14CORE.0.PSGI.A	0.0005179494133909882	0.00018324670714979193
RXRG.H14CORE.2.P.B	0.00013189182971639227	0.00020718859135885093
ZNF35.H14CORE.0.P.C	0.00017888714196033568	0.0001436907627426089
ZN888.H14CORE.0.P.B	0.003101879124298842	0.0004944218090339763
ZN667.H14CORE.0.P.C	8.642983720451141e-17	0.0001559719579837965
ZN320.H14CORE.0.P.B	0.0007846764850760119	0.0002456063126300501
HAND1.H14CORE.0.P.B	1.9048515296269293e-17	0.00023615604407145694
GMEB2.H14CORE.0.P.C	0.00071981189748085	0.0002645341552991718
ZN160.H14CORE.0.SG.A	1.9649744308366567e-16	0.000372319747564059
ZBTB6.H14CORE.0.P.B	5.012605849252474e-18	0.0005662368664555625
TF2LY.H14CORE.0.SM.B	0.0019185751240788735	0.0007994796203711737
ZIM3.H14CORE.0.P.B	7.246815572264818e-05	0.0002865548285553679
ZN680.H14CORE.0.P.B	0.00038406373660724105	0.00019944106839096758
F200B.H14CORE.0.PSGIB.A	0.001579275033047675	0.00025286303804699804
GRHL1.H14CORE.0.PSM.A	0.0013131199903398116	0.0001710498053266629
ZN497.H14CORE.0.SG.A	3.2322103857126397e-19	0.00023200190008230994
ZXDC.H14CORE.0.PI.A	0.000570592418384157	0.0002656052012480072
ZN527.H14CORE.0.P.C	2.519368391372439e-16	0.00020434042845047905
P73.H14CORE.0.PS.A	0.0004162210670597104	0.00022320102276958978
ZN197.H14CORE.0.P.C	2.226826236086303e-17	0.00020844037008866856
SETBP.H14CORE.0.B.B	0.0002984376734260926	0.00022594015050015942
HM20A.H14CORE.0.SB.A	6.131331078980778e-05	0.00014646689247647889
ZN582.H14CORE.0.P.C	0.00012949969434008157	0.00032862058273479126
ZFP14.H14CORE.0.P.C	0.00020706026917302159	0.00017701592459416353
PROX1.H14CORE.0.SM.B	1.1588698938231718e-17	0.00023227563167757642
ZSC12.H14CORE.0.P.B	0.0005173875772610554	0.000850218561556743
EGR1.H14CORE.0.PS.A	0.0006809835811453952	0.00019746393457688378
HMGA1.H14CORE.0.P.B	2.3953861101146923e-05	0.00018362797318443393
PO3F2.H14CORE.2.SM.B	0.0004450169525936113	0.00018448755144699042
NFIC.H14CORE.1.PSM.A	0.0007738261295366535	0.000144922430341763
IRX3.H14CORE.0.M.C	2.453709868595411e-05	0.0003575869760000071
ZN264.H14CORE.0.P.B	0.0011668862967727537	0.0006915785175911592
ZBT41.H14CORE.0.PSG.A	0.0011372285516301893	0.0003010458177391834
ZN701.H14CORE.0.P.B	2.776252070938157e-18	0.00030838221170073285
ZN560.H14CORE.0.P.C	0.0005165842492661048	0.0004561149907729025
RFX3.H14CORE.2.S.B	3.0798499051778124e-18	0.00025094908941238595
Z780B.H14CORE.0.PSGI.A	0.00013353226333064048	0.00032867698433814487
ZN662.H14CORE.0.P.C	0.0014866907166209075	0.00040838454970143365
ZN484.H14CORE.0.P.C	2.7146044923581847e-17	0.0001545517052026686
FER3L.H14CORE.0.SM.B	0.0010735087246801437	0.00023822387583576044
ZN816.H14CORE.0.P.B	2.7679173227813884e-14	0.00017196558100939855
ZBED1.H14CORE.0.S.B	0.0003259531699406681	0.0002771173186080281
ZN776.H14CORE.0.P.C	3.587993612784509e-17	0.0003644380264435412
HINFP.H14CORE.1.P.B	3.9562000807605873e-16	0.00019671774196576948
HNF6.H14CORE.0.PM.A	0.0005477025973761688	0.0001839216067777437
SPDEF.H14CORE.0.PSM.A	0.0014969152497300523	0.0003034742348236092
ZN135.H14CORE.0.P.C	0.0006624314101568681	0.00038217094754548937
ZN284.H14CORE.0.P.C	0.000185353875392909	0.00034656736448708173
ZN569.H14CORE.0.SG.A	0.0009416885096377689	0.00016598502266145518
ZN350.H14CORE.0.P.B	3.0032292352996253e-05	0.00019294037744937843
ZSC29.H14CORE.0.P.B	1.1155338372743409e-17	0.00023357319071101037
ZN575.H14CORE.0.PSG.A	0.0004832746794315766	0.00027743412837149433
ZBED5.H14CORE.0.PSGIB.A	2.0126754607463045e-15	0.00021230009729410364
ZNF23.H14CORE.0.P.C	0.00022880705070500704	0.0004610690301365447
DMRTA.H14CORE.0.SM.B	0.00038121463146581334	0.0003803063928209799
ZN787.H14CORE.0.M.C	0.00048726704015226	0.0015761566425401892
AP2A.H14CORE.0.PSM.A	4.87281110134618e-18	0.00016779408752566724
ZN626.H14CORE.0.P.C	0.00016289005458481356	0.0002137339728379095
ZN676.H14CORE.0.PSG.A	1.1265741283831376e-16	0.00015113164571031745
ZNF85.H14CORE.0.P.B	5.249660053238112e-19	0.0002614765955230524
MAFG.H14CORE.1.PSM.A	1.5510015028249655e-19	0.0002894763713195978
ZN383.H14CORE.0.P.C	0.00041758840827605325	0.00024363359722970413
DMRT1.H14CORE.0.PS.A	9.408508683404261e-21	0.0013725415787070867
ANDR.H14CORE.2.P.B	0.00012478545384865948	0.0003591584588881022
ZN320.H14CORE.1.P.B	0.00015883503837347223	0.00019495571786543414
ZN648.H14CORE.0.PSGI.A	0.0003054595016336466	0.00019096234047810153
NR2E1.H14CORE.1.S.B	3.025579926655316e-17	0.00030016012877373565
ZN563.H14CORE.1.P.C	2.317298506920621e-15	0.0001634491691521228
ZN732.H14CORE.0.PSG.A	0.0012866432600890777	0.00025779436273151463
ZNF41.H14CORE.1.P.C	7.444909829083442e-16	0.00018252353685654026
IRF4.H14CORE.1.S.B	0.0008208041706528822	0.00022093723150472055
ZN850.H14CORE.0.PSG.A	0.00017075023453332993	0.0002768454485390309
CEBPG.H14CORE.0.P.B	0.00032011617507131564	0.00025913225659647516
ZN329.H14CORE.1.P.C	9.797020792092031e-05	0.0003068435276263641
ZBT20.H14CORE.0.SM.B	0.0005148100680924193	0.00029015295903443933
ZN250.H14CORE.1.M.C	0.000746967965551409	0.0001593554931166153
GTD2A.H14CORE.0.PS.A	0.0012830973939863708	0.00021490071867119668
THB.H14CORE.0.P.B	0.0007682811265775569	0.00015611761864996426
ZN485.H14CORE.0.P.C	1.2938170108316798e-16	0.00026386248891080427
ZBT12.H14CORE.0.P.B	1.2604371004649515e-17	0.000243671764690555
