	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
ZN75D.H13CORE.1.P.B	0.005642268971385827	9.451927783989696e-05	0.008386612544239891	0.005141970240123628	-0.006980207137169108	-0.00995965124916343
ZN613.H13CORE.0.P.C	0.00011594610558652058	3.269487209273901e-06	-3.443265607768123e-05	-7.531187587585667e-06	0.002508010929107308	0.007172531341936713
ZN791.H13CORE.0.P.C	-0.1440698333856059	-0.0008223726737801777	-0.06523142717861691	-0.02474832296201984	0.07939992295613969	0.15409150009551598
ZNF587B.H13CORE.0.SG.A	0.03485078661736543	-0.0019856444899846934	0.04925376188764597	0.06156637903637139	0.29233897254664726	-0.2908813501930195
ZN543.H13CORE.0.P.C	0.00271161699125792	-2.6745058884214364e-05	-0.0026375437612082848	-0.002784702200514381	0.016761340779783664	-0.01515057826472015
GABPA.H13CORE.0.PSM.A	-1.7742452120447456	0.4878054775466328	8.16200740782084	7.236584851781921	-13.786739389926002	-0.33785885934715437
P63.H13CORE.1.PS.A	-3.6777395538702904	-0.17110721461555958	-1.30168703090664	3.670886071600467	-2.3973043175318813	2.4849953654091412
ZNF131.H13CORE.0.PSGI.A	0.04349843664767055	0.0005372740138282667	-0.0268262558181723	0.047003653903325816	-0.2440242412157903	0.19096608405590193
ZIK1.H13CORE.0.P.C	-6.147346302787505e-05	-3.8734768035836565e-07	-1.888341397646299e-05	-1.977291364831586e-05	-0.00012709153716172224	-0.000739642587858804
ZNF28.H13CORE.0.P.C	-0.003499970671318377	-8.597758383970296e-05	0.0025299614124890727	-0.00295002063497109	0.013337724954483255	-0.00929263730624442
ZN584.H13CORE.0.P.B	0.009444602281848012	-9.802098174546761e-05	-0.005520456961573311	-0.0055104110704802785	0.010957991340801632	-0.0059403247003893475
HINFP.H13CORE.0.P.B	-0.024160189024853698	-4.5023391266551337e-05	-0.008987243481085988	0.001001585574644984	-0.0030641358853946915	0.02865833032466246
SLC2A4RG.H13CORE.0.PSG.A	7.328887206092834	0.0640847857189343	3.5758315133569956	1.7992172172109429	-3.198369586715615	-1.4249590458341268
ZN454.H13CORE.0.P.B	-0.0003543053775197788	-5.090102980203865e-07	-0.00012629874954849413	-9.605061511793107e-05	-0.0012750418116906654	-0.004112674964855332
ZNF41.H13CORE.0.P.C	-1.172194243518604e-05	8.84626833127382e-09	1.9104089131322789e-07	8.058138205171033e-07	-2.3805216767096975e-05	-0.0001605543721953849
PO3F2.H13CORE.0.P.B	0.340573165575891	-0.0004061310627866634	0.0781337133422014	-0.07354852782618158	-0.017533276009529544	-0.20077257727749878
ZNF35.H13CORE.0.P.C	0.0001356984363931794	3.9490922603825506e-07	2.6252319576584778e-05	2.3356528321999686e-05	0.00032822833684319783	0.001872588779460686
ZN454.H13CORE.1.SM.B	-0.34676754999419546	0.0029539210232259975	0.17818009681515065	0.0917090922906211	-0.25859872457229743	0.2586505186882312
ZN135.H13CORE.0.P.C	-0.17026238141559347	0.0005395743026964089	-0.10812173126235573	-0.07072282506743126	-0.3301832659063411	0.5258988752112422
ZBT14.H13CORE.0.P.C	-0.20487456601026474	0.0015832532042743517	-0.27496421433703205	-0.014264028817172557	-1.1287053345337938	1.4896352244095108
ZNF229.H13CORE.0.SG.A	-0.18071691486856864	-0.00038875833479376076	-0.10859052461930947	-0.05282184068156674	0.31058724670602345	-0.06578466057794614
YBOX1.H13CORE.0.SM.B	-0.04697123804644707	0.005235613441110644	0.42827407590642064	-0.009103662435190892	-3.3463787853124463	2.2772666841644686
ZN37A.H13CORE.0.P.B	0.05609811369171548	-0.001118360769733404	-0.10019280768839653	-0.06855045211166667	0.2399709208427877	-0.13060694914835141
ZN714.H13CORE.0.P.C	-0.0029276163677642883	-3.0327350244275646e-05	-0.00025730626599323927	-0.0009571158351619319	-0.0020300935344049835	0.006287198589045877
ZSC22.H13CORE.0.P.C	0.26273040277684734	-0.0002231990345081663	-0.005587303910063506	-0.036774675338725527	-0.2377667006399556	0.07847311831731389
ZNF732.H13CORE.0.PSG.A	0.0004912051777976414	-1.23472647472619e-06	4.565422693042448e-05	0.0005336667887864425	-0.0026576046219297413	0.002138339555329976
ZNF81.H13CORE.0.P.C	-0.0032180650049079204	0.0003954920396671041	-0.05054650883420077	0.02385142467257788	0.06509276266391659	-0.07371531127787707
MYNN.H13CORE.0.P.B	0.009253743769755747	-4.050914157229376e-05	-0.00665378939484921	-0.007557127376447282	0.03435719104831106	-0.03324068946073778
ZN776.H13CORE.0.P.C	0.016625711121567507	3.316215660799851e-05	0.006380037963199223	-0.0027862320365351742	-0.008726182249075818	-0.008307518802060864
TYY1.H13CORE.0.PSM.A	2.5350403347198642	0.27664333045692946	4.7482900754049915	3.26552232023441	-9.826737949983938	0.42906606162312044
HMBX1.H13CORE.0.PSM.A	-1.505386467553406	-0.003022816226807041	-1.1683571321121549	-0.5077063408304161	2.0321112783731516	0.16578994053496438
HMGA1.H13CORE.0.P.B	-0.7941952915284436	-0.010572099628537822	-1.52147790165745	-0.43497797377691066	-1.2318179334697938	2.097141305574433
PAX7.H13CORE.2.PM.A	-1.4180956845121213	-0.0033529570501918643	-0.820586858006074	-0.629246462575073	1.9176450032364631	0.14785918832054368
ZFP91.H13CORE.0.SGI.A	0.0007481374618894293	1.7660004278407544e-06	0.0008189861377224852	0.0006178048550018561	-0.005512258546343857	0.003722138763767
ZNF77.H13CORE.0.P.C	4.864090513107495e-06	-3.9259023409047515e-09	4.311062805772536e-07	1.1697624881068226e-06	7.693900073757058e-06	2.35026591272411e-05
ZN749.H13CORE.1.P.C	1.2301499538638232	-0.5126827081696834	-3.1700871661446897	-0.7576371360610367	-1.4120045262267593	2.9437573176922998
ZN766.H13CORE.1.P.B	0.057466795863053234	7.515030753126221e-05	0.05869060669328625	0.025801490776096603	-0.15981814616445783	0.07901870190522882
SALL3.H13CORE.0.PSG.A	-0.0006159054805595946	1.8919263921747808e-05	0.0015011856431796974	0.0016685460813549418	-0.005923457999059836	0.004402958603286351
ZN211.H13CORE.0.P.B	5.178303416534487	0.20012340531323156	6.061407006270085	1.1971304002916305	-11.506664583696192	1.2184822365378245
FOSB.H13CORE.1.M.C	2.221442226104635	0.04318317711834822	0.7571939078641847	0.11398478753505197	-2.9943157264190057	0.11255558984187852
ZNF30.H13CORE.0.P.C	8.786109769122558e-05	2.2586354046029993e-07	2.2800091519529353e-05	1.3900730342901874e-05	0.00038433387373509393	0.002113643143980739
ZN250.H13CORE.0.P.C	0.017884225938046297	7.909349150592966e-05	0.004079494310235034	0.004929725157238132	-0.030937740471819936	0.0062959407075288175
ZSCAN12.H13CORE.0.P.B	7.377744035778242e-05	4.3762123872978465e-07	3.185879753118156e-05	4.350336866697018e-05	0.00042083859009690264	0.0019512173921600923
ZNF700.H13CORE.0.PSG.A	-3.2312284110353384	0.11792558208057169	-2.9280164669961506	-2.292988472404988	-4.937067312001663	2.183129319787276
ZFP41.H13CORE.0.SM.B	0.000253190798576333	-5.4780169906207505e-06	-0.00041285085105407284	0.0006148911402246525	-0.0013624815891575403	0.0014302317513930187
ZNF208.H13CORE.0.SGI.A	-0.05374349853698541	-0.00045806147537702486	-0.005212124524844813	-0.005374452601804775	-0.040578772665858374	0.11151470054894472
ZN821.H13CORE.0.SM.B	2.2001964383872075	-0.0117444540207182	-0.6227131074973734	0.18770507495246497	-3.2378636842196777	1.2896003590044973
ZN134.H13CORE.0.P.C	-0.012488233747024248	-0.00019181589420009528	-0.005690373629805746	-0.003826461424426381	0.014877121175555513	0.012603034685438951
NPAS2.H13CORE.1.M.C	1.3303006946661824	0.16755432811551912	1.2190208094310833	5.31437427513711	-12.65968352391089	2.908553840193591
MYPOP.H13CORE.0.PSGB.A	-3.224917480485244	0.2812967815415001	0.08655193092331184	-0.8109375835049629	8.3325300159063	-3.481357925506021
ZN250.H13CORE.1.M.C	0.18171440455343368	-0.10555053636264863	-0.6939378094773964	3.0997859696519083	-1.28832757119177	0.7867581616936972
HSF5.H13CORE.1.S.C	0.02270766104573806	0.0002094947587144469	0.016464124849919264	0.007524227076637628	-0.023946972380849273	-0.016670665874807315
ZN362.H13CORE.0.P.C	-0.5336989042963259	0.01889033194430156	0.5363449676860569	0.9522078491141412	-12.77825678834392	5.07340791210735
NKX61.H13CORE.1.P.B	-2.9750186727651635	0.06767320407294435	-3.346211842186964	-1.055287029465055	2.607946070389961	0.05246047924848479
ZNF507.H13CORE.0.I.B	-0.364615362282195	0.08221729885114021	0.9812755365973423	9.902468660875115	-8.166869644976053	0.9222219286886709
ZN577.H13CORE.0.P.B	-0.0014756671873437524	1.828818345787197e-06	-0.0001735532771604512	0.0001986812285838858	0.00018865787028458556	0.0007219803880763557
PRDM6.H13CORE.0.P.B	5.163795800023635	0.4065009428263579	4.784928682323714	-0.5752226174312048	-2.592207390675754	-3.0444774122007208
GTF2IRD2.H13CORE.0.PS.A	0.903000995371446	0.06089645735609136	1.8186716188516523	-2.189059584483501	5.053007985655326	-2.5491307370777805
JRK.H13CORE.0.PSGB.A	1.632469448891645e-05	8.105709988724214e-08	1.2655408485729178e-05	2.364469278414482e-05	1.0629552243363023e-05	0.00016634945088589962
ZN860.H13CORE.0.P.C	0.08766833814490269	-0.0001458097214719333	0.031306830758442004	0.007571321446318068	-0.026807161055293637	-0.06149921638934525
ZN707.H13CORE.0.P.B	9.000404827042681e-05	1.0856744427099472e-07	1.4117875716382944e-05	2.363752841737845e-05	0.0003210077596394379	0.001595933607648331
ZBT20.H13CORE.0.SM.B	0.10342656668907148	0.0005414509809431799	0.01866138947027914	-0.004927438498822801	-0.14350358564610177	0.04342265764486032
GRHL2.H13CORE.0.P.B	-0.023748973829192336	-0.004778361851494136	-0.4936054441267648	-0.5400376732689091	1.8573284142841486	-1.0858257442504142
IRF4.H13CORE.1.S.B	-0.1153744572822977	-0.041454187559181926	-1.9807080680678923	-1.360080933922123	3.0257592843524996	-0.32616845221746044
ZN254.H13CORE.0.P.C	2.4687496404772323e-17	1.0335934789314496e-19	1.0776964924293722e-17	1.4840010050733354e-17	-2.7597535241153458e-17	1.3620198034449532e-18
PAX7.H13CORE.0.P.B	-3.5499957158378845	-0.03914907200654983	-3.282339831787362	-2.8584182689777555	2.6221290307006164	0.9338916716892773
PROX1.H13CORE.0.SM.B	0.3113765620848812	0.0008634917611654405	0.07058213515175656	0.015892530931704032	-0.20087597355244205	-0.11599061879967468
Z585B.H13CORE.0.P.C	0.00015827571371071218	1.4810628642694095e-06	0.000589202716544893	0.00020334695046540988	-0.004075214265451253	0.003489442102439206
MYRFL.H13CORE.0.P.C	0.003429420894813278	-2.551132782195361e-06	-0.0008856316100091074	-0.0018837156880734196	0.011171823010363513	-0.012782159134185732
ZN667.H13CORE.0.P.C	-0.000176588838107009	-1.2196618998744816e-06	-3.4300458262732266e-05	3.492593644701456e-06	-0.00015297374490445728	-0.0007616665518136319
ZN480.H13CORE.0.P.C	3.6530781779810676e-06	9.461807595735254e-09	9.851514840837018e-07	3.6680799892945283e-07	7.181845497264194e-07	1.1750312984283882e-05
ZN320.H13CORE.1.P.B	4.323174637210245	-0.45866224496524105	0.4595486932805558	2.825054628331877	0.031093287843163803	0.9392999241552871
MYBB.H13CORE.1.S.B	2.5388213252328944	0.5245290465190067	7.414040034451929	7.637058630297644	-16.017378237212025	0.20059916252575902
ZN682.H13CORE.0.P.B	-2.4120874643508593e-05	-5.756814932555912e-07	-4.72798380680777e-05	-4.707402148264787e-05	-0.00035882988510979765	-0.000538732520392355
ZN669.H13CORE.0.P.B	-2.45630439438663e-06	5.086419521579635e-09	-6.869080001558024e-08	-8.197946958683537e-08	-1.2754950015356693e-05	-5.5576350318237124e-05
ZNF76.H13CORE.1.SM.B	-0.027118672544423586	0.00039262270192524636	0.04734375171025034	0.049855648357993984	-0.060920265223440885	0.0083244333338931
HAND1.H13CORE.0.P.B	0.002194203020127443	-3.726284282644917e-05	-9.942577936426566e-05	-0.0013715925837470616	0.01650764661274455	-0.016747008634322772
ZN335.H13CORE.0.P.B	-7.994151084094998e-05	5.498728629965483e-06	0.0008251637054266201	0.0006454498941695355	-0.0010685020117750072	1.923982096844904e-05
ZN248.H13CORE.0.P.B	0.009700935384053606	7.874411045222288e-06	0.0003907044880029772	0.0019485394996946355	-0.012549647611995748	0.0033965192116037213
ZN483.H13CORE.0.P.C	0.030189013415069604	0.0001463496263230298	0.020652747069926366	0.025590604240562625	-0.005606949903241356	-0.05429511704511085
MBNL2.H13CORE.0.B.B	5.180758925746995	0.4182140395571326	3.379657994481722	6.033804059443385	-1.34079117898423	-4.713179971203601
GLI2.H13CORE.0.PSM.A	0.09108199341216999	0.0008084823960646895	0.054680667638339106	0.07012374971921158	-0.030332255219419738	-0.1651814813839507
CR3L4.H13CORE.1.S.C	-5.977459792200341	0.0008112752015487036	1.332959650075782	3.7969248156925812	-5.17635096773843	2.8231178297556894
ZFX.H13CORE.0.P.B	-3.9574483183649605	-0.2881422191036893	-1.765733277589715	0.32940313101843877	-6.498971256919065	4.591407828817118
ZN605.H13CORE.0.P.C	0.00023680404322295206	2.5327484814103806e-06	0.00022459846920183137	0.000213354285127202	-0.0008343482619703527	0.00019434815901832802
HSFY1.H13CORE.1.S.B	-0.001175715119263882	-3.037695891329465e-07	0.0005192421845705346	-0.0006380383874030705	-0.0002649422652058017	0.0012520256436164034
ZN410.H13CORE.0.SM.B	-0.0002396358974715066	3.727159886865765e-05	0.0034913236921288483	0.003290948670072467	0.0006121860904119602	-0.006174168337057218
ZN329.H13CORE.1.P.C	-0.0006413018428846969	-4.642833422482821e-05	-0.00015023715365779344	-0.005409412502245973	-0.04436552729562532	0.048185280287509735
TFE2.H13CORE.0.PS.A	3.5649336853876332	-1.332442953850793	-3.265530486233631	-6.277519791619497	9.055104686954422	7.7323734666513255
PO2F2.H13CORE.0.PSM.A	4.757990963889963	0.05138610943279436	4.082587705576843	2.7226184032555723	-0.30362179118154675	-1.7892421561115512
TIGD5.H13CORE.0.SGI.A	-0.0037059884019216742	-2.2380831935253833e-05	-0.005060933249904916	-0.004713326111147096	0.02722265403285485	-0.01732475070317035
ZNF878.H13CORE.0.PS.A	-0.0024649514399459264	-2.5887094235604515e-06	0.0007385683975139329	0.0005582466098879074	0.00034034352479830996	0.0009209097497543888
ZBT37.H13CORE.0.M.C	-1.9165314279845052	-0.10788092938422454	-2.515422127653995	-3.7612677078107914	0.12129400937416918	2.095312953467881
ZN623.H13CORE.0.P.C	-0.0003418211582593854	-1.747239807557138e-06	8.213411788910514e-05	-0.00012678403335859492	-0.0007981616623885709	0.00027069771764125277
ZN100.H13CORE.0.P.B	-0.01226063475650141	1.2880884474153618e-05	0.0010737211414607994	-0.0009434693325186086	0.016101352586530396	-0.007312172630642597
ZNF335.H13CORE.0.PSG.A	3.453199480578221	-0.10938534335770139	0.5407998257120648	-1.4578398824695857	-9.388093012431856	3.2542472901181596
ZN337.H13CORE.0.P.C	2.629553303297755e-06	1.4940341040567488e-08	1.1833536948313191e-06	9.917223587050234e-07	2.9282949250082942e-06	2.909745731471989e-05
ZNF107.H13CORE.0.PSGI.A	0.000254551078254299	7.956178362439104e-07	6.769854884749721e-05	3.9199960080260886e-05	0.0008732438067798375	0.004772251695659346
ZN213.H13CORE.0.P.C	0.02054011140365916	-0.00017816721221287988	-0.048119509350330075	-0.008808403873160972	0.11802209564620805	-0.09030070592785383
ZNF16.H13CORE.0.P.C	0.0005363113926502768	3.8222789908054934e-07	0.0002047664293967869	-3.4031351502512637e-06	-0.0008884527176051126	0.00046870346728915697
ZN875.H13CORE.0.P.C	-0.00022266239405051963	9.822846564957438e-08	4.245861859093769e-06	2.1872672292011026e-05	-0.0006838160405972866	-0.003708756106689201
ZN430.H13CORE.0.P.C	-6.8651837860086165	-0.028417956850194423	-2.429301826972974	-2.9775859104947693	8.331481405862206	-0.38834448678964795
CPXCR1.H13CORE.0.P.C	0.10884004350722665	-0.007230129712362974	0.0745409063256203	0.026765859249627662	4.658571450004171	-4.056381886545223
ZNF850.H13CORE.0.PSG.A	-0.029905094313976872	-5.7517149627336236e-05	-0.004660580670251804	0.0037981665535462184	-0.02960400210074716	0.06126817391273712
ZXDC.H13CORE.0.PI.A	0.26918585445849097	0.00030266431958583345	0.14154764575895942	0.18440729159487465	-0.6224606922994538	0.21043585487353675
NACC2.H13CORE.0.PSGIB.A	-1.1114684565919473	0.29193581890797254	0.5629107174453625	-1.1207899216692943	13.3010335952879	-6.832376714079795
ZNF226.H13CORE.0.PSGI.A	-5.820956534367227e-05	-2.992310370046544e-07	-1.9382327936398897e-05	-8.02849582853259e-06	-0.0003779206938150701	-0.0017127188521696794
ZN766.H13CORE.0.P.B	7.161502476601744e-06	-5.0997071936383484e-08	-7.718323140503716e-06	-1.33590822401294e-05	-0.00017196740964968093	-0.0005225351753791931
BARX1.H13CORE.0.P.C	6.142566288654209	0.5362296417732182	8.94710554874751	3.695675483788003	-5.804177896782783	-3.856185955242118
ZN382.H13CORE.0.P.B	1.5250448158567664e-07	2.622155695411023e-09	3.65283262280492e-07	-2.2574639848801976e-07	-6.1791343086937515e-06	-1.836158715928712e-05
ZN180.H13CORE.0.P.C	-0.0001801868346086183	-9.930484154477321e-07	-5.04806779526098e-05	-5.714335496184516e-05	-0.000456403931776722	-0.0025237653046846936
SPI1.H13CORE.0.P.B	2.40928495863665	-0.2671864254854318	-7.652973624827048	-5.264896266761388	-7.447741824728318	5.260488915088163
ZNF827.H13CORE.0.SG.A	1.5442855311964818	0.043852359941556784	0.09605983689800729	-1.6937918996130445	4.364008424490417	-2.2494167704446606
GMEB1.H13CORE.2.SM.B	0.006677267928673332	0.00013992750526220705	-0.0016293264790142085	-0.0023820605090710363	0.04672678556604884	-0.05496370800925949
ZSC31.H13CORE.0.P.C	-0.05847905913473979	-0.0004339526215405932	-0.01337732211835683	-0.005534193123582058	-0.06743923589934261	0.14488838650287256
IRX3.H13CORE.0.M.C	0.0298293572615114	0.00025976980161977677	0.02159180883513031	0.00535268574058777	-0.02013752054563578	-0.020622572421865555
ZNF20.H13CORE.0.PSG.A	-0.003626521876689376	0.00019768193536488397	-0.014743452049747408	-0.16267148024048922	-0.14060381897969063	0.22470617318349045
E2F4.H13CORE.2.S.B	-0.022138415725993635	0.00020530775085422244	0.005865096380864242	0.006473213665257432	-0.05636477459834381	0.058080661717370315
ZN416.H13CORE.0.P.C	0.0015209414066901792	4.4610772011062655e-06	-1.2874622486272725e-05	7.961997620581797e-06	-0.000720196562473094	-0.0008914667175208016
MYOG.H13CORE.0.PSM.A	-0.02326637207745706	-0.00018814614423143158	-0.03376626946971877	-0.05302840841495348	0.043497705785058384	0.024384436147540114
ZN433.H13CORE.0.P.C	-3.3425241154764633e-06	1.80150195345066e-10	3.2452450193876616e-07	1.6423440592215288e-07	-1.1069610632527968e-05	-5.156619367012591e-05
ZN317.H13CORE.1.P.B	-0.0002319866273202884	-5.776129779794402e-07	-5.4640587111734106e-05	-3.5165629963402704e-05	0.00014088093220350936	-0.00010661759853570677
ZNF85.H13CORE.0.P.B	-0.6198763119746593	-0.29179920011951294	-3.140183198402145	1.5543695148521401	-2.535339306881184	3.155666594986078
GFI1B.H13CORE.0.PSM.A	-0.0017229627580726398	0.00030762187792850106	0.016093212541223596	0.005736281405336488	0.020966199077241534	-0.040811477870383535
RUNX1.H13CORE.0.P.B	-1.638368554066236	-0.07198671365834161	-4.8479111182116785	-0.5918701911968163	2.3201758696934904	0.5821995106543779
PAX8.H13CORE.0.PSM.A	0.00025536645073874806	5.430381954593478e-07	0.00010560614356970419	6.985758113001682e-05	0.0005871155484954549	0.0031183596195548517
GRHL1.H13CORE.0.PSM.A	0.00031220662060299584	-8.549310344617013e-07	-0.0002609684239916897	-0.0003068761283950277	0.0003274632241641455	-0.00021894438131929444
HNF4A.H13CORE.0.PSM.A	-24.810892399830365	-0.13250112616664153	-11.248748650899607	-7.466712113246923	16.24568973979329	3.5572929866468144
ZIC1.H13CORE.1.M.B	-0.026645861628763902	-0.001008774310184631	-0.04639358593084021	0.004309252204276585	-0.22009334905651726	0.2930282476023206
ZKSC1.H13CORE.0.P.B	-0.04399464733722366	-0.00021553151179038157	-0.0331530834281743	0.019142534073576377	-0.03066567204387895	0.08597931337381332
ZNF497.H13CORE.0.SG.A	-0.0006584563800133709	-4.5429331710630744e-07	-0.0002589129951014122	-0.0001612946061917281	-0.001991395388523144	-0.0045843758261365315
MYCN.H13CORE.1.M.C	-1.7709299282390347	0.43170405730157985	5.772305262377608	6.228652276034029	-12.682357278435248	1.6855451163110107
ZN627.H13CORE.0.P.C	2.8495997726534146e-06	7.363279341131799e-09	8.637088766264175e-07	7.439886655768802e-07	7.3230622654539775e-06	4.174985776508488e-05
ZN560.H13CORE.0.P.C	-0.4950689561618667	0.10736694313547368	2.0316668273944223	0.8995527066703637	-16.240809048048327	4.829801189677595
LHX8.H13CORE.1.M.C	0.5756692291308569	-0.0015677931721160652	-0.034384490758767705	0.07162713416757586	-0.009139687638307782	-0.31342625006045133
ZNF286B.H13CORE.0.PSG.A	-0.11121579324807052	-0.0006181938450674749	-0.055784376144444765	-0.027219084635692836	0.09117665215385287	0.07188867311587553
ZN570.H13CORE.0.P.C	0.007025711189912001	7.929957694564536e-07	-0.0036847421320080984	3.8749216195336e-05	0.019082694021948808	-0.02260760295330105
NKX23.H13CORE.0.SM.B	0.02936071885225554	0.0022833158932866857	0.4810841377919888	0.32675931416854387	-1.3789313863907624	0.8181432515136626
SP100.H13CORE.0.PSGI.A	-3.4018901906475385	0.07159122696843473	-2.5349945382079437	-1.8132660485491918	-3.6166784364084945	2.8958841894932292
ZN490.H13CORE.0.P.C	0.013014971622194761	2.005121425945598e-06	0.0029885056763730975	-0.0006451291123246312	0.03632426230489574	-0.047638964837069746
FAM200B.H13CORE.0.PSGIB.A	0.009765609183913972	0.0014154565002023674	0.07499549183808253	0.046813416214763245	-0.022082952172337505	-0.13524971581292916
ZFP90.H13CORE.0.P.C	-6.0704875508735805	-0.21638437905778082	-6.307026616683726	-5.982471252819056	1.5796299185740723	3.8173024734516763
ALX1.H13CORE.0.SM.B	-0.0004258642735062275	-4.676300015649674e-07	-7.006673424224749e-05	-6.713349178105702e-05	-0.001318045693353106	-0.006859373973801155
ZN563.H13CORE.0.P.C	-1.0775442213868339e-06	1.9195486163561403e-07	4.419982867344107e-06	3.1277719474280345e-06	0.00016606665421092174	0.0005138512582633015
CEBPG.H13CORE.0.P.B	-10.529236702174476	-0.22189705131673673	-5.2377642685508485	-2.874212178186557	15.871349487298327	-1.03662501450095
ZN701.H13CORE.0.P.B	-0.0031810545555169744	-8.669456745808004e-06	-0.0024300414098496047	-0.0011096109803881865	0.006700218822838413	-0.0018237970550446761
ZN281.H13CORE.1.SM.B	-0.0002791626848077629	-7.701125848392255e-07	-0.000153348527230954	-7.687751279380094e-05	-0.0010445050171428668	-0.0051966104198297395
MEIS2.H13CORE.0.P.C	-0.9393995003750746	0.004941317721203514	-0.19921190611389625	-0.21324877351078214	2.1666929888654405	-1.118091176323298
ZN524.H13CORE.0.S.B	-0.002015004526876734	-7.859576329725126e-07	-0.00020356803152056274	6.091083210079764e-05	0.001771951814837809	-0.00030398880153338815
MYT1.H13CORE.0.SG.A	-0.00559491051708415	1.3528198106438418e-05	0.0006046400777237079	0.0005658506186584732	0.006467590309239678	-0.0029102257971913258
PRDM1.H13CORE.0.S.B	4.447470183718458	-0.42608958961865895	-7.171503896237567	-7.862113913431051	-1.8144903214234744	3.892343147248808
SP140.H13CORE.0.PSGIB.A	0.09235480142398107	0.46032091065478675	6.504179068581498	8.427667589487598	-6.543429787001559	-1.999004943135545
GATA1.H13CORE.1.PSM.A	-9.50927680586707	0.12114421123741055	-5.844120703373934	-4.753887052555919	24.814077810238256	-6.644704026522017
SOX10.H13CORE.1.PSM.A	0.927844316499554	0.07789922016726997	2.635888653856706	-0.6130008220734139	-6.095260319872165	1.6454540511795748
ZN778.H13CORE.1.P.B	-5.567281167032675e-06	-1.073550658970242e-09	2.978520494121626e-07	5.19012907392996e-07	-5.753098364878835e-05	-0.00011668387772942592
ZNF551.H13CORE.0.PSG.A	7.115210518291248e-06	8.70198859025199e-09	8.806947855935858e-07	1.1622687025221353e-06	2.2980629362384833e-05	0.00010118766991268048
STAT6.H13CORE.0.P.B	3.289301674089904	-0.15405036278425202	-2.004164914193801	2.002951607667686	-1.337147353284525	0.7976331468223072
ZN480.H13CORE.1.P.C	5.577667971998317	-0.8702356420180959	-1.5763834161290646	-4.912230485782005	16.015359781632657	-0.49347922312679654
ZN317.H13CORE.0.P.B	-0.003415762105436307	7.778895907425778e-05	0.00965986165811712	0.006539339678820831	0.011537256284490193	-0.02247211681258137
ZN296.H13CORE.0.S.C	-5.767951523208899	-0.2157678062272909	-2.841885556511048	-0.9807728188749332	3.1268360284690764	1.6486364939904061
ZN418.H13CORE.0.P.B	0.007815313639361632	4.7507142819628415e-05	-0.0027757655017027183	0.005312154650576078	-0.011461435874443227	0.0006731819745960068
ZSC21.H13CORE.0.P.C	-2.3361199124327943	-0.4631067034162954	-3.6009503695390364	0.7924898596964953	-6.735217069761696	5.888219189232237
ZN121.H13CORE.0.P.B	1.6291691557840886	0.061714866760713916	4.0890720444734665	6.587028536071702	-9.37029994131158	1.7160661292832613
TIGD4.H13CORE.0.PSGI.A	-0.004015017456067556	-5.193299856611623e-06	-0.00033641787574219555	0.0005922667608982365	0.0008854749474830921	0.002362520906341581
IRF9.H13CORE.0.PSM.A	-2.0594093797067186	-0.7765609252564994	-20.30304340330605	-9.086609453494882	12.667231495481525	3.138880395323522
Z354A.H13CORE.0.P.B	1.7687495435239995e-05	-6.328747845138898e-08	-1.2331118089596132e-05	-1.523141820834991e-05	-3.1275112953075286e-05	8.678645266307933e-06
DMRT1.H13CORE.0.PS.A	-0.0030379027921961068	-2.9583749251817718e-05	0.007483439117399539	-0.002050146250514656	0.05135615390313968	-0.05242483827272421
ZN790.H13CORE.0.P.C	-1.5787625964043067e-05	-1.8589158503850322e-08	-1.8258137568317922e-06	-1.0241070337515233e-06	-5.5026446941132776e-05	-0.0002664669776293259
ZNF41.H13CORE.1.P.C	0.0728099975774636	0.0002582302520882153	0.02444662640462068	0.01099274674591723	0.03947263713304096	-0.13565303404016724
AHR.H13CORE.0.P.B	-3.365169586794897e-15	7.887577844336351e-17	-1.6585215261910278e-15	5.425191334811507e-15	-4.7609232172880696e-14	4.9421227622713e-14
ZN692.H13CORE.0.P.C	0.49563256899218106	-0.13201355797748154	-1.3593120241167804	-3.4721004591314832	0.16952166787144268	0.9709619253641308
NR2E1.H13CORE.0.SM.B	0.5847624909528966	-0.0441616443249822	-1.576127830421195	-3.3600371030713894	-7.699836608155832	4.091518937586266
ZN713.H13CORE.0.SM.B	1.0036666841134806e-05	1.0710065687944495e-06	-7.5962086213214414e-06	-0.00012641856772413552	-0.0006999114384361846	-0.007948489088282589
STF1.H13CORE.0.PSM.A	-3.1141813611150875	-0.31004173316451117	-9.505351908801817	-0.78127450935674	-3.5205547626805522	4.945482819320168
ZNF728.H13CORE.0.PSG.A	0.0004265276003287497	5.16074871109394e-07	7.552588337182069e-05	8.645822176897722e-05	0.0015564039872778181	0.006943698306811235
ZN566.H13CORE.0.P.C	0.0008553300027019732	-2.4582391223273153e-07	0.00017133522476561096	-8.994821537049042e-05	0.000960319269266167	0.008995569517045188
ZN184.H13CORE.0.P.B	-0.0008753775667316711	-1.062513228131571e-06	-0.00043991550674537784	0.000115371585195473	0.003683863916154623	-0.00295214801299697
ZBT16.H13CORE.0.P.B	5.025652007484627	0.001019602272416118	2.3965405281756564	3.0372171137493518	-0.597244933933816	-1.5273850534411357
