	CDX08	CDX08.1	CDX33	CDX33.1	CDX35	CDX02.1	CDX25.1	CDX30P.2	CDX08.2	CDX02.2	CDX03P.1	CDX03	CDX20	CDX17	CDX17P.2	CDX29.1	CDX07	CDX42.2	CDX30P.1	CDX10.1	CDX18.1	CDX04.1	CDX02	CDX35.2	CDX29	CDX20P	CDX46.2	CDX18P.1	CDX15PP.1	CDX32P	CDX17.2	CDX38	CDX20P.2	CDX03.2	CDX12	CDX17P.1	CDX15P	CDX01.2	CDX41P.2	CDX22P	CDX04.3	CDX17.1	CDX15P.1	CDX01.1	CDX42P	CDX30P	CDX34	CDX40.1	CDX46.1	CDX45.1	CDX34.2	CDX18	CDX04	CDX13.2	CDX42	CDX13.1	CDX17P.4	CDX22P.2	CDX04.2	CDX10	CDX08P.2	CDX29.2	CDX22P.1	CDX15PP.2	CDX15P.2	CDX12.2	CDX42P.2	CDX41P.1	CDX35.1	CDX17P.5	CDX09.1	CDX20.2	CDX39P.2	CDX42.1	CDX10.2	CDX25	CDX17P.3	CDX45	CDX25.2	CDX03.3	CDX08P	CDX38.1	CDX03P.2	CDX18.2	CDX07.1	CDX34.1	CDX26.1	CDX03P	CDX18P.2	CDX12.1	CDX42P.1	CDX15PP	CDX09	CDX32P.1	CDX18P	CDX38.2	CDX03.1	CDX46	CDX45.2	CDX03P.3	CDX40.2	CDX01	CDX41P	CDX14P.2	CDX14P.1	CDX26.2	CDX39P	CDX32P.2	CDX39P.1	CDX07.2	CDX09.2	CDX17P	CDX20P.1	CDX14P	CDX13	CDX40	CDX33.2	CDX08P.1	CDX20.1	CDX26
ZN782.H14CORE.0.P.C	0.00022370596939946374	0.0001997121215287943	-0.00010090143383414442	-0.0002072607656705539	-0.00012415856837762196	-0.0017150154492300042	0.0012228741580313993	0.0006163409175991225	0.00020554491630403698	-0.0011720459589621172	-0.0007255180038873979	-0.0007189263453299217	-0.00015093245540309403	0.0002879663344556885	0.0004917659996626009	0.0023424192329698007	-0.0015368161742437478	-0.0007650791039216301	0.0005095962095218571	0.0010253741149987726	-0.0009148610744066739	0.0008716817873715629	-0.0016430945989597146	-0.0002302843397182161	0.0023511518038436922	-0.000519087378261653	0.0009395238326745381	-0.0006949681671687115	0.0016300374335763638	0.0007585649573403951	-3.279806799852923e-05	0.001858753642047602	-0.00042872612716218306	-0.00011904576124496628	0.0001021453336283078	-0.0002786622410136971	0.0007558650004741937	-0.0007760822708761175	0.00020198584528627155	9.851451003449994e-05	0.0005767788989492558	-0.0002212301759351564	0.0005183797631434321	-0.0006309828311369279	-0.0005170018327812498	0.0005118202374533435	-0.0012106149737974633	0.0004770771108341485	0.0005222932158973972	0.00018037367394878583	-0.0005182747119626319	-0.0013084714044061608	0.000914999788656454	0.004615023814444435	-0.0006382395227957308	0.004679896955823021	0.00044942506343515973	9.184528559889448e-05	0.00036982257397315255	0.0006397895088766552	0.00034508489554993006	0.0028264963885026168	5.487081944450297e-05	0.001280947582806193	0.0006919805123093533	-0.00011913496829679443	-0.0011877198712397967	-0.00043401730691244725	-0.0006851127469233709	0.0005361127071767326	-0.00033107992005509436	-0.00019947167581936542	0.0002124010089283937	-0.0007471689651147723	0.0010120538145642968	0.0014138406407572471	0.0009387977479279356	0.00010475421815279518	0.0009321070107873785	-0.00025592675517632085	0.00017346538718564144	0.0013581592910238034	-0.0009685983826374332	-0.0009267392457931139	-0.0012593840655937372	-0.0009692909801422876	-0.00020458497396919949	-0.0008813240265030317	-0.0005781161765894777	-0.0010308227460217208	-0.0007000642068761831	0.001018361799000513	-5.7907447602246445e-05	0.0005877952759067682	-0.0008548921637463239	0.0013247870278199816	-0.0009498386156998008	0.0005974038625007959	0.00032512886850800016	-0.0005606135496851574	0.00032590343553489526	-0.0008105222970186329	0.0003121301487272437	-0.0012383033643257632	-0.0007292264222740069	-0.00040046291894869327	0.0004899344733750232	0.0013911324211773783	-8.400156350919915e-05	-0.0011599176891463683	-0.00043946723654520424	0.0002447119784735785	-0.0002620295228240601	-0.0010254239711253305	0.004131844270430424	0.00044999902152116633	4.895444749226626e-05	0.0006710380750066065	-0.0003860052037003804	-0.0002505631135575511
KMT2B.H14CORE.0.P.B	0.0008891950216457925	0.0007969537041124745	0.003246514038619624	0.001514126182282415	0.002375244771164386	0.0019069615175405456	-0.0002738563829778745	-0.0024748456890133393	0.0003240970210952026	0.001090257640028795	0.00047974903295686447	-0.00019207491974078394	-0.0030396880731505104	-0.0020464587059805077	-0.0006359591580585005	0.00040506857165184887	-0.0010008959787551897	-0.00018978278036293345	-0.00220207680002093	-0.0007844254135306334	-0.0004714904787564561	-0.004175941579876802	-0.001083516736823241	0.0024656100712139688	0.000708865262806415	-0.0005251210402048758	-5.1803452266463434e-05	0.0024218732251589294	-0.0015253646625879107	0.0026134625814205545	0.0004585258214689601	-0.0015834867389922479	-0.0013674812759034496	-0.0014253190028874277	0.0012499539711952057	0.0009526521157100405	-0.00015042732565858155	-0.0008251802363244236	-0.00047078988171072537	-0.003033680153507641	0.0016744935121354443	0.001681075543581989	-0.0004448768558653563	-0.0013423481102451222	-8.518074433751764e-05	-0.002003298350861082	0.0002778905205037298	0.0025901362959423156	0.0008209364464442093	0.0024490364437071257	-0.0006199501903766808	0.0014827354464376635	-9.784923678582066e-05	-0.0042846100521579805	-0.0008926283738597308	-0.004362189695341738	-0.0021184776838314295	-0.002975229934028663	0.0029047882906164096	7.250203897155895e-05	0.001466178936163588	-0.0011833862932376297	-0.003139442531265365	-0.0011571381317268545	-0.0006777596290985341	0.0006392353336386793	0.0005606618934319314	-0.001938742673116049	0.0031557842907628713	-0.003129107905879933	-0.00041826118892717215	-0.0011430543741230963	0.00015381214530413388	-1.3639682752924695e-05	0.001694883790846223	-8.461799591928665e-05	-0.0033282060493838167	0.003988389275354378	0.002065864421369905	-0.005849041036181057	0.002084763733839366	0.00038143452772629663	-0.0006709192978677416	-0.0005852030177928742	-0.0011440632457712183	-0.0006866691935105557	0.0006416716389004388	-0.00048105235190971235	0.0024099175011020116	0.00032393770093282984	0.00033019414549420416	-0.0016172087836185678	-0.0005687370391963282	0.003311402761448347	0.0028699578446599117	-0.0003284507924447358	0.0003948612850850561	0.0016616677071384593	0.0034092118803911633	-0.0008765618840121704	0.002073925492107106	-0.001063657294383783	-0.0037198148485995466	-0.00018815800223411817	6.515940613674095e-05	0.001153455441267522	0.0003807173327021003	0.0002954633256439104	0.0006699005908953485	-0.0011078780013723116	0.00025099422236837116	-0.00016043326361887648	-0.0010576165638917778	0.0016525007285142649	-0.0032145089854308598	0.0015736811599815076	0.0008896816124155309	0.000719511325970484	-0.0014328663177559688	0.0006314629746247457
TDIF1.H14CORE.0.PSG.A	0.0011657834969730188	0.0010960783303434222	-0.00026488030417617416	1.2218281672733298e-05	0.002769872822435967	-0.0001910424007804867	-0.0009047171247281338	-0.0008118270172059797	0.001529977994380397	-0.00016062147182302955	0.00021239024569505828	-0.00043217027397567196	-6.804363541818275e-05	3.8843606695673105e-06	-0.00037084835042448545	0.00014857179379036667	-0.0008058640714910222	0.0009470107881834728	-0.0009226002668823669	5.129545735843219e-05	-0.00014058488756625966	-0.0010351468477503532	-0.0006566975325576572	0.002690822802131584	0.00015434752593494186	-0.00020702640398742068	-0.00039090909188966346	0.0003952193652594026	-0.0006429564764481821	-0.0015718021467780517	-0.0010351585497456177	0.0003249196267962329	0.00019042173559400853	-0.00039384347719747213	0.0009472451761380867	-0.00031214200373571796	-0.0006848534071255586	-0.000811788293401566	0.0014069024807418186	-0.00021826345794643957	2.745012889404652e-05	-0.0012499579099730684	-0.0007147231925946273	-0.00032774132085696024	0.0005927800419849262	-0.0009245126518999465	0.0001481490620170474	8.941588927584027e-05	-0.0006491199575907915	0.00033703045205654746	-0.0006149087685558491	0.00034051084477263274	5.163891922625036e-06	-0.0022451914610282786	0.0010273868046176736	-0.0020938694939038223	-0.00014569092546195704	-0.00016855758760996552	-8.860267426603896e-05	0.0005057996511290577	0.0009087849701835907	-0.0002510399794488035	-0.00024038169484724378	-0.0006545451792348196	-0.00045778323866643136	0.001550876223932352	0.0004378098875059313	0.0006031020999858324	0.0028936260533191	-0.0002519056315593046	-0.002624712022773723	-0.00039097396587161725	0.00042219903535614797	0.001039974049114704	4.2630710321117996e-05	-0.0005753182257988328	-0.00040322144642744584	0.0006139599280150037	-0.0006898758909040701	-0.00026399162536027386	0.000726595763892782	-0.00011771016384183163	-0.0002357465742355634	0.00010228106583578265	-0.0013679888637320586	0.00012801983301003383	0.0006839178754411824	-2.590893962066236e-05	0.0005180566806350711	-0.00020491521295467897	0.0005470455299542809	-0.0005681873059096485	-0.002683030390393296	-0.0014411139949087651	0.00026996724224452395	0.00036159560236716064	-0.00015704552807105279	-0.00042123075962146326	0.0005621555512236288	-0.00022704720181915446	0.001058808394873812	-5.05145022541933e-05	0.0007948352067167208	0.0010353038892834212	0.0011680040039445416	0.0006797011897991238	0.0009496709072077572	-0.0018336802506041736	0.0007094486111245241	-0.0011908570843936674	-0.0027948487250197356	1.0086202777036778e-05	-0.00016792452021593355	0.0013327831631874433	-0.0021286283948075795	0.0007318391604635814	0.0001404318631644608	0.0005672174522750443	0.00019820874655039492	0.0006450208272718952
PITX2.H14CORE.0.SM.B	-0.000360192476785206	-0.00047004591704083226	-5.3047488000380416e-05	5.648261519211679e-05	0.0008102559538884246	-0.0003532962973611005	0.0006531626140638706	0.0006664238800210898	4.1609905168523103e-05	-0.00039613388595022487	-2.9588518998277177e-05	7.051666962383778e-05	-0.0003819024505967543	-0.0003415732897189607	-0.0008507715107725548	0.000764387157070653	-0.0005053067232820853	-0.0002821759056884491	0.0004752301156962825	-0.0009734124926787828	-0.00024802573629754184	-0.0005308664205645117	-0.0004991852357970035	0.0007775472805746824	0.0006392149799409218	-0.00021115375695144353	0.0008086465871313124	-0.0006703465403278348	0.00014264790771535446	-0.00041169437688707666	-0.0005933808043293706	7.445208296828548e-05	-5.395754232956004e-05	-1.6998689960426305e-05	-0.0003055976015610524	-0.0001294404797704033	2.8458802543823692e-05	-0.0003876361982687157	0.0008802914462321243	-0.001275397019910453	-0.000267490034849842	-0.0007036342371018116	-2.5629091339646236e-06	-0.0005075636277241267	-0.00028876603504493286	0.0004100725367401406	-4.0070310558089784e-05	6.285584630801814e-05	0.0008123564468090752	0.001119981644541002	-6.109906421695099e-06	-0.00018223429620114822	-5.538781294707994e-06	0.000618982254986692	-0.00013803602895284513	0.0002066866593681757	-0.0007774687985146905	-0.0014275017627673732	-0.0004241977950955921	-0.0007552378760414623	8.934947953489992e-05	0.0008194545780421592	-0.00102094331823064	3.897331589987612e-05	5.401648299376051e-05	4.463141673303415e-05	-0.00022673254016063768	0.0008421472870602863	0.0008194670617637782	-0.0007784755777787307	0.0011865517378929016	-0.0004473104290779006	0.0006637385401767749	-0.00021721547681682624	-0.0009685020528030878	0.0006114984243101476	-0.0005954914859869339	0.0010569632947597422	0.0006730791464778043	-0.00021824066410907478	0.00030802317309066695	2.5046273760009376e-06	7.561199970831153e-05	-0.00028718041179553577	-0.0004775608421216369	2.4083704187842633e-05	-0.00016195789644748055	5.799524827364375e-05	-0.000597535765794513	-0.00034441983960566526	-0.00032846923036492534	-9.329768392857653e-05	0.0010995505196521376	-0.0003173512324376308	-0.0006170241542917499	-0.00020837911956515147	0.00013467766810246998	0.0007938963931864032	0.0010494120623393262	0.00033766413947024926	1.9218008442917905e-05	-0.00042783001199628594	0.0008395739214473754	0.0005699084122433166	0.00041264227060524346	-0.00016064994877729665	0.0007398549146105013	-0.00024340058405869025	0.0007395413942979652	-0.0004110169956398958	0.0012072344185426783	-0.0003894467932307674	-0.00025776583830016287	0.00019445801214224744	0.0003319142444723998	5.192078816031263e-05	4.89238380106938e-05	0.00015561500127766808	-0.00023587487997331217	-0.0001706591447729229
BATF.H14CORE.0.P.B	0.007164397754869623	0.007464331109797596	-0.0004600333223126608	-0.0018432324623821677	0.0013939409424707813	-0.0007166978617231257	0.0009758777174159062	0.001133999552076141	0.007395277907300669	-0.0002672747618804876	0.00033726599983022534	-0.0008914861246319666	0.001076455004320534	-0.0019663566257310605	0.0006808978302359023	0.0002548068112389656	-0.0002754421719695036	-0.002185835336797189	0.0011154810508770085	-0.00274434452280804	0.0012277324476981004	-0.002942533122802602	-0.0013181245201653435	0.001908367215685581	0.00024388455875721493	0.0011832872192162397	-0.003158669614677712	-0.000557486186060809	-0.0007156193245039936	-0.0015725687643140488	-0.0014167329653942363	0.0032091939650841575	0.0008637969080048827	-0.0003197378509498701	-0.002241810738844773	-0.002120322460204594	-0.001180192909566794	-0.0017614344193804762	-0.0009841335984645755	0.0009446078957174532	0.002245212795332526	0.0008430657789048231	-0.00047672630509507975	-0.0013402580771223597	-0.0027550934369451364	0.0012468644155532948	0.0019781139221366484	0.0017051382807672152	-0.002379696897538161	-0.00018484943547194773	0.0024647303156760444	0.001846429236814775	-0.0007283259354098938	1.7191634746477336e-06	-0.002566664978107704	0.00024928578520211353	0.0008167502431738437	0.0009435257034916963	0.0017232827837877721	-0.00031363567744771385	0.0065514313719480955	-0.0007010753329592667	0.0009722556903431748	-0.00044204385126965463	-0.0011682094807841175	-0.001026976607033219	-0.002144519977487132	-0.002314294220510008	0.0018343689809804152	0.000520009191346225	0.00039855606392145623	0.000968058959152287	-0.00258665952319039	-0.0026037685108130327	-0.002281764270734103	0.0020002582524873205	0.0006636516379710296	0.00011273031360506825	0.0017096025336797377	-0.004209038247593586	0.0068978549072678235	0.004557833651816091	0.00043829209706183975	0.001448591335533666	-0.00011694452625742556	0.0016769593340563444	-0.0028219807979818134	0.000692473480473783	-0.0005567726881261469	-0.0020489219234045074	-0.0027699428913236374	-0.0002972695547404336	0.0002486347550950804	-0.0009619787298706557	-0.0005982182593895456	0.0039847639409269775	-0.001928951098092433	-0.0024473477766147034	0.0004996393423196807	0.0004632754831270028	0.0010943726176517038	-0.001286770859039775	-0.0013655956995322002	0.0015209016754594035	0.0030158504628988725	-0.002565519409011777	-0.0018167477992012957	-0.0026283778714580267	-0.0023866787439899787	0.0002950831132605622	0.000595283577754283	-0.002144530757989244	0.0014756373133327128	0.003408741526504208	0.0008205998059135217	0.0011781954664133766	-0.002083914975569778	0.006988677188678005	0.0005217094204021762	-0.002269638052553542
TFE2.H14CORE.0.PS.A	-0.01523121613835371	-0.020357195653206213	0.009993059276324111	0.010234823461594699	-0.0009211787653160136	-0.00046285974212374736	-0.03251007354676411	-0.031963616735295075	-0.015089855202227267	-0.0009210795374366715	0.016760021623256294	0.008913629853915146	0.012525508307475142	-0.015610457170443764	-0.01795345804273448	-0.021854181246471416	0.0038847334422216218	0.005754834999124575	-0.030662920753972027	0.014373848180175283	-0.0032314582938034395	-0.013136254078980447	-0.002075402465546272	-0.002480195968814991	-0.018759105074750617	0.009555776175797415	0.0009977933650056822	-0.0021856855501936993	0.004244386538536725	0.01000166686515109	-0.019663480135587007	-0.011973312752973662	0.006897114011936068	0.012544419824274587	0.019226244139083505	-0.015308191682999845	0.005578108958951033	0.0024578364590239973	0.020469235881839007	0.005244061756253915	-0.007211804977085828	-0.0249593015866464	0.0027476420805115486	0.0027567971486955924	-0.0019491397318328607	-0.036265717527517796	-0.004459231516402179	0.010737081206363935	0.0009795816676747976	0.009203166395816802	-0.003737029582098218	-0.006486144412251201	-0.014111820524981805	-0.018432853656005888	0.0032970965618691964	-0.018028273918486742	-0.01662826064153001	0.005796834844039448	-0.007427053547419356	0.009575041121686296	-0.014506486918174313	-0.021349895549580514	0.004948946718158724	0.004562580449921447	0.0038131039184160637	0.0028459191358725395	-0.00464976390099814	0.02056806502079902	-0.0007628594269347374	-0.017675995936621704	0.007053482719230158	0.011606472420677328	0.004332488427273868	0.00247467042479433	0.015736294432724326	-0.03334492827933083	-0.014814747116603327	0.013846883081367264	-0.03690992002186798	0.005139081027008274	-0.015913092456078803	-0.013526301473677373	0.017477051214278443	-0.0034125645227138617	0.005314032144720378	-0.003769842679352608	0.0012278925492885668	0.012738039666369494	-0.003262440544773138	0.004890704048059172	-0.002278411702634986	0.0027368092804701434	0.007987939185256736	0.010408160712547033	-0.002843885877494037	-0.013092462476409612	0.012652353983466324	0.004914798333837175	0.011180780661288718	0.00977024317012326	0.006441130062974136	0.002992431584428447	0.017598803608099223	-0.004881711962461899	-0.0055114789656343435	0.003058568715023624	0.004786619657745869	0.010346317609616205	0.0046421301651132976	-0.0022717692902721326	0.008096795465263297	-0.012738411504403194	0.008812505229522753	-0.008120539954764885	-0.018271129927795726	0.0091612303950825	0.008204867211635571	-0.015542577948548561	0.011090482847887856	0.0025464821076847588
RUNX1.H14CORE.0.P.B	-0.0012207184899994472	-0.0014108135207476853	0.00027073827594058025	-1.3670848806458954e-05	-0.0014538802858296046	5.061301709992751e-05	0.001288015390626686	0.000547064214336008	-0.0018024170383000586	5.029023670344995e-05	0.0005747634390496992	5.280230415685358e-05	0.0004596985767740717	0.0001386457192422436	7.67181779088395e-06	-0.0017819732227395619	-0.0004229242045436358	0.0008106773324181907	0.000683904984551784	0.0006214400610893012	6.769377743099866e-05	0.0002675385787492598	-0.0002168858693829259	-0.0014854178463466036	-0.0016895449804635219	0.0003363693250083271	-0.0006852059783472668	-0.00046866203781331493	0.0010912411066654707	-0.0006397546496659523	-9.792753964712976e-05	-0.0013379325254361785	0.00023337801338600456	0.0004264905420501997	0.00017710356842256603	-0.0002944474717046018	0.0013041344402692314	0.0005923751708502788	0.00026202084344227453	0.0015319637279487613	0.0005251660207800826	-0.00022518020941824225	0.001067034737923184	0.0008233830693200623	0.00016498134280072858	0.00010261743377656585	-5.468262017276754e-06	0.0011295844053825959	-0.0008112202485585341	-0.001048442025673615	0.00025252383039935843	-0.00023355059970052243	-0.0004324863300046713	0.004104917527190947	0.0011012644571656064	0.004016816418760186	-2.3239119325134828e-05	0.0015361428517664576	0.0002950069774031042	-0.000141790941991268	-0.0011852802728257424	-0.001689700677626957	0.0014181107958109922	0.0008291452493444255	0.0011842909008130322	-0.0008510328729632124	-0.00017677988680151044	0.0004954734054459745	-0.0016139545359892603	0.00014350890111094572	0.0007456856207019255	0.00031997723092236753	-0.00163611970651603	0.0007358885010847536	0.0006156050276156918	0.0009750703514413562	0.00019321238576026217	-0.0010958572092977727	0.0006903239025681045	0.00020257511070376905	-0.0007922059706454679	-0.0014020107424950225	0.0013753065996648974	6.235827093071058e-05	-0.0006537659749479585	-2.1024355392851074e-05	-0.000980339298767648	0.00102450239630811	-0.0002053275035831919	-0.00020509790251647237	0.00023719421348315046	0.001107978582005792	0.001029311898190804	-0.0004758130828442592	-0.00028522884858044777	-0.001343265890808834	0.00029127431853936915	-0.0009759707628608605	-0.001100726485184285	0.0007232516423247475	0.0008872407975230936	0.0007418431986755157	0.00032042000806068534	-0.001179907587747286	-0.0008914576896535781	-0.001158975812475816	-0.0015957563866700662	-0.00023972866798728748	-0.0015167066033028366	-3.5354117198663996e-05	0.00037367824673728133	-0.0004556661000890594	0.0002472336465821597	-0.0011134179413412634	0.003905536831770317	0.0010743370720227696	0.00021438092551602538	-0.0009685443051882965	0.00023950608050002159	-0.0007499484102720834
FOXD2.H14CORE.1.SM.B	-0.0047886878343287535	-0.005736462550440174	0.0049960916409968565	0.006903736402746886	-0.005126212927427542	0.000798406793296666	9.998692094032036e-06	-0.0009244942793436772	-0.004860479473126794	-0.0007501830739361942	0.009370103437922066	0.006200041576356887	-0.0006230167772335506	0.00038241600130453076	0.0015497528690598533	-0.007631819700776572	-0.00012016143012073474	-0.004319539545836774	-0.00014615043974986874	0.0016122796817521195	-0.0023060082031731138	0.00209128033043858	-0.0026903321663220084	-0.005798813148866816	-0.006475800219634642	-0.00030417512643280374	-0.006990024179153779	-0.002103623765691888	0.0018546448406108465	0.006197625402579664	-0.0004414246129194957	-0.0006542593494591083	-2.8910557941038903e-05	0.007136214379861205	-0.0008918587109024434	0.0018893194072342884	0.0038281676284709037	0.0057458160647178074	-0.0035149460516121583	0.010062467363283582	0.007313378165655393	0.0008122083454606271	0.0034707012231485557	0.0044133914173927775	-0.004759087588616	-0.00026393859239171947	-0.006962571248595987	4.585313375039118e-06	-0.00507723896957658	-0.0019526781822788576	-0.006281244847505979	-0.0007908556553743703	0.0021309900593987977	-0.0006354050398513778	-0.004070673563771223	-0.00021538337464019341	-0.00039058569687476855	0.008787531849296077	0.008213848337228073	0.00018658966094270424	-0.004843206444801518	-0.009777580306766705	0.009373973062789313	0.0021798191184220824	0.0030939839865166087	-0.001860935997998696	-0.0023999750730809453	-0.0033780573709084943	-0.0033440263805413206	0.0010785225306260502	0.00020743731036301782	-0.00015062182162063967	0.0019559347200160254	-0.003653362063246148	0.0021356742193098417	0.0005371736308968401	-0.0012609120182339728	-0.0017628030041074768	0.0019693529754961116	-0.0007098261929581184	-0.004575310043746554	0.0010568990942807777	0.009388400231877089	-0.0018732943132867726	-0.00039027292957747933	-0.008035728996985422	-0.002362197539210773	0.007688819768360286	-0.0014943289081802832	0.0014028102780200453	-0.0036620539503397706	0.00206272804969762	0.0011059574637819047	0.005842615850573987	-0.0021407637056996146	0.0006612342845651077	0.00590780240440553	-0.005639590918806893	-0.0017815580142567038	0.008070167319170382	-0.00015140133830724573	0.0051517083315149904	-0.0035743575790100623	-0.009572463536254686	-0.010634594833278622	-0.0007067961396737734	0.0017648556016807409	0.004661883026393054	0.002581418253333738	0.0005844628103261317	0.0008709901200609424	0.0009641409469361151	-0.0008315616966099648	-0.009372111889678103	0.002009039538212215	-0.0007384159815271608	0.004611664919943104	-0.00554746525040772	-0.0008196167612590163	-0.0015398207825586489
ZBT22.H14CORE.0.SM.B	-0.001799023460062955	-0.0024399145759470293	-0.005114816358455869	-0.00596619402572111	-0.0004132935097078223	-0.0007200862516257549	0.010744363999314603	0.005362881975071392	-0.0031264179414663925	-0.0009716601701574511	0.00578664085058142	0.007268481308546919	0.00035161149746550015	0.007144564057661782	0.006591353572822334	0.0007122959610419925	-9.126422946603187e-05	0.003087351849755879	0.005775637377238158	-0.007286336556387885	-0.0009629682943549673	0.0015903680473937087	-0.002321184134279626	-7.243747436288563e-05	0.0004313089678963989	-0.0028399268648655095	-0.004121271578954424	-0.002713313363162037	4.153637889462472e-05	-0.0029111084833903806	0.005989081370095782	0.0017185367547882854	-0.0027600799248674486	0.0033357303277548184	-0.0015185970635597339	0.013353200435305983	-0.00042006359961683105	0.0009659374409366761	0.005509955723905747	-0.0009356452519597791	-0.0002930619287893994	0.004789551482326248	0.0004761727510918107	0.0019222533409073597	0.0015927319767834094	0.004925945790700274	0.0005574051685524257	0.0032028465703117827	-0.0053498151510201365	-0.003337576459051727	0.00023593183469936387	-0.002291518870792688	0.0004434202507779886	0.00444390647870628	0.0031106928794964427	0.0038291525115562025	0.007003798280010675	-0.00033380279670232847	0.0006609337793189295	-0.007090820924206598	-0.002984778632944683	0.0019088725794550916	-0.001474861158994246	-0.0005692086344562079	-6.07483311649221e-05	0.0007896819501564956	0.001452279345441846	0.003637432319366898	-0.0013115541818127107	0.007188394501647224	-0.008283311155053201	-0.000716947588405961	-0.003932116563761301	0.0025497837897209847	-0.007426869992801713	0.010639308013891569	0.00748761096478457	-0.004187817383034599	0.009942318074195898	0.006264211949750242	-0.00279521573834351	0.0019164557059553472	0.007724263147314583	-0.001041953902192234	0.0010486753250385696	0.0018118597432860992	-0.004503671364753058	0.006561565686096208	-0.0020391302503206627	-0.0015813643087279074	0.001023367922927905	-0.001283787240844235	-0.00792276517504419	-0.0032952919514713983	-0.0019876488935316994	0.0014029761405556732	0.005723791743602394	-0.004675192938023841	-0.0036661571533934205	0.004005277764384316	0.001008724464352885	0.0014045858918739396	0.0038455074151184207	-0.003698420629090541	-0.0026767006927723175	-0.0043950226269001144	-0.002931570915159729	-0.0020949142680799313	-0.004127412042472391	-0.00013777893472383812	-0.00883488301096332	0.010395983308165354	-0.0025750486346777586	-0.0045845044091973475	0.0032375173345865066	0.0025282073637263452	-0.006227011096916701	-0.0017503796185471283	-0.0005133620104673092	-0.003859879910974118
ZN584.H14CORE.1.P.C	0.0031993222651901573	0.004718908353738805	0.005209106881491476	0.005063608605434116	-0.001792330720963159	0.004472908388228756	0.0029242100825937513	-0.0014514162941240416	0.004849614830586736	0.0029504534038724724	0.002132957578104125	0.0015803889789429183	-0.005355010772135965	-0.0008063635678038307	0.004055021526158562	-0.00158776229863737	-0.0017337549433105396	-0.0026153071419749412	-0.0008208194842853817	0.003092663585489616	-0.0032372806283068895	8.486811693041857e-05	0.0010986566910653854	-0.0013943777648639639	-0.0007577344446036548	-0.003630562039525326	-0.0028854488777492696	-0.0007349062036254765	-0.00047102409881787663	0.0009626243148698089	0.001460159936647049	0.0006671828399079302	-0.003786771260616227	-0.0028481002399424506	-0.00012179090598145662	0.0014086391398118632	0.001974176070039945	-0.00047554149012177683	-0.0032340515054533293	0.006531074582675424	0.00819896388083664	0.004004615160915296	0.00337183108777665	-0.00042094570803646175	-0.0015199851209936888	-0.000279854929162243	0.0014639855297001849	0.001027844714416512	-0.000955967706223115	-0.0010576752320424854	0.0014892836243617373	-0.000992294737874929	0.005968472970944279	-0.014060655716618187	-0.0030483121031965356	-0.014159155504775728	0.000607230167109344	0.005933914546399558	0.010457288256187153	0.005154179918372095	0.010994239307324205	-0.00501837274602995	0.004251330878978197	0.0019100564598636864	0.0014079930066490162	0.0010665423276092541	0.00010709050877658489	-0.008059087660865097	0.00019992760505019866	0.0006682877002915678	-0.006660052529083676	-0.003620828349814342	-0.005422485035953033	-0.0017210578593967914	0.006798308454143965	0.0043822435630777555	-0.00013098189903898785	-7.630565174337328e-05	0.007452035112144598	-0.006758607192291613	0.010903706957188331	0.004463810834022457	-0.000803933532055661	-0.0022491846481368493	-0.0030141336083806865	-0.00044797905446616757	-0.0035939407352715952	-0.0005566345529994538	-0.00045942919540408085	-0.0013390672615881064	-0.0005713240040846699	0.002123359386550178	-0.008032320668747952	-0.00019750522120328805	3.226204889136396e-05	0.0028266780382371695	0.0003942742544231371	0.0010067494781571418	-0.0001932258887704331	-0.0029819633238228928	-0.0007447787692517957	-0.0009157802397541796	-0.0074562506308811696	0.003192352755068826	0.0033009728068431263	-0.0026104584646775265	-0.004872125877265504	-0.0037243243666622997	-0.004776970935413617	-0.0025734242172824606	-0.005947463888160604	0.00028206906734431873	-0.002978518104632462	0.004388904303312885	-0.012755180324879267	-0.0012187482512118174	0.002225104141509287	0.00883036467922797	-0.004124654443978762	-0.0032970984343076966
