motif	tau	std
ZN558.H14CORE.0.P.B	0.00045904569073360334	5.846723528342647e-05
CUX1.H14CORE.2.P.C	6.451806333656426e-17	0.00022842405753109983
ZN112.H14CORE.0.P.C	9.895416413614278e-17	0.00011146207781764576
REST.H14CORE.0.P.B	0.00020775772082206123	7.022756072874573e-05
ZBT7B.H14CORE.0.SM.B	0.0003278875514906089	0.00027565883362183147
ZN132.H14CORE.0.P.C	2.2686482914981234e-18	7.527604600790203e-05
BATF2.H14CORE.0.PSG.A	0.0003105180730063189	0.0003501401380474097
ZN480.H14CORE.1.P.C	0.0010882347675360525	0.00014313596996498647
ZN143.H14CORE.0.P.B	0.0010142450766934214	8.882084466473824e-05
MSD4.H14CORE.0.SGIB.A	1.2095127893364301e-14	0.0001613685624083704
ZNF16.H14CORE.0.P.C	2.536963970980808e-14	8.076432183597696e-05
ZNF43.H14CORE.0.PSGI.A	0.00027190611144250267	0.00011279369134506761
ZFP91.H14CORE.0.SGI.A	0.0008111680980932906	0.00011230145935548326
TBX5.H14CORE.1.P.B	0.0003808728543616368	0.0001133579912531821
HMX1.H14CORE.0.SM.B	4.878105850746696e-05	0.00010258394122973802
ZN317.H14CORE.0.P.B	0.0003091193585429282	6.600243188253131e-05
NACC2.H14CORE.0.PSGIB.A	0.0008908180374660474	0.0008168946623956505
ZN787.H14CORE.1.S.C	0.00044716637197214984	8.583066179810016e-05
ZN239.H14CORE.0.P.C	0.00020413690754155623	0.00011813067516036316
ZBT16.H14CORE.0.P.B	0.00020879902065055946	0.00015125877368468076
ZN502.H14CORE.0.P.C	2.891413860164477e-05	9.85076316322185e-05
ZN37A.H14CORE.0.P.B	2.5766987373292925e-17	9.09014702964919e-05
ZKSC8.H14CORE.0.P.B	4.766901145627632e-06	0.00012760089232398172
MYSM1.H14CORE.0.P.B	1.9966562059774135e-16	9.334853411142855e-05
ZF64B.H14CORE.0.P.B	6.731393532879397e-18	9.128595803213683e-05
ZN214.H14CORE.0.P.B	0.0005169430105761489	0.00010143657785225965
ZN142.H14CORE.0.PSGI.A	3.091274312185563e-16	8.474374185107471e-05
ZSA5A.H14CORE.0.SM.B	0.0005183723753058282	6.624884384426922e-05
ZNF24.H14CORE.0.P.B	0.0008780160501248254	0.00014120519818720562
FIZ1.H14CORE.0.PSGI.A	0.0018622880572153294	0.00011369045837913717
VDR.H14CORE.0.PS.A	0.00022761646870783032	6.377011520220607e-05
ZN490.H14CORE.0.P.C	8.040954201125286e-15	7.899130034211422e-05
ZXDA.H14CORE.0.PSI.A	0.00022584535656653898	7.409597810510971e-05
SOX10.H14CORE.2.S.C	2.474490859862977e-15	7.358097143031539e-05
ZN177.H14CORE.0.SM.B	0.0008019653032274788	8.752401402910468e-05
NR1H4.H14CORE.0.P.B	0.0016872819409917655	0.00016388276841365268
ZN789.H14CORE.0.P.C	1.005821477588996e-05	0.00022162946433224604
ZN678.H14CORE.0.PSG.A	5.529005936927535e-16	0.00015475004745024525
ZN768.H14CORE.1.P.B	0.0008668886581814204	8.199189003443955e-05
ZN101.H14CORE.0.P.C	3.020010629900008e-05	6.673795939720706e-05
MEIS2.H14CORE.0.P.C	0.000792554440200967	8.834338033300468e-05
ZN266.H14CORE.0.P.B	7.407802579176295e-05	0.00010014045056004401
ZN257.H14CORE.0.P.B	9.726259685214578e-17	9.214856300689195e-05
ZN674.H14CORE.0.P.C	7.416984581148392e-05	7.738079741216479e-05
ZN793.H14CORE.0.P.B	0.00010648507071187557	0.00015664785018915347
ZNF79.H14CORE.0.P.C	9.83772866871325e-13	0.0001202728427591938
ZN341.H14CORE.0.P.B	2.274930613848915e-16	9.35902679010903e-05
ZN436.H14CORE.0.P.C	0.0005905362853063824	0.0001019086068321867
ZBT37.H14CORE.0.M.C	1.8636370986986796e-05	0.00043656533770265634
ERR1.H14CORE.0.PSM.A	0.002261172039816328	0.00013877979794206326
ZN440.H14CORE.0.P.C	1.2030564921782475e-14	7.185354747830616e-05
STAT6.H14CORE.0.P.B	0.0005871584027563241	0.00020904632202269587
LHX8.H14CORE.1.M.C	1.1179043675819562e-15	0.0001637375957276426
ZN554.H14CORE.0.P.C	9.304760072894422e-16	0.0001484146416974249
YBOX1.H14CORE.0.SM.B	4.157201770714782e-15	0.00010426295846314056
TF2L1.H14CORE.0.PSM.A	0.00013932282410250864	9.548048757051443e-05
ZIK1.H14CORE.0.P.C	7.678008808342893e-14	0.0002864253327684294
TEF.H14CORE.0.SM.B	0.0026905859712657697	7.838750613025379e-05
ZN416.H14CORE.0.P.C	0.0001812286344400807	5.9158524974694147e-05
MBD3.H14CORE.0.P.B	0.003519494103342148	0.00012517477834725972
ZFTA.H14CORE.0.PSGIB.A	0.0011109076548955095	0.00031447773339994724
ZN713.H14CORE.0.SM.B	0.00043859368736135824	0.0001362440044078013
ZN791.H14CORE.0.P.C	0.00051940634909936	8.445341037224579e-05
ZN845.H14CORE.0.PSG.A	0.00017891160654050857	0.00018793921128983492
TZAP.H14CORE.0.P.B	4.85011354610718e-13	8.952050371531329e-05
ZN878.H14CORE.0.PS.A	0.0004687373634148295	0.0001399261488127905
ZN131.H14CORE.0.PSGI.A	0.0005931453320482434	0.00011733011097342693
ZN584.H14CORE.0.P.B	0.00043048769806875966	0.0001376811368621147
ZN615.H14CORE.0.P.C	0.0003474512887752762	8.494809166243108e-05
ZN699.H14CORE.0.PSG.A	4.6206943521172024e-05	0.00012330490548458724
NRF1.H14CORE.0.PS.A	0.0111429661826988	0.000324975415042823
THAP1.H14CORE.0.P.B	0.00020348920543298166	6.78271065002884e-05
ZN561.H14CORE.0.P.C	0.0007802167001376406	8.753703770075885e-05
HSF1.H14CORE.1.P.B	3.5024450870386145e-14	8.087729009034718e-05
GLIS3.H14CORE.1.S.C	0.0009462052227232802	0.00023936608847729648
ZNF20.H14CORE.0.PSG.A	2.892039486497576e-16	6.204058272543064e-05
ZN566.H14CORE.0.P.C	4.2844306166972203e-14	0.00012443006249867827
ZN836.H14CORE.0.PSG.A	1.0205134641403327e-18	0.0001543799156673454
ZN492.H14CORE.0.P.C	0.0001224067168383445	0.00020353930064243703
ZKSC4.H14CORE.0.SG.A	3.106417922064912e-17	7.680752692942914e-05
NPAS4.H14CORE.0.P.B	1.0097664162360135e-14	7.214106593779435e-05
ZN274.H14CORE.0.SM.B	0.00043857368974221434	0.0001141670676201528
VEZF1.H14CORE.0.P.C	4.3878919288242194e-15	8.887876356818062e-05
POGK.H14CORE.0.SI.A	0.0010057157280555372	8.49322158789039e-05
PRDM1.H14CORE.0.S.B	0.0002964721201298142	7.123326513239821e-05
ZN329.H14CORE.0.P.C	0.00040541300476773154	7.055098901374585e-05
ZN100.H14CORE.0.P.B	2.6272819849936254e-14	6.80357602136977e-05
KLF10.H14CORE.1.PSM.A	0.00017674768959071837	5.864388502495573e-05
ZN174.H14CORE.0.M.C	0.0003695680643387229	0.00012667142348311153
ZN800.H14CORE.0.PSG.A	8.855050625070554e-16	0.00016115846608443714
ZN814.H14CORE.0.PSG.A	3.0221006627656476e-05	0.00011149253057007191
RXRG.H14CORE.1.SM.B	0.0009605931661245523	0.0004506454883720355
KLF3.H14CORE.1.M.C	0.00030720972732157245	9.4944246766288e-05
Z585B.H14CORE.0.P.C	8.549859952159132e-17	6.76693936036672e-05
HSF5.H14CORE.1.S.C	1.0245695502948905e-18	0.00013942526044459115
ZN564.H14CORE.0.P.C	5.703379394939917e-05	0.00013768660050639646
ZNF90.H14CORE.0.P.C	0.0002036027851812907	7.700956754496549e-05
ZN140.H14CORE.0.P.B	0.00020845779115279462	0.00010915097084612484
ZN551.H14CORE.0.PSG.A	1.7268721053876235e-14	0.00010508439319142114
ZN578.H14CORE.0.P.B	0.00022312537253144755	8.02058588841374e-05
ZN506.H14CORE.0.P.C	0.00034279099323983065	0.00011738101433205293
GLIS1.H14CORE.1.P.B	0.0013743596320521672	0.000127723824305742
USF2.H14CORE.0.PSM.A	0.0020128967667333774	0.00011619632390545291
SOX30.H14CORE.0.P.C	1.219023837322256e-14	0.0003043323740242979
ZN547.H14CORE.0.P.B	3.5971598252827635e-14	0.00011889756318482353
PKNX1.H14CORE.1.P.B	0.0012901383842090347	0.0001344589909412696
TET3.H14CORE.0.PSGIB.A	3.647233134142938e-05	6.617737611577585e-05
ZN775.H14CORE.0.PSG.A	7.51083354476142e-05	6.893967477304183e-05
ANDR.H14CORE.1.S.C	0.00036189794013267334	0.0002198731160305091
ZN875.H14CORE.0.P.C	0.000560117506371368	0.00010908945931733006
ZN805.H14CORE.0.P.C	0.0004801183162221268	8.721050736663133e-05
ZNF66.H14CORE.0.PG.A	0.00020063017273253136	8.930568077249636e-05
ZN215.H14CORE.0.PSG.A	6.430702588040544e-14	0.00015167455685083148
SOX2.H14CORE.3.S.B	0.0011000388984193103	7.932093557457599e-05
ZN853.H14CORE.0.SG.A	3.7454950535322273e-17	0.00013157550750261698
ZN740.H14CORE.1.S.C	0.00023471906342134629	9.361598988597402e-05
ZN610.H14CORE.0.P.B	0.0003686889003047069	0.00012355156844762823
ZSC22.H14CORE.0.P.C	6.094402722579412e-16	7.443638426155224e-05
ZN721.H14CORE.0.PSG.A	0.00041162081958629474	7.034571593129292e-05
ALX1.H14CORE.0.SM.B	5.9213736246048455e-19	0.00015261864021120315
NR1I3.H14CORE.2.M.C	6.007983006431369e-20	6.828062236354383e-05
PRD14.H14CORE.0.P.B	2.1869294119942638e-17	0.00021833284715930325
ZN250.H14CORE.0.P.C	1.310313731289788e-15	0.00012610299331971075
ZKSC5.H14CORE.0.P.C	2.324339164861124e-16	0.00012816859945750174
E2F1.H14CORE.0.P.B	0.005444288499528679	0.00015413434546117217
ZN75D.H14CORE.0.P.B	0.0011115264222070318	0.00011438342930111498
GLI3.H14CORE.1.M.C	0.00015269088006557787	0.00016090295070363941
SATB1.H14CORE.0.P.B	0.001019285895528048	8.107532062765307e-05
ZN692.H14CORE.0.P.C	0.0014082930827121266	7.222411670993339e-05
MSD1.H14CORE.0.PSGIB.A	5.288609860839653e-15	0.00034152233560493374
PO2F2.H14CORE.0.PSM.A	0.0008888334450394468	0.00013779439803163584
ZN529.H14CORE.0.P.B	0.0005903627214147238	8.347431822097714e-05
MNX1.H14CORE.0.SM.B	0.00012027803498749211	7.541393331815199e-05
MCR.H14CORE.0.S.B	2.3061829809310427e-14	7.233562780185726e-05
PIT1.H14CORE.1.S.B	0.0024791236388824857	0.0003025598183368415
ZN860.H14CORE.0.P.C	4.881639711625074e-15	8.697990997749194e-05
KLF16.H14CORE.1.P.B	1.873290273243558e-15	9.639393959372811e-05
ZFP57.H14CORE.0.P.B	2.183282788421413e-12	0.00010379306616960223
ZN493.H14CORE.0.PSGI.A	0.0002606723595004228	8.028820069509166e-05
ZN782.H14CORE.0.P.C	1.4000325480710175e-05	8.74091028388413e-05
ZN716.H14CORE.1.P.C	0.0007522020865012872	0.0002367167297284221
KMT2B.H14CORE.0.P.B	0.002029941382944592	0.0002022494888586613
TDIF1.H14CORE.0.PSG.A	0.0008188788615489702	0.0006746794315714306
PITX2.H14CORE.0.SM.B	0.00028682911216355254	8.012474054644137e-05
BATF.H14CORE.0.P.B	0.0014871917663863727	9.82349141423109e-05
ZN550.H14CORE.0.P.C	0.00042298257832250953	7.366737121019947e-05
TFE2.H14CORE.0.PS.A	0.0007962716943022692	0.0001312218197943067
RUNX1.H14CORE.0.P.B	0.0008732026738221302	0.00011624764982560808
FOXD2.H14CORE.1.SM.B	1.792872216949485e-15	8.553036072230854e-05
ZBT22.H14CORE.0.SM.B	1.743748385285772e-14	0.00017718768871893378
ZN584.H14CORE.1.P.C	0.0007402023320630144	0.0001473274622309265
ZN669.H14CORE.0.P.B	0.0003767008588045372	0.00019629074192350365
ZN580.H14CORE.0.SM.B	0.0009376239254307534	0.00012553214466346196
ZN618.H14CORE.0.G.B	0.0030986503114164045	0.00011196669794958382
FOXH1.H14CORE.0.P.B	5.672267913966375e-05	0.00010712619487634926
TIGD5.H14CORE.0.PSGI.A	0.0003148546603449455	6.123658173695916e-05
RXRG.H14CORE.2.P.B	0.0001275245781098573	0.0001060530803689158
ZNF35.H14CORE.0.P.C	1.3158640232995514e-14	8.791697776473866e-05
ZN888.H14CORE.0.P.B	0.0022735257288875447	6.558768980081561e-05
ZN667.H14CORE.0.P.C	5.563221248000798e-05	0.00013177557347725791
ZN320.H14CORE.0.P.B	0.0007477409663452872	5.925664665329124e-05
HAND1.H14CORE.0.P.B	2.2433735982642146e-16	0.0001697543704528348
GMEB2.H14CORE.0.P.C	3.6147675153844586e-14	7.085986916754591e-05
ZN160.H14CORE.0.SG.A	0.0008736441311130571	0.00010723479301544633
ZBTB6.H14CORE.0.P.B	2.5462399599778028e-15	0.00012527751800848737
TF2LY.H14CORE.0.SM.B	0.0020610001155817927	0.00019231896601495905
ZIM3.H14CORE.0.P.B	6.889371203091212e-06	0.0002820682689583127
ZN680.H14CORE.0.P.B	0.00011656505871872975	0.0004301287302739408
F200B.H14CORE.0.PSGIB.A	5.743194895401796e-14	8.046393323383433e-05
GRHL1.H14CORE.0.PSM.A	3.965868719531801e-15	0.00011314671222474533
ZN497.H14CORE.0.SG.A	0.0005969934434347459	0.00011996456247380762
ZXDC.H14CORE.0.PI.A	0.00035798124265720065	6.808518613897432e-05
ZN527.H14CORE.0.P.C	1.0069548545025665e-14	0.00010034318233442443
P73.H14CORE.0.PS.A	0.00035659599858359567	9.722780444855979e-05
ZN197.H14CORE.0.P.C	4.14509054796217e-16	0.00010052787981125646
SETBP.H14CORE.0.B.B	2.9116118493284794e-14	0.00010987692972041894
HM20A.H14CORE.0.SB.A	0.0001694765501802064	0.00011937514380436852
ZN582.H14CORE.0.P.C	0.00014734618106924848	0.0003073923301249228
ZFP14.H14CORE.0.P.C	8.686483218252553e-17	8.658137644071607e-05
PROX1.H14CORE.0.SM.B	0.00014792214015343325	0.0007120154599325073
ZSC12.H14CORE.0.P.B	1.1640797766951975e-05	7.806339895915544e-05
EGR1.H14CORE.0.PS.A	0.0007772150772759868	5.913259039379208e-05
HMGA1.H14CORE.0.P.B	0.0005297941854081541	0.0001651946210026265
PO3F2.H14CORE.2.SM.B	0.0004005233113718918	0.00011364648963865295
NFIC.H14CORE.1.PSM.A	0.005672237874109055	0.0001386461458639088
IRX3.H14CORE.0.M.C	0.0003636106237098589	0.00011359087865105015
ZN264.H14CORE.0.P.B	0.00010713017031772183	6.844149891571315e-05
ZBT41.H14CORE.0.PSG.A	0.000692305023021719	6.307668559720226e-05
ZN701.H14CORE.0.P.B	0.0008598010999145287	0.000179173616483194
ZN560.H14CORE.0.P.C	3.1974857563631526e-15	0.00010166449704858997
RFX3.H14CORE.2.S.B	1.4440672705340776e-16	0.0004719471976565237
Z780B.H14CORE.0.PSGI.A	0.0002145521477032175	0.00019730041102531065
ZN662.H14CORE.0.P.C	0.0005847284764366757	0.00011265627049560238
ZN484.H14CORE.0.P.C	3.299348818573024e-16	0.00019556537616187034
FER3L.H14CORE.0.SM.B	0.0005340319640612899	0.00010810808806995068
ZN816.H14CORE.0.P.B	8.537160838220818e-05	7.867762557186062e-05
ZBED1.H14CORE.0.S.B	0.0008111360021199998	0.0002719669797102803
ZN776.H14CORE.0.P.C	1.1349127175430312e-15	7.43423607903274e-05
HINFP.H14CORE.1.P.B	0.0007413652476802922	0.000187090550344967
HNF6.H14CORE.0.PM.A	0.000555271084578202	0.00011534605825212098
SPDEF.H14CORE.0.PSM.A	0.003291968954422793	0.00021422782067771109
ZN135.H14CORE.0.P.C	4.3462589222072344e-16	8.896665354443686e-05
ZN284.H14CORE.0.P.C	0.0006045718961921228	0.00010985233645388119
ZN569.H14CORE.0.SG.A	0.0008204857982870453	9.473581086197618e-05
ZN350.H14CORE.0.P.B	1.3706205354722341e-14	8.786303791270861e-05
ZSC29.H14CORE.0.P.B	2.4621273954729873e-15	0.00012691608527955648
ZN575.H14CORE.0.PSG.A	1.6640131277032227e-14	0.00011568581166569462
ZBED5.H14CORE.0.PSGIB.A	8.390018343316744e-05	0.00034860549480245095
ZNF23.H14CORE.0.P.C	5.301157577059721e-05	0.00012160943705231617
DMRTA.H14CORE.0.SM.B	0.002012018822116042	0.0001074108949083597
ZN787.H14CORE.0.M.C	0.0006473317327223768	6.279096522140759e-05
AP2A.H14CORE.0.PSM.A	4.0138327402923575e-17	0.00010956324129361465
ZN626.H14CORE.0.P.C	3.399032419556087e-15	0.00011891234761432758
ZN676.H14CORE.0.PSG.A	3.1691197332085327e-17	0.00014710966662162065
ZNF85.H14CORE.0.P.B	0.00029143277567741395	6.76385072237724e-05
MAFG.H14CORE.1.PSM.A	0.0003969362200113206	0.00015049381733447443
ZN383.H14CORE.0.P.C	0.0005479364393452688	0.0001541755114130265
DMRT1.H14CORE.0.PS.A	2.4666608641592228e-05	0.0008543242292664828
ANDR.H14CORE.2.P.B	0.0005953947996744837	6.71237449369965e-05
ZN320.H14CORE.1.P.B	0.00039623331032658475	8.342639016200796e-05
ZN648.H14CORE.0.PSGI.A	0.0008457646645453805	0.00011878991809094413
NR2E1.H14CORE.1.S.B	0.0001386448560592576	8.709482674739639e-05
ZN563.H14CORE.1.P.C	8.680286293726585e-05	8.02259213823399e-05
ZN732.H14CORE.0.PSG.A	3.8002963580985294e-16	7.210112036247025e-05
ZNF41.H14CORE.1.P.C	2.1230283950204183e-16	9.811710321685601e-05
IRF4.H14CORE.1.S.B	0.000717808098639143	0.00010375901093619945
ZN850.H14CORE.0.PSG.A	0.00010165438777416602	0.00014665857183479884
CEBPG.H14CORE.0.P.B	0.0020977763284063073	0.0004424301660415289
ZN329.H14CORE.1.P.C	0.0009331255446047806	0.00017371638129259591
ZBT20.H14CORE.0.SM.B	0.0006648461700136729	0.00011630375896151573
