	overall	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
PRDM1.H14CORE.0.S.B	2.5649976178071716	0.5398297174759014	5.073892879992014	0.7276112061098562	3.507681429465293	0.695347826163792	0.35030831764602277
ZN329.H14CORE.0.P.C	2.738622698109267	4.064410251614396	0.13845639081359387	3.0118429200968184	1.741354770442197	4.034200259655452	0.28885789434794634
KLF10.H14CORE.1.PSM.A	3.6222358244606845	0.9894897110224753	5.351884945008763	0.8300158442358803	4.649067432543674	5.016641902091645	1.2776312407596158
ZN174.H14CORE.0.M.C	5.96983921711429	5.122084992883827	1.190094827568069	0.9271964804592024	0.9183406057757537	12.988415870604523	3.9723811104777695
ZN814.H14CORE.0.PSG.A	1.418233647007179	0.2939538055333451	1.7817857529822727	1.08267477027497	0.35945092327460376	2.5728351837106196	0.9414245847275181
RXRG.H14CORE.1.SM.B	4.509842756582107	10.287174509240204	0.6865744857081157	1.4639727850417532	0.6170435113811605	3.5131115446451098	0.9321129176181179
KLF3.H14CORE.1.M.C	4.03689002282356	6.187927766974131	0.6162080662605506	1.3293801130882175	2.1046943291454574	7.102506069586783	1.5703954073072846
ZN564.H14CORE.0.P.C	1.5627789642867538	0.6767379798095238	0.49975945341174266	0.5429299614038046	0.038738856259611154	3.313767551317233	1.6335867643240576
ZNF90.H14CORE.0.P.C	4.276708719232762	5.313551947391431	1.8317651932188572	0.9123076734360244	1.1051262017257197	7.732146144676364	4.038877762308398
ZN140.H14CORE.0.P.B	2.6874246498626477	1.4233257917031	1.1941659861964484	0.9441871465368585	1.856223692342983	5.673842398260676	1.8308674054172167
ZN578.H14CORE.0.P.B	1.8597373801458388	3.970086783723756	0.22717859001395055	1.5747383782353142	1.1186950309954367	0.8436429126803405	0.7039365456024042
ZN506.H14CORE.0.P.C	3.975830123535926	2.362588669922232	0.6267368740674356	2.3987009472028546	2.2393316706218935	8.097440431695636	3.540030025961945
GLIS1.H14CORE.1.P.B	4.251291257865002	3.6916131214328196	6.814079944994213	4.129914933155052	3.253947395733677	4.276008030525072	1.5660637067741188
USF2.H14CORE.0.PSM.A	4.5113953955204265	1.3931916432437308	1.5088143623820687	6.253413477221074	3.5161673640922624	7.8956471828561545	2.022070539783632
PKNX1.H14CORE.1.P.B	5.156519477772085	2.4853479257371247	1.8716559123008552	2.9659991076504304	3.867809611839591	10.940719218939064	2.5301521009924155
TET3.H14CORE.0.PSGIB.A	1.1146768240965683	0.15257502147133667	1.7087335596583495	1.8979132455424041	0.2221575731605623	0.8094224667542688	0.4531926890230478
ZN775.H14CORE.0.PSG.A	2.3868851530532043	4.354724880867165	0.19079227518149544	0.7244071887206989	0.04202057545456947	3.783551557135137	0.5843800420539361
ANDR.H14CORE.1.S.C	5.081430232812747	7.83833753497785	1.7614432806973876	0.05340914344162978	2.1389763320445803	9.057707634589358	1.9399076377383175
ZN875.H14CORE.0.P.C	5.708011473774965	1.1547044070511805	1.115631093819901	0.3537195624947327	0.6001052334920375	13.27385896504391	4.028624983699294
ZN805.H14CORE.0.P.C	6.491477207537803	4.124224929550265	4.047959280210256	1.904600259233265	4.4283245281277415	13.560654341752159	3.5087812644508958
ZNF66.H14CORE.0.PG.A	1.7572407159122891	1.1787018449483746	2.229594852054509	0.044250882953104025	2.0527676679714864	2.6246531721052024	1.0306894999047045
SOX2.H14CORE.3.S.B	2.3732820338050855	4.271517353053511	3.1057113542948565	0.5428188386669183	1.7193435501030678	0.9946949399271809	1.2896858531632014
ZN740.H14CORE.1.S.C	3.5697848540091695	1.934424550358436	0.8349187557910678	0.3987127001606048	0.04466559327428041	8.010643460326156	2.7730344881952607
ZN610.H14CORE.0.P.B	3.745369318395035	6.275586119979009	1.2128297247277584	1.5835706809540475	0.38060124397436396	6.307424788655817	0.9362959059778876
ZN721.H14CORE.0.PSG.A	0.7095098400929647	0.43452022671769547	0.3642066052049261	0.771622314453307	0.15774401708270086	1.3494233325549323	0.507684448155985
