	overall	DDF Tumor	HUH7	Hep3B	HepG2	NAT	Standard Tumor
ZN431.H14CORE.0.P.C	2.2346905220376487	1.065561471141274	2.3355544311284144	1.0001040184956898	2.3276193373443363	3.956495125228428	1.1405880600892875
SOX9.H14CORE.2.S.B	1.6457359003709024	3.3001104290653203	0.7155811831128043	1.7721292652030172	0.6709045769357618	1.0167125477907475	0.47290079317912215
ZN467.H14CORE.0.P.C	1.510371732735732	2.364640709875212	0.8009989624577485	0.6100446985042531	0.4921140094238588	2.524217455479626	0.6842566087608368
ZN296.H14CORE.0.S.C	3.0481697327304396	6.26986226355504	2.895564174484965	1.2533567475214675	0.8415283306440242	2.386530635096692	0.27922407597179916
ZN771.H14CORE.0.SM.B	2.9850675380088414	4.122080746727781	3.6428316680641495	1.209456958807945	1.6680764944228548	4.323127452742595	0.517011310648437
ZN184.H14CORE.0.P.B	1.1286076014221174	0.8412896343480413	1.6037582147218288	1.2267123441636913	0.2885806974412635	1.6017714563326735	0.4571085814072429
HNF6.H14CORE.0.PM.A	3.3510908656952383	5.364604503891364	4.390540381709203	0.09384437136041389	4.187599715206798	1.2730272129615263	0.3970355003132212
PRDM1.H14CORE.0.S.B	2.2351137596898023	1.5063395740657206	3.4376517496978036	0.17826855229409364	2.4159072845138585	3.1002646918778214	0.6386421565499694
LHX6.H14CORE.0.P.B	4.49525311434478	9.674781134692697	1.171723267344319	0.49258039721381436	2.349622330735129	4.52117063863491	0.2552125863941661
GLIS1.H14CORE.1.P.B	3.7563752134762862	2.723258414663769	5.834593191126965	5.114022166417733	1.4679211361556257	3.6232855302857283	1.3293987938047942
ZN329.H14CORE.1.P.C	4.1555011883055375	0.3483135888688702	4.858128630164367	3.4737988027181474	1.514193327552153	7.650007760112926	2.6464554271480796
CEBPG.H14CORE.0.P.B	7.556791421013943	9.498811225732931	2.5499027844452007	2.8540144459460404	3.51143571068039	14.763310879430856	2.7331727426923966
ZN239.H14CORE.0.P.C	4.479945672350633	1.6346159349539895	4.662769934012723	0.3584784534070645	3.4083892839018524	8.343157633711725	3.827817006833551
ZBTB2.H14CORE.0.SM.B	5.098257593983832	6.1252749712496755	1.873367401357465	1.272561359901455	1.193620640045284	10.259602489934618	2.5731883287601334
THA.H14CORE.2.S.B	3.600046291538515	2.648513561375296	4.087686069425907	0.32730401862387837	2.7957546184114332	6.577566955676939	1.6883244525162824
ZNF7.H14CORE.0.P.B	3.7782208097728427	6.368342988818407	0.17561487729819758	0.18123480972829298	0.6518437546857162	6.594160474043985	1.059425892556111
MEIS2.H14CORE.0.P.C	3.5123658251657344	2.591184624089031	2.0121054611357807	3.241618347315562	0.9367624761427532	6.944567305998562	1.9091483656329817
CUX2.H14CORE.2.S.C	1.3687209441653714	3.0676977470615676	0.281305774492435	0.7322099746114213	0.7411077523922202	0.22108152771313358	0.7850035301958752
ZNF77.H14CORE.0.P.C	5.862947725605195	3.1813758118202684	0.2832915804066491	1.097224388416898	0.6618679709909554	13.253042362938867	4.33110004272559
FWCH1.H14CORE.0.PSGB.A	3.9137671197095685	2.6664237324970115	1.2447304821333491	0.25012601418497304	0.7996374060538045	8.88358090180875	1.9042784109550506
ZN749.H14CORE.1.P.C	2.7126827878126187	0.38578699886166834	3.7878791903522546	2.2900173668811314	4.921685729185364	0.4334247658504191	0.0002990621346855793
ZSC25.H14CORE.0.PSG.A	2.994569181166248	2.3866400896626785	2.571290523328468	0.43989447304693624	1.4179450509711722	5.9972432937532005	1.82375414251529
ZF64B.H14CORE.1.P.B	5.239279996574798	7.13198770263208	1.9601228220604499	3.154062722774856	3.4240757160358255	9.27285958990809	1.5279620690648033
RLF.H14CORE.0.PSGI.A	4.211043485300953	1.4647852997727147	0.8597227058834183	6.704458898866908	5.959532018919688	4.519490942794066	1.618954882635589
RFX1.H14CORE.2.S.C	2.694034197903233	3.54141150251727	2.099267653284583	1.2581454668203687	2.4608164146243934	3.773238506029296	2.173137174914743
ZN716.H14CORE.1.P.C	5.245419089467625	0.017510548230784663	1.0643190244674774	0.30761664372891584	0.6667400691399997	12.121203565454396	4.060874381864736
TWST1.H14CORE.0.P.B	6.819235198951729	1.0880651539786277	0.5221115174517781	1.6923755152529107	1.9989745568323216	15.729453860094308	4.824890991043094
Z705E.H14CORE.0.P.B	8.046346992044462	9.24046633724495	5.343477605409155	3.203753512098005	2.6137309064652823	15.757408458194817	3.02186718982648
GABPA.H14CORE.0.PSM.A	10.111538835371176	4.517776915645185	8.93762287239815	5.559224471586104	3.133241125267182	21.26390915357678	4.504651560381992
ZN550.H14CORE.0.P.C	3.4996276281390113	1.411363874338285	1.9392617952124014	1.1437660672570562	0.5901108989259918	7.70505784238064	2.5898511296162128
ZN407.H14CORE.0.PSGI.A	5.164859821082065	0.42807604573645297	1.8328810917580614	4.8675202800639035	5.080647741753443	9.904704937254378	2.983797007911334
ZN850.H14CORE.0.PSG.A	2.7913092760292693	0.8375803212274243	3.090607979026268	3.3946668789225622	0.035988135650865685	4.672191082969868	1.7721790235778552
IRF4.H14CORE.1.S.B	0.8202096930545116	0.036558169052442	0.020632068086922774	1.5187773820157926	1.3011774835064032	0.1811170088029005	0.046373601767990845
ZN728.H14CORE.0.PSG.A	1.4062897917880945	1.1564335755753528	1.5809016262000566	1.4564820986217506	2.335773761609341	0.6313440939633256	0.23139310809485236
BCL6.H14CORE.0.PSM.A	3.4693780879601372	2.535181354298277	0.032759766442513695	0.5591631690301191	0.18377920852065688	7.447669006892333	3.158651028290349
CREM.H14CORE.1.P.C	5.456984291596899	2.6367084206724916	3.795919154827194	3.189102162085205	0.9897407599689944	11.607759028971168	3.379467824963039
ZNF8.H14CORE.1.P.B	5.649327764090561	4.53218168783494	4.352790883483566	1.0689052011512095	3.809822489123785	11.259512257400095	3.0932254666671697
HSF2.H14CORE.0.PSM.A	1.7996231894098873	1.4021389173447178	0.3864566261809884	0.11119597941442493	0.4102037722169384	3.5593101361630044	2.1135749690388166
ZN180.H14CORE.0.P.C	2.2559711191268232	0.6688778896237478	1.7968635024002062	0.6703181039094793	1.1944461684516317	4.644278807303451	1.8479622330542878
GLIS3.H14CORE.1.S.C	2.374281210622783	0.8730068601560985	2.620181513279675	4.827122314714533	1.5744777135529773	0.5114690010871135	0.39253663717302933
ZN646.H14CORE.0.PSG.A	1.6992414734642654	1.9100604386597375	0.5520980191727197	0.5515854279117675	0.30345155825098685	3.414938113618372	1.1459732790975612
ZIC1.H14CORE.1.M.B	5.612165271818575	4.746479075729111	1.2000601435187663	0.8639195305267754	0.6160222854075322	12.328965827820921	3.4467299676536665
ZNF43.H14CORE.0.PSGI.A	2.1834301973821177	1.0052922931099675	1.6578210054184357	1.9230168415228066	2.840528013217784	3.292809976947864	1.4953363399265953
ZN580.H14CORE.0.SM.B	6.532398194437569	6.977866201881369	1.0777182871377355	1.931077891247663	0.10106598404774032	13.876178739489573	3.1454174636919663
TF7L1.H14CORE.0.PM.A	4.206086357077532	1.3312345222484236	3.6304206904213427	4.243692983042726	6.122483956289078	5.445547455947252	2.4590868004566815
ZN534.H14CORE.0.P.C	1.8597487842452822	0.086945059293682	2.819189886760934	0.6758140018663606	1.8075339100346468	2.738500979852883	1.254317011110492
NFYC.H14CORE.0.P.B	15.191233796209774	11.482465936556912	0.1884171306995127	1.8332979950833814	1.7053041769131814	34.58315941649874	7.105984900474068
ZN615.H14CORE.0.P.C	2.3865538248726383	3.9953299127339337	0.9635850319094938	2.247522964743223	2.1807691488102425	2.733938509809929	0.03382892115203892
ZN618.H14CORE.0.G.B	3.2614684408317163	2.5941964652816387	0.00938256809930077	0.3210487650116461	0.44143228769411597	7.184682771016838	2.2749755418252615
ZN131.H14CORE.0.PSGI.A	5.5793194794863865	1.046447899996627	1.0392248256253742	3.262452202875705	1.5358934729139102	12.290067925115077	4.533151325438356
ZN529.H14CORE.0.P.B	4.350293050809123	8.556634235484271	0.7697459773177229	4.2580909387440835	1.9282145312104744	4.216909407542751	0.33185054714779194
ZN479.H14CORE.0.P.C	4.570441566549206	7.970390111591642	3.9912063419640678	5.584744547379336	0.3299654790692116	3.8027417839135325	0.3430395492797772
ZN292.H14CORE.0.PSG.A	3.5486326239802004	2.3319629732842007	0.31808534352191653	0.61347334199427	0.37531272341768024	8.000628710354631	2.3431309102736972
ZFP41.H14CORE.0.SM.B	3.248852232716445	6.079020493708374	0.739828277426543	0.8638949372567334	0.46964853553631325	4.958397287812901	0.5251866942468262
ZN569.H14CORE.0.SG.A	2.9341667903472337	1.7245020342789719	4.014655422790046	1.9375353723291167	5.133134110704273	1.4492922123545258	0.6009043660982396
ZN274.H14CORE.0.SM.B	2.7809418588914947	0.37085954235287727	3.1665171129593457	0.025780214799858092	2.62352794783248	5.187046609761386	1.5647499046238662
ZXDC.H14CORE.0.PI.A	3.690168867560057	2.4088936133000005	1.413348563593372	1.3287113598705453	0.3920553361458276	8.202297963956083	2.1695349433185696
LRRF1.H14CORE.0.P.B	3.247332384393552	1.941523795806147	4.059753531818705	4.370654699918285	0.22214274033898107	4.725442664437128	1.2402072494970182
SP140.H14CORE.0.PSGIB.A	2.4265968563785436	2.4606777964273077	1.620610900466938	2.951876057745586	1.1457566854062964	3.9928377545015707	0.8245210340293168
ZN787.H14CORE.0.M.C	3.1650932226356656	2.0050395711306623	5.804023799477031	0.8879523852735712	4.316342936510649	1.660783298206259	0.4717390735040502
TEF.H14CORE.0.SM.B	7.537409716496946	13.538357920971828	3.7838529264400433	1.0826420893621949	1.270165403924187	11.843446218636426	0.4668413649923989
ZN768.H14CORE.1.P.B	2.3750136608182757	5.540336747959264	0.7559113276435726	1.1522142548948024	0.25852834116105744	0.2289675045112992	1.06327108862437
ZN708.H14CORE.0.P.B	3.9854942908172206	0.865327834458258	0.3019204101473455	1.3339395645439556	1.1084540531869904	8.962584544760444	3.3360235889164573
PURB.H14CORE.0.B.B	5.519579977069291	3.4518197023500363	0.07755369498680235	1.5237077946389879	0.9146918196616771	11.998334478828653	4.8739232731136966
ZKSC1.H14CORE.0.P.B	3.428119045088181	4.769336110862788	1.6052100404685206	2.4864653242899215	0.1485569575000526	5.515170886731599	2.9269516605177146
ZN888.H14CORE.0.P.B	6.886979146944774	11.057750550571319	0.35379026626440396	5.801921955297351	3.5839301651366413	10.653440554251727	1.4768975538730444
NKX61.H14CORE.1.P.B	2.5905947327549903	2.923261684020242	1.605866798618473	3.5751416641383957	1.3009604269516235	3.7567067859964176	0.7455451300876844
ZN441.H14CORE.0.P.C	4.938292929119868	4.941387529347953	2.816211126746277	2.887789996190201	4.961307881651974	8.771014290845482	2.021748710476358
ZN551.H14CORE.0.PSG.A	2.247709987832024	3.7210536699732155	0.3646260970259446	2.016830362742013	2.1797227092499813	2.714630640457615	0.3820905855108664
PRD10.H14CORE.0.PSGI.A	4.227396519758667	4.64395908024071	2.0358842718136994	2.8662045689646356	3.3917665195854196	7.273442724670261	2.9819338491731315
MYCN.H14CORE.1.M.C	4.427603417634278	5.802182002403842	0.7049127553118201	1.4301459270287376	1.3576105350010832	8.823835247418684	1.3081750458286971
CASZ1.H14CORE.0.SGI.A	5.249656631657007	5.306369579026366	1.3198332073347092	4.8042011511020135	2.109970524675487	10.088502190223249	2.4786387272077217
ZBT8A.H14CORE.0.PSGI.A	4.009154349377545	4.510019028987234	4.835810933828755	5.44838584136851	0.3558116423341458	4.71853276840862	0.7990687488829521
ANDR.H14CORE.1.S.C	1.894054534376687	4.271930842160755	1.2551647746241497	0.3224203078856684	0.9133783992831433	0.26541788781583103	0.8313616139256131
TFE2.H14CORE.0.PS.A	2.062514648815182	0.08814404542305061	0.2522139205802731	0.060276310921509625	0.28730660041841344	4.6887206491761555	1.8390593200525411
NACC2.H14CORE.0.PSGIB.A	2.269433228629027	3.9389158847991124	1.5941307400246667	1.003574753478306	2.1850433459779897	2.116887330979558	1.6071288777616948
PRDM5.H14CORE.0.PSGI.A	4.5371058200377385	5.708819650610078	1.1656128198565434	2.9185591118394427	2.675456593464246	8.45247863114097	1.5627699771908805
IRF7.H14CORE.0.S.B	1.5057825112408951	0.6681371635016246	0.3290526117582403	2.819908823426356	1.9086948823324519	1.072546734178875	0.5515836410908371
ZBT12.H14CORE.0.P.B	2.518194232691344	1.797455028480935	1.3795149559131696	2.0573943722077064	2.9656948679518975	4.180520165326775	1.5520762104575219
TF7L1.H14CORE.2.S.C	5.478589795263162	6.932104828981912	1.173976822933264	1.5665073215796812	0.2731902701529138	11.08535906293346	2.289893941072627
TF2LY.H14CORE.0.SM.B	8.642458353593849	11.060366904627873	4.179344885023522	3.990365279797555	0.46153717820643625	16.784145044963488	3.241962693371377
FOSL2.H14CORE.0.P.B	7.268648141024013	10.548362633088884	3.0990043812237364	2.374178940012732	1.8206776151585238	12.238474211905222	6.115214529439895
ZNF14.H14CORE.0.P.C	4.045256463335139	8.093322354253468	0.5644476855128652	1.4799118959981772	1.5066436124838471	5.279566943102809	0.1737524207870244
POGK.H14CORE.0.SI.A	7.095994133538243	10.689440586819048	1.8416191601069305	4.949415158567576	4.440688207958959	11.766972273363939	1.3360526243257187
ZSC21.H14CORE.0.P.C	2.186475882483679	1.1190776507868998	4.125280389758148	2.978469304243384	1.1468481274406344	0.19637033252145233	0.4343803566623365
ZBT7A.H14CORE.0.P.B	6.391696521437598	7.664861474581181	1.416887048994753	3.5180984509613045	0.9105821644635369	12.873765995018454	2.3291648107053664
CGBP1.H14CORE.0.PSGIB.A	2.0449260034694055	0.627946191790508	1.0883732733621287	2.566130891463638	1.0530620797532777	3.745664764697966	1.336970205577074
ZSA5A.H14CORE.0.SM.B	5.886598133768741	6.601069845183793	1.0599093939823658	0.621048155760234	0.8426848604507146	12.391523504208482	2.9272890471105866
THAP1.H14CORE.0.P.B	5.275594183722904	5.0567365296689895	3.6063275390866716	3.5866499296818253	0.7651850995288539	10.329739351779864	2.874386937763393
GLIS1.H14CORE.0.P.B	1.91487869628948	2.0633484765008765	2.8733564795106217	2.489520821606253	0.6174488770257943	1.4490529381920112	0.8990365290472031
STA5A.H14CORE.0.P.B	7.021863611542456	0.4445199415684239	1.3168541220450038	0.13447822481677912	1.2259482494504423	16.129231071233956	5.677550551504243
SIX1.H14CORE.0.P.B	1.707215402417504	0.5552473283726581	0.15196338330279954	2.6905010421425555	2.2346347910050097	2.0544058219651333	0.8385358237518145
ZN331.H14CORE.0.P.B	4.390567430647661	7.065277323277479	1.8544428610850938	1.3590418081861606	2.0762610674751665	7.463860610399493	0.6620591592535079
ZN425.H14CORE.0.P.C	2.5979239291919596	4.199789892488529	3.2739636254693587	2.8534423441480445	1.0020062613778022	1.7281754573754713	0.07375173605771757
ZN548.H14CORE.0.P.B	0.0034116509800723544	0.0014538120619422671	0.0020682930808327985	0.0002854914631942471	0.0011256470391300274	0.004951683156312702	0.006130009458926828
REL.H14CORE.0.P.B	3.0848326647269873	1.991796634362084	4.716731547708846	0.26445296647975464	4.010668412115157	3.674621031883746	1.1063945403928004
ZNF70.H14CORE.0.PSG.A	3.6754720939549963	3.9824752422197007	5.7021466137356756	0.44968986803664013	3.942638001822146	4.103349107604691	0.30967132820832993
RARG.H14CORE.0.P.B	1.6442706202331376	2.953915823967242	1.5051550934156173	0.29224815163416956	1.2459538208713326	1.5033649533570193	1.154438649817541
HIC1.H14CORE.0.PSM.A	2.5031375285396895	0.5188230291824301	0.48158262735231167	0.17302213618435616	0.12518892802419365	5.673463309088369	2.2043799380423366
ZNF92.H14CORE.0.P.B	3.2547164862218887	7.379155376867762	1.9798083001582716	0.17687193441671367	1.114113861326863	0.45664407758435643	1.9252127835638149
SNAI1.H14CORE.0.PSM.A	4.187213591306756	1.7292327639796572	5.526421713938303	3.388028745110694	1.9720645225528637	7.105431258318791	2.410400883158829
ZBT44.H14CORE.0.P.C	5.11835850899498	9.07908195371602	1.9792477543421056	2.5125389883158555	2.74421550771559	7.516019876029624	0.7101313024936778
ZN248.H14CORE.0.P.B	4.420591130233661	1.682590579172182	1.1565322235061755	0.8004558608649317	1.4350477011366631	9.695173044172545	4.047790256040378
ZBT7B.H14CORE.0.SM.B	3.1704468370122605	4.655747850964684	0.576445265283088	2.002022164859271	1.5858373821502894	5.554939117121981	0.9601042319205165
ZNF81.H14CORE.0.P.C	2.5144957977037654	2.3449443635176874	0.6136703900088963	1.6462223802433011	1.6037932073660162	4.655519215206532	2.25936259685952
PF21A.H14CORE.0.B.B	2.1863197829168395	0.04052152050966346	0.5756744373232795	4.3771539572916245	2.806026820566606	1.132855617083509	0.17406026226228621
ZN827.H14CORE.0.SG.A	2.309166812790607	2.130226978064183	1.356420755584219	2.1568123536390384	0.3703836154643335	4.341398671769535	1.406768635153762
ZN284.H14CORE.0.P.C	3.3012500708149366	4.302067678650759	2.6694035212055907	1.0255680139953878	2.5868249089412596	5.593709909269673	0.8502748377473476
NR1H4.H14CORE.0.P.B	7.540018589877231	13.506912423466481	2.174452017954905	2.2747015940172335	1.279392461416478	12.034919190362816	1.5152441683989786
ZN264.H14CORE.0.P.B	3.12356649940115	1.0664422633544468	2.9860596293961694	0.9976931640136102	1.4171408051399528	6.144124740186399	2.780684504151092
SRBP2.H14CORE.0.S.B	1.6896460941602212	3.6306692644418055	0.7111403508374712	0.6846681419875728	0.30175031478512004	1.1689207809823685	1.2311556056712059
SP7.H14CORE.0.P.B	2.451795855489687	1.7245324796417114	2.31978776557729	4.524945965746448	1.783871600929877	1.9237246468855806	0.5952642713559505
ZNF85.H14CORE.0.P.B	3.2523739934609934	4.529471959042563	1.244684324634046	0.41901814506977786	1.0661515945667024	6.136842295879381	1.5585812366754994
ZN768.H14CORE.0.P.B	7.7054996545961565	4.703126904789185	3.1101187570634985	0.9760111296243887	2.172074266653913	17.19538184861113	4.806708534095122
GMEB2.H14CORE.0.P.C	1.618663782282562	2.9706733997675774	0.284067400197594	1.8507888334981732	1.4048940214856254	1.1748636840926578	0.18811887329746163
ZN383.H14CORE.0.P.C	3.0634130211142883	4.931502966101624	0.5656597375381923	1.5548353729257791	1.1727132240051874	4.576991226081848	2.6316697281320147
ZN316.H14CORE.0.P.C	3.9475456665663597	2.4823724863160157	2.809587369174109	1.0772477969711136	0.9746890390991365	8.383816968676857	2.65403049881242
ZNF24.H14CORE.0.P.B	4.997353333145115	6.450537789878163	1.6770311113639758	0.9356080588503474	0.1565418085335623	9.986247348911874	2.1896043020136156
ZN543.H14CORE.0.P.C	3.2180933475642073	7.306112296365086	2.267587454486295	1.3056127159376838	0.11518783456976261	0.41373166164392733	1.3139453268243702
ZBT14.H14CORE.0.P.C	3.15489849634471	2.779807110930075	2.1434314851675116	1.8044681777897795	3.051452001644471	5.814483580266801	1.0114331414659092
ZNF10.H14CORE.0.P.C	3.3560704599008035	2.602605591993738	1.9052899430986714	1.22697145647574	2.235844425433318	6.848636897916846	1.9409485688464834
IRF9.H14CORE.0.PSM.A	3.9412679326417313	4.548743548152548	3.364738202727844	3.8313315517485655	6.609082977843039	1.4241968947677988	0.8953269787957973
KMT2B.H14CORE.0.P.B	7.010426997027859	10.042579999021958	2.1532959688124933	1.964960110014438	0.518282928252523	13.427682952294777	2.2257737133114985
ZN701.H14CORE.0.P.B	5.481796399429787	4.817333105379769	3.153902577726904	4.679982973554059	0.583297294445058	10.874217859940952	2.579856670225387
ZNF26.H14CORE.0.P.B	4.858569229975341	2.4105623681003667	0.7030870047840548	1.185702448716842	1.0754855190951291	10.821877639105356	3.9564418956350464
SOX7.H14CORE.1.SM.B	2.119690987286501	0.6675580240316082	4.175682571413778	0.5013122625006026	2.9167246123982697	0.5632726127145835	0.026611116217284483
ZN561.H14CORE.0.P.C	3.2852066826205313	1.4186431002647228	4.767430995444981	2.4692668163038776	1.88265869053404	5.068317663093696	2.1644918234493202
ZN490.H14CORE.0.P.C	5.8549010324910125	1.4226825559040184	1.1401371167745717	0.023109184170451026	0.7447488217919517	13.382034209178634	4.7666795449332
ZN606.H14CORE.0.PSG.A	4.627511137723317	6.989864922514585	2.4896559850038504	4.9692628554101	5.230673032613703	4.6134661063536795	0.2982854423365157
NKX23.H14CORE.0.SM.B	6.055358873828491	3.3185315821532013	4.75581510941608	0.46421627566711904	3.85428537813521	12.546243297652424	3.7275412697692194
KLF16.H14CORE.1.P.B	2.911765949925846	2.6846697627638134	0.5953726856718948	2.640775461979807	2.2038430437943464	5.418182093166974	1.4563821325298731
FOXR2.H14CORE.0.M.C	1.9953764714127247	3.1288065576752007	1.3413393919700898	0.693475256737775	1.7875527693397346	2.884902286537429	0.5492064260843855
ZN37A.H14CORE.0.P.B	1.7288477430466496	0.5942014059378773	1.3289502969194176	0.11344794871689821	1.1546116435730618	3.612679810044076	1.1903146705310932
PKNX1.H14CORE.1.P.B	5.748601493294768	3.5942777160123485	1.9764152377346642	3.3256447401999067	4.042530692243517	12.061640604365744	2.927169943111901
SPDEF.H14CORE.0.PSM.A	7.379346410098354	9.300060312161508	3.5457767465022156	0.14718481234870132	2.4862625672772154	14.732718086811984	2.099694965371005
ZN845.H14CORE.0.PSG.A	3.382822289740523	3.523573640259884	1.558303491417761	5.21838686416267	5.00068614203857	1.066737754307348	0.6638419257519411
ZN143.H14CORE.0.P.B	1.0496414803456051	2.3684403628060453	0.4315609220766965	0.20586408655137217	0.35368298529079933	0.4445745157387634	0.670530137786484
ZN584.H14CORE.1.P.C	4.00353423419017	2.285083828978754	2.923048982693394	0.1400275336992059	2.262654602061209	7.95740261964706	3.7342234421258693
NANOG.H14CORE.2.M.C	4.520857832600579	9.278417010024095	2.771351109762978	0.42630752657450705	1.1174483068234298	5.236515374012986	0.0894537987794721
ZFP37.H14CORE.0.P.C	5.286539188620281	9.167454366361072	1.53984488098849	0.4956975473147542	0.8675066277191648	8.867356919775327	1.2819263589811996
ZN578.H14CORE.0.P.B	4.402154628679267	8.756637751065119	2.880257856024871	0.6580841486048562	2.15450513538024	5.115075045515343	0.24544323572557145
NFKB1.H14CORE.0.PS.A	3.8440107793627925	3.2528351322659317	0.7709973408097434	2.457743198354733	0.949173753308867	8.150690614923663	2.0268078326942525
S2A4R.H14CORE.0.PSG.A	4.267178474275416	8.766965502284423	2.987119302121294	0.9026880620864678	2.3921829790891826	4.08662674412448	0.48208262351504283
ZN716.H14CORE.0.P.C	3.1847681022188143	4.821595338085108	1.9944211474120581	0.9240646067420929	0.47665727268638797	5.599514956213189	1.0933090021035505
ZXDA.H14CORE.0.PSI.A	3.0823190177893056	2.395286491393011	2.4006314594441003	0.8200874280711976	2.3338425560684035	5.35256532321167	3.2763385629673323
ZN460.H14CORE.0.S.C	3.00581417326115	1.1598061582625383	0.9607854299268742	1.9950631079173935	2.3907221577484905	6.20445020355416	1.936549129109903
ZNF74.H14CORE.0.P.C	2.58662515932653	0.8886311140779506	0.359254302207164	1.3998025750072163	1.3141846765852774	5.485781021604765	2.333393954829918
GRHL1.H14CORE.1.PS.A	3.5356181988548245	1.6409503619751085	0.6210565342688783	1.8025852804361289	0.7104884637109898	7.761701373380885	2.8154983962634748
HSFY1.H14CORE.1.S.B	3.198727384700679	5.8222027889912855	0.6071743514556504	1.100338571965282	0.9475024612103191	4.988012331195653	0.36832374005310115
GTD2A.H14CORE.0.PS.A	3.5441484986586356	3.972187895952475	1.8709651030181575	5.251509147860342	5.209551800983686	0.7296964965679138	0.9148273670511579
ZSCA1.H14CORE.0.SM.B	3.5552400216857274	7.5718583192457345	1.3493319807197683	2.4072666075758504	2.0626904810471665	1.9258682844883912	1.7105733775845557
ZN251.H14CORE.0.PSGI.A	3.200828009279693	1.5832890044252623	3.9196184350483736	1.5108616318027996	4.292110226555799	4.679433085513722	0.9997899043660462
RARA.H14CORE.1.P.B	2.9304153295687074	3.5210424031393406	1.8972706375185233	1.6732582616057756	0.6407214124875892	5.5315603698468605	1.310782698321904
PIT1.H14CORE.1.S.B	3.334990604131858	6.953856224668209	0.6447776643513189	0.17626317077025294	0.2791505513899779	3.385006653725299	2.5286074362398874
ZN471.H14CORE.0.PSG.A	2.4837697864311834	1.857615131042483	0.5836945672017856	0.34868256982835183	0.32149142394267044	5.404575756216861	1.9465008127955483
ZN765.H14CORE.0.P.C	4.836751531238581	3.783258498544115	5.018402660238696	4.080638538054786	7.815115358253569	4.428562176870024	1.8782385969473991
NR1I3.H14CORE.0.P.B	4.088499933569962	6.684948467857722	2.023152478609607	0.5848096837862868	1.4746624909419808	6.922901239471328	1.0344635669161848
ZN700.H14CORE.0.PSG.A	3.9023251513549932	3.537837495419115	6.501998712819445	1.914517057327508	3.4123315494746156	4.573179596185433	0.5943183747646918
ZN141.H14CORE.0.P.C	5.1319270860742545	4.8697455795576605	5.2121674440642645	5.566249172997941	8.093208834135307	2.362177167297246	2.2529762909503157
MEF2A.H14CORE.0.P.B	2.814609793263082	0.22817472813728196	2.4404194691152066	2.570150816599444	4.102592364130737	3.958653263261388	1.5545365396725084
TET3.H14CORE.0.PSGIB.A	1.9942268895596287	1.811895063174275	2.484894972505374	1.454620636216983	0.49692430403139104	3.3509127685650917	0.9013918327454955
ZN831.H14CORE.0.PSGI.A	1.8051393920795213	1.2789206123101842	3.269216119184811	0.8370294519590064	2.1442300318229432	1.2922547646535854	0.5094058037611875
USF2.H14CORE.0.PSM.A	4.967975525801363	1.7365643245432376	1.062784981610606	7.546190870059601	4.822260359614587	7.78994100440833	1.748469303108094
CR3L4.H14CORE.1.S.C	5.005847099319181	1.8577205100292196	1.778624718848115	6.432400078589108	6.563877460888992	7.322307024832294	2.379067348391955
FIZ1.H14CORE.0.PSGI.A	6.8659449029842605	5.325942179333149	1.1864229795897165	1.7995388893705455	0.6888159624167745	15.324045067216922	3.8124496080948296
ETV7.H14CORE.1.P.C	7.3259181173756245	13.254963908729115	0.49587313604100264	3.178549106353672	1.522161570537361	11.50645703778086	1.120622753462016
SPI1.H14CORE.0.P.B	5.391998957166511	4.1839293452288935	1.011529199369016	0.4403778021341532	0.5355918694650426	11.712782385891837	4.271229092305535
NFAC4.H14CORE.1.SM.B	3.739709754008112	7.478554792004336	1.341028098823217	2.828476609067275	0.4125593517802451	4.244378253788293	0.014290503247389995
ZN627.H14CORE.0.P.C	3.9407732500644936	5.1828735589665005	1.0408068106550972	4.6302857660350965	3.881888661346921	4.573300520763042	2.794462774443523
GLI2.H14CORE.0.PSM.A	5.602527494506246	6.252410916028846	0.8648531635917265	2.681041779006315	2.114862604463875	11.306481574785543	2.998686086478089
ZN530.H14CORE.0.P.B	5.717636850511197	5.832756165447874	4.037702717215491	1.8467262796174526	4.427669639163605	10.875220513558004	2.1305073583182925
NRF1.H14CORE.0.PS.A	14.134076177470353	7.476010284063792	2.0487493337292415	1.3214901453356804	1.1100947750436254	32.94959954533215	7.063270908847778
ZN317.H14CORE.0.P.B	3.09028590638661	7.0508613567888565	0.013254408116904877	1.8082464031442669	0.8895823772185811	1.499644812614473	1.1288639966505283
ZBT37.H14CORE.0.M.C	0.9810454563038117	1.8678714353745338	0.43351584913214647	0.20857905812205657	0.4173581383159772	1.0406786459184612	0.8928137265370047
ZN174.H14CORE.0.M.C	5.849823134578935	5.279048016631901	1.8489060388432748	1.6700359115239323	0.9231331436223346	12.492770214058236	3.7848752112663973
TIGD7.H14CORE.0.SGIB.A	3.293334725350254	3.1186740294200623	5.074991516429172	0.5224942282321562	4.370511710978704	2.657053735369225	1.7777366786457127
TEAD1.H14CORE.0.PSM.A	1.4988086348193355	0.7192998374409914	0.25365779994123333	2.5328668146565754	2.153888830325455	1.2512950436252626	0.5257744068037998
TAL1.H14CORE.1.P.B	6.085124021891939	5.013261516720072	0.9899530893322283	1.1696815567958372	1.1668911733875447	13.319268885276143	3.9908513407053747
CTCF.H14CORE.0.P.B	3.2878558647795795	2.5312032907287474	3.6060566008847856	1.5856542680107626	1.939570277544462	5.901643057119246	2.084159236904329
