	CDX08.1	CDX20P.1	CDX03P	CDX17.2	CDX20P.2	CDX03.1	CDX17P.2	CDX17.1	CDX08P	CDX42	CDX08	CDX20.2	CDX42P.1	CDX42P.2	CDX17P.5	CDX03.3	CDX03P.2	CDX42.2	CDX42.1	CDX17	CDX18P.1	CDX08P.1	CDX03	CDX18.1	CDX08P.2	CDX42P	CDX03P.3	CDX17P.3	CDX20P	CDX20	CDX03P.1	CDX17P	CDX18	CDX17P.1	CDX18.2	CDX08.2	CDX20.1	CDX18P	CDX03.2	CDX17P.4	CDX18P.2
ZBED5.H14CORE.0.PSGIB.A	-0.00039261950706358413	-7.302007778760476e-05	-0.0001880112454533589	1.841749187208968e-05	0.0002074952251330194	-0.0001572002076166986	-0.0001459903297156861	2.2951948853199897e-05	-0.0004555646580097358	0.000852739195289307	-0.00034273833362842706	0.00027414697097344695	0.0005005617726808084	0.00037957383888634474	-0.00015276501244202331	-0.00015950174078071264	-0.0001140504226589729	0.0007269223873510636	0.0006951613103767045	-0.0004359971352982272	0.0005492060277303391	-0.0005097299807340862	-0.00029376202911139877	0.0002792192618903868	-0.0005582808509416061	0.0004903976167649517	-0.0010456100966116273	0.0002146226826151096	0.00037012112935449104	0.0001976778569445142	-0.00014191377428295386	-0.0004554650775901441	-0.00017495322431704914	-0.0005275048014871279	0.00011846367611950237	-0.0005002558241416618	0.0004253197585048184	0.0006156578476967862	-0.00027561042840256356	-0.00010205817335296456	0.000605935275023727
ZBT12.H14CORE.0.P.B	-0.002375125884022229	-0.0033822524606508184	-0.007694329706669348	-0.0029241500736488634	-0.0032314077772656533	-0.007931946622667677	-0.00896080077067384	-0.004196900912695631	-0.005608185135680229	0.01593536239026625	-0.0017936985635909277	-0.004248661169152066	0.01048004977018686	0.009733137916080936	-0.0016754272491154455	-0.010092430096895338	-0.00605163897824728	0.015377496670086685	0.014309313739829313	0.0008015182847908933	0.011241797911791078	-0.007206796195146123	-0.009577682047516238	0.010460055153703164	-0.004676581341020062	0.013735516013663636	-0.01568033125251031	-0.003435609594894767	-0.004492454812783063	-0.00242027995958277	-0.005992105966021243	0.00035705249111770126	0.007100655468307272	0.001245037429033043	0.011242763213344168	-0.0012173326903222176	-0.002183788071621947	0.009837850533376324	-0.008216240408684496	-0.004593241360591207	0.012014381164891168
ZBT14.H14CORE.0.P.C	0.007539292757170087	0.003524197580954737	-0.01652500057696385	0.0004322863100496722	0.0028141805326519203	-0.014380508683135639	-0.0025621964193643532	0.005375703941144894	0.019341485597954445	-0.009832255120810832	0.010705721383105979	-0.0034246312414172864	0.008536829167164889	0.012284803455558456	-0.011788524579921566	-0.039430577759768715	-0.022287776445390317	-0.004117082946598974	-0.002367447031212097	-0.012736273937226768	0.023005400151093605	0.014366644455178927	-0.014869960065005072	0.016368122783588235	0.01732125752162239	0.005497153698891505	-0.026387980347199053	-0.009348011956455647	0.006424383674721046	-0.008997534808323049	-0.010960672089180029	-0.004283843638979431	0.02238511501352175	-0.0031748562406609835	0.01807476617625082	0.009937132713240038	-0.0009029364997918329	0.022767573515391368	-0.023684930056490555	-0.00681764846395615	0.022507327035422936
ZBT16.H14CORE.0.P.B	-0.003212443007292412	0.006545495905203757	0.003894485868924856	0.0015206621339519282	0.0067991662051053135	0.004514016996371791	0.0022614699182701868	0.004627676890392403	-0.004420609874286791	-0.008950073327222021	-0.0021745244406834036	0.0030097575213958697	-0.009515297936736828	-0.012636147444902511	0.0008115218653467731	-0.0010389038638454473	0.004630958856322613	-0.007170782437692389	-0.00753481951677513	-0.00014021225104674754	0.005404398825984827	-0.004914392627865461	0.00507824974713289	0.0017020841962588403	-0.0033562101999601865	-0.010994289610334343	-0.001921334009846648	0.00012111031619771841	0.005880159205311295	0.002952859544959701	0.005168123260052384	-0.0006253416157761622	0.0010766831017794722	-0.0004415143540646923	0.000932967951398524	-0.005640911450951202	0.0025598599045204137	0.006061985149811877	0.003097942860007188	0.0005849990808512188	0.005886694846161828
ZBT22.H14CORE.0.SM.B	0.003926886304084172	-0.004026001013583618	-0.004997654293117302	-0.0033610879102354187	-0.005880183660518816	-0.006910529484575701	0.0019952735023223474	-0.0027393056171663077	0.0040663647479179214	0.003967738887071748	0.005889470262207926	-0.002745378994871279	0.006338883121094941	0.007179932944685408	-0.0008973646704823538	-0.011544183548270415	-0.005201825405825191	0.004898548382573482	0.003425986857700951	-0.0035719262186410966	0.0024171405445530675	0.0040235983629459335	-0.006052534385604207	0.0038278618801449206	0.0027377380125617537	0.006962647957136537	-0.003435461155515518	-0.00032801554118523386	-0.003260382052785278	-0.002595766956998879	-0.004168811237199123	-0.00011326008788414398	0.0037927361340429587	0.0004269969249106392	0.004421531656763504	0.0033885213726296617	-0.0026226656637338697	0.0014067377715246063	-0.003196038196733947	0.0006634364286864005	0.0013461980281310945
ZBT24.H14CORE.0.SG.A	0.0037735581754332545	-0.0018763241052341074	-0.0022074311817665247	0.005123254137861568	-0.0013703277090941239	-0.0003331803873486798	0.004438714025564888	0.00465240996646486	0.002740544993753133	-0.002282352596534056	0.004556691600524861	-0.0005354597107313994	-0.005291583508223254	-0.007284272669571472	0.0034367245381533617	-0.000342152449067476	-0.002928162669640926	-0.002193280813482402	-0.00265461980152807	0.0050043242213972244	-0.0019617595687971418	0.0023281459216820607	-0.002751127522045923	-0.0035527569434633706	0.002354964970261177	-0.006273158129977075	-0.0036627834007170873	0.0029205876726779963	-0.0027767013865750536	0.0011866839462673917	-0.0001931805439728089	0.004817028971852976	-0.00461429099982414	0.0029815807599876494	-0.004326265488337576	0.0040757385057459475	0.0011014149714070384	-0.0014653790494325789	-0.000540218335963117	0.003162903212368712	-0.002554947949990609
ZBT41.H14CORE.0.PSG.A	0.002589642140854616	-0.0056255543339921174	0.0024221354121482415	0.004861006708348131	-0.005635460067928588	0.0028699627747919704	-0.0006273191380774621	0.006656333310978794	-0.002325021854101973	-0.0037909016180908833	0.00388300288927371	-0.006524777283859114	-0.00021575762141438914	0.001970549069713126	-0.0026464519798186283	-0.005053115357232893	0.0015567764453148537	-0.003983078631236502	-0.0042791153685834415	0.0027366635781722794	0.002076802808883303	-0.0027720607421827734	-0.0004405054614930459	0.006821319666659793	-0.00035465457974226747	0.0017378570838196064	0.009409736075530806	-0.0010550070652382386	-0.007269357410943839	-0.004906314950186367	-0.0034701472511088904	-0.002919106569249126	0.00689092308937209	-0.005095100717041112	0.006186239908783638	0.005995220593622411	-0.005178567555969637	0.001393965978169126	0.0012594476508504746	-0.0025097753706844112	0.005006924417085189
ZBT47.H14CORE.0.PSG.A	0.01704346642659489	0.0006924622682516653	-0.005487816326478753	0.006641459651127007	-0.002598191218939748	-0.002420700244794717	0.013902563665116153	0.008078739051326722	0.005737793955577004	-0.012021619324545929	0.018843122511575477	-0.0010236681313876145	-0.019389002160847196	-0.014625871164104211	0.0075532745569355545	-0.01491787650245363	-0.005471961537663432	-0.013278644173911253	-0.011780575460051915	0.015442920819024913	-0.004831015438046982	0.008187508553783543	-0.0004448981183384215	-0.011229966117106173	0.008106272815284182	-0.02085259704305442	-0.018524191858485778	0.007150707179534529	-0.00028048809284808747	-0.0004471502779103617	-0.0059335416248000525	0.017253406784177243	-0.008137312957319821	0.015449737424319281	-0.010312551907189403	0.020974354564131423	-0.001895387157217543	-0.0036320193539870066	-0.00712618395330443	0.012031744348375631	-0.0028478291300164105
ZBT49.H14CORE.0.P.C	-0.005010183598422979	0.011506995411054237	0.004946206334830804	0.0018605452789166154	0.01008511126746045	-0.004389783094290556	-0.0038699725908692625	0.004291134350412517	-0.007328203911889597	0.006748654086084965	-0.0037517671720322422	0.007105138321288007	-0.0035122500779005243	-0.004751551241124273	-0.0029776118491858547	-0.007027322122805657	0.004862891925669854	0.004066532559493616	0.004632748688983043	-0.003009629792923619	0.004958186686510005	-0.006387317636178641	-0.005366807471607282	0.0011826340614022116	-0.005715356428082019	-0.00310024387315537	-0.001986197857913763	-0.0030105734554946133	0.01009575006102252	0.005480213478341326	0.0044994717016992175	-0.008205585850063193	-0.001225364039384426	-0.008423838889396355	-0.000537179593495446	-0.005302971476523824	0.004719228960222047	0.00544289769612076	0.0017200327163653523	-0.0031092610133727685	0.00479041132501673
ZBT7A.H14CORE.0.P.B	0.02394831014487947	-0.03527554349057178	-0.014142323566573245	0.024221554525763876	-0.01944458927934472	-0.0042619819777965084	0.012927544144332014	0.012808441174087729	0.01044111407961694	0.00274694074753537	0.026543809767390195	-0.033683793542079975	0.007327520013308254	-0.0019423010224545179	0.017156078672498104	0.002267617821767598	-0.0011776235218321357	-0.0035625556658692437	-0.0038337017714528687	0.02549488364443508	-0.014956110778852227	0.007256942648945469	-0.01916933519347895	-0.0020172538616841096	0.014090287011128244	0.009499042106430038	-0.007879109436380954	0.02361419203014322	-0.034747135635498416	-0.02062372424798011	-0.015561405065639924	0.007879734916348373	-0.0041623273748332	-9.498970133567375e-06	-0.005174950198395284	0.0321024403546043	-0.023832879867865975	-0.020443274139514772	-0.005480389777309455	0.024415243563936546	-0.016992636263517213
ZBT7B.H14CORE.0.SM.B	-0.006594898881219082	0.0012659487374339546	0.004125486651335782	0.001814298950438633	0.00011643872581581713	0.004021363271398826	0.0029175197719495897	0.003122241806833107	-0.006057215441480333	0.0008964655670018473	-0.007037707616827028	-0.0015656278943627583	-0.0017060713104239964	-0.00196966762117475	-0.0002125509528371299	-0.0021494647892270624	0.0040105344382255805	0.00047949041805924256	0.000604435492680265	-0.0025524903031285333	0.0058306209386433175	-0.006164169438071167	0.002541680868615722	0.0016652091327286154	-0.006772314435626886	-0.0026024349251019844	0.001474422375298167	-0.000122154091331005	1.7291406308378443e-05	-0.002535240384310759	0.003038002432974092	-0.0008499147762543552	0.0027960524710108608	-0.0010815360351514398	0.0025683464987199794	-0.004722924433867615	-0.0013063305691787975	0.004941484706983579	0.0037014924953327165	0.00023385832506969792	0.00568800514616518
ZBT8A.H14CORE.0.PSGI.A	0.009669607799901864	3.6275291379679175e-05	-0.022596350482503143	-0.004340968321820475	-0.0029151552011054908	-0.02230192970911269	0.000862684747517091	-0.004700678311929066	0.006729965749613511	0.007414750701991511	0.009414859999858513	0.0005539679978455976	0.002019913006494671	0.0022162813014915614	0.001635658708406611	-0.006680518767141014	-0.01923702985358816	0.006431267911457407	0.00832108611815827	-0.007675538667898555	0.018474535400067046	0.003610058903999607	-0.017006798203669876	0.014813115163681325	0.005485744226370343	0.001179780280463106	-0.02018706412506544	0.005727834654691271	0.00020172413122733664	-0.005720068413918561	-0.020525959134994012	0.0012191907807234529	0.01118416582339942	-0.004595476853360876	0.014289931009820686	0.00682755390837763	0.0012666351288373725	0.01660289404964269	-0.018097346983506558	0.0040500633963712505	0.014724362179324942
ZBTB2.H14CORE.0.SM.B	-0.002953538655024065	0.002479252524895998	0.0016530675193614094	0.001197644758145278	0.0027590656261901256	-0.002212902681525935	-0.002886790786090304	0.0012000821095952774	-0.003637279472028827	0.0013463319635385622	-0.003303006026968768	0.0029041397336034276	-0.0017702687379736507	-0.0015980556381341362	-0.001752364897836996	0.002912661330889188	-0.0004109382922729207	0.001986680334657657	0.001427222516235467	0.002143923133257112	0.003133893159093759	-0.003213964697773115	-0.001246991257754649	0.0008646743917306023	-0.0035318594598337367	-0.0015755293348848158	-0.0014911229238019023	-0.002466203590129866	0.0026040604092991645	0.003411646770062772	0.001788478532986272	-0.0029743141267885246	0.0004043386936244785	-0.0023898824869746627	0.0011645225631404356	-0.00393446753176192	0.002633738203299298	0.003766134673383536	0.003029234471499217	-0.0026808218492730867	0.0036507259405244913
ZBTB6.H14CORE.0.P.B	0.0045385959475949395	-0.00464379628346652	-0.008184996927017893	0.006220934156312339	-0.007086492962613204	-0.004594965862304734	0.01046769930280599	0.0027916803745496894	0.0006478892956996024	-0.0011265227738707362	0.0041850516125395976	-0.004593234726145975	-0.010120725844045723	-0.013175360157075117	0.007811943458393686	-0.012808643474030906	-0.007322233372604424	3.411712272953504e-05	-9.987607387869357e-05	0.013570790586658082	0.01081045291034484	-0.0005004208220130701	-0.00637296989481724	0.0013473135733896857	-0.0009274984954624615	-0.011075498886305754	-0.01602972212867665	0.010782426409585332	-0.004018906341085562	-0.005523333395349019	-0.009903838881978898	0.009377639154073457	0.0008362583190611381	0.006628143697093203	0.00046370193097682727	0.0033005573393406346	-0.002989427520454984	0.012215614620903037	-0.00702179987807279	0.01091307417182254	0.011625421163111271
ZF64B.H14CORE.0.P.B	-0.001130988304555658	-0.0029502910878599006	-0.015802760487814427	-0.0022494980193504335	-0.001157511667606255	-0.019599467113604607	-0.014960733907198868	-0.0084752808267233	0.0063410862207762195	0.028989908089226607	0.0006216990280730507	0.0012475470717472903	0.02365884635104129	0.01981172447349524	-0.0109868441655428	-0.013912324131038045	-0.019920066731359043	0.02296835283445428	0.02349109491461515	0.0019815961654335405	0.011224334773440203	0.008343887040394043	-0.02301769075486168	0.012644202414486744	0.006483620514175635	0.02338488631834309	-0.02867117929704885	-0.011239919506360604	-0.00022093413988547722	0.00837363009240286	-0.010460417825815582	-0.007933026938870753	0.01097448469815275	-0.01331993060259385	0.0121479071857154	0.00875051074298544	0.004628191442192682	0.006580150392209438	-0.023654697802550695	-0.013356489137718225	0.007711247854323144
ZF69B.H14CORE.0.P.C	-0.002373478035974444	-0.015114296606542291	0.01158176807358536	0.015204701462939263	-0.010798751670238894	0.012373922829662633	2.5995526600212232e-05	0.00975171601967867	-0.002877755051025485	0.0016189341236573368	0.0014723728635201378	-0.01631254996734205	0.007547831506271148	0.005194280689569515	0.005481434473964152	-0.0011386145936669312	0.0066119315210931215	0.0016311819410263495	0.00010831375838170343	0.02826516450511726	-0.01635313283161953	-0.004633971351900676	0.007809127012757322	-0.006390326775587624	-0.003413322824542743	0.008272631171090616	0.005127746627131696	0.004560372177032888	-0.01563903136042387	-0.01072298765820616	0.01552129317719185	-0.0003820456440523682	-0.007910369054088776	-0.007074999470903575	-0.005543993126779799	-0.0009805669771215941	-0.013704310818288962	-0.01686727935626499	0.01542508161005307	0.003447975397041541	-0.014733196067602303
ZFP3.H14CORE.0.P.C	-0.0011178988442120466	0.0038232586614964726	-0.0011722221859764292	0.000946215524743505	0.003981144761917404	0.00015745573089534157	-0.003810057390752369	0.0005637868309279689	-0.0010559911521967197	-0.001069824506145338	-0.0003074654212719707	0.0029802203205636386	-0.0012143247941025156	-0.0006962900738685957	-0.003337737317789953	-0.004567073419893181	-0.000645049719044135	-0.00038769460630424385	-0.0011479594571409263	0.0013474749110582475	0.004429053238003702	-0.001143654132772072	-0.0016062552806337602	0.0027140474072559345	-0.0012472706033179286	-0.0012345426399200943	-0.0026602918424010608	-0.0030950578279133863	0.003499130324118896	0.00402723492762703	-0.0011910018088387639	-0.004392384423714869	0.0020053274527959235	-0.004189033024658378	0.003142636395590783	0.0013023681762160469	0.00322892241886571	0.005480328734913539	-0.0019199011445641193	-0.0032289379906939265	0.005192190737637284
ZFP37.H14CORE.0.P.C	0.0012539061589633416	-0.00012293320265444573	-0.010459949414128838	0.005156950663451362	0.002079874947045472	-0.008260083823348661	-0.0024690677564797228	0.004682875299173916	-0.0017792875769009828	0.013459024687727625	0.0018457766141936303	-0.0010422161627408714	0.007608544360192638	0.010162337867032637	-0.0007533641642107933	-0.007876088671853493	-0.009082454798965578	0.011445174361300173	0.011994965138327734	0.002037602594852193	0.008710603837030387	-0.0017848124914251612	-0.007439868963960046	-0.0010969465254774616	-0.002526138599329663	0.007905674924982228	-0.012711940746792744	-0.0017064446789610468	0.0019792074177365955	0.0013857992658844118	-0.012178593424559181	-0.0062101712754530775	0.00020420921843605083	-0.008080375993462428	-0.0026064064502840933	-0.0008779371297457234	-0.000964516254574832	0.007758368717961206	-0.005272667707370893	-0.00030852337043305554	0.00703610432719623
ZFP57.H14CORE.0.P.B	0.013080520470011365	-0.0030992048417032647	-0.02486549689650683	0.01835258965138714	-0.002979521834387922	-0.013630785431271306	0.015005563983372364	0.014755650707109772	0.018742140267029344	0.0020948406924992643	0.012351822317771148	-0.010694262016078308	-0.003420598079023545	-0.004356402210197743	0.011476006872701642	-0.01948416653378391	-0.021720510901652213	0.003204426495281824	0.0016805627866156797	0.003851866125150449	0.006601968108085399	0.01613498005814769	-0.017256021329606977	-0.004344889008768891	0.016989387694612144	-0.005082010893434892	-0.031996095071901924	0.014166281266283812	-0.0026412019121500527	-0.014422840466163874	-0.020215788026484185	0.005700564748273378	-0.0025486367309974045	0.0030951189480225255	-0.0038515707240648683	0.009944546386201507	-0.00800009778641675	0.008802609076745875	-0.021782958784017946	0.013906208854221763	0.009894609371510345
ZFP69.H14CORE.0.P.C	-0.022458071380311334	0.007742696827093019	0.016854952308463202	0.0012607876081772267	0.009061264227916116	0.01728106214669767	-0.0012366564683094026	0.008734703680104011	-0.01446688666046593	0.0074345200965303185	-0.02015290318096867	0.010409486639701837	-0.0030141824754967017	-0.0011444658620702805	-0.005078448027380296	0.001845998620257	0.018890051580689037	0.007891954421337437	0.007946065847056823	-0.0003759388653122725	-0.002495889202812074	-0.016036802932666197	0.016204163064085	-0.012879118009689754	-0.015456855243854373	-0.003302793599078613	0.005981041194731987	-0.006452695595495026	0.011250535469325994	0.011342467774174345	0.01475560661569842	-0.007695515138745957	-0.010295584456285999	-0.005456360266453384	-0.013056940063929122	-0.02268277047751409	0.013202674882339034	0.001646592182238421	0.011944160717071668	-0.006728599888948604	-0.00194653884492689
ZFP82.H14CORE.0.P.C	0.003494712432827188	-0.006890247883825971	-0.005190501317451232	0.01107571104456994	-0.0038874736018559564	-0.004643435867144843	0.0005416780331117393	0.009298047681603167	0.004185005171024207	0.0006760319964236455	0.001683037053794214	-0.009690351402770334	-0.002559411860949847	-0.00258859190508183	0.002400156169540913	-0.005287806526791283	-0.008071198773267327	0.0005186055420563634	0.0009154259790937896	0.010986254031222019	0.006471558632212049	0.0032847605577302555	-0.0067838137948359745	0.0062892414972599425	0.004829497308265177	-0.001794597428987233	-0.00831944594227299	0.002729763802075293	-0.006993089134478797	-0.009659012111162157	-0.007105145758780455	-0.0006847817194991356	0.009213331821566313	-0.002918304708075261	0.00720450113384296	-0.0012470880171587886	-0.007485950449315354	0.006201602026284739	-0.003675489654957273	0.002469396042861227	0.005978885575355752
ZFP91.H14CORE.0.SGI.A	-0.010505046012797656	-0.005004018841892043	0.01208750763711193	0.01716784681389319	-0.0018685749828402723	0.007430329302443563	0.019439731393068285	0.02309263998444882	-0.005285876184733668	-0.019251746220369903	-0.010865792338334412	-0.017268494045110862	-0.018255475851967084	-0.014858274165669826	0.0035168449434210872	-0.016039328033370298	0.016089842610803748	-0.019499542880973414	-0.014265448364780858	0.016574941333032955	0.010660583116431963	-0.006973533744124849	0.012613524953474502	-0.012372320769633169	-0.0023094786262057958	-0.02294881747828529	-0.01776383105266849	0.004479155118069702	-0.006839672090933217	-0.017055287308129056	0.01612298409771698	0.029426243382298656	-0.005572463086062893	0.039461775675787826	-0.011785824999638036	-0.014332766423840404	-0.015249038651927803	0.013443768945966453	0.007292181137594916	0.009843601843475906	0.012020189174889187
ZFX.H14CORE.0.P.B	-0.0035278222579451235	0.012197546271168137	0.003639809090443589	-0.003936569647285687	0.0072312211584736235	-0.005005914288923125	-0.0006464862493593737	-0.004002867379466438	-0.0061722311209143205	0.004668432756082107	-0.0011083042525113812	0.010242960230865298	-0.004741654905158657	-0.005426985177690517	0.00029066102226812127	0.0023039065489741106	0.0067081452815441756	0.0058915661522970265	0.0036521660171331093	-0.008153114541330083	-0.008169661772650815	-0.001243078383916671	6.619326516346322e-05	-0.009772371634788174	-0.002038187298673347	-0.0012867898736205197	0.0021937076224848168	0.0044710904459816965	0.012601391106779783	0.008296412747642092	0.010561727687623125	0.0032004613890006346	-0.017848199996506085	0.004816258804505103	-0.013460998896755203	-0.00041260097462451906	0.007001371078521803	-0.008059135589711768	0.005188026979410482	-0.0006912812852353707	-0.008124415214593748
ZIK1.H14CORE.0.P.C	-0.001683615663744538	-0.0010111887588026523	-2.6896307428858623e-05	-0.00021532202585554903	-0.00051362111987338	-0.0011266886635474642	-0.0005166055363980335	0.0005213336866670467	-0.0008109151068562779	0.0028683843180480027	-0.0014028522447546796	-0.0014814102639934667	0.002434748501199603	0.0025192317791631613	-0.0004151723516949555	8.713659956623154e-05	-0.00012093139330730113	0.003003723430587843	0.0026687297753056408	0.0006940816635014569	0.0014391905161025113	-0.0012884025290998136	-0.0015254945721170018	-0.0001621809302017399	-0.0009256222416984955	0.0024140406993636955	-0.0003437512434466272	-0.0005004377739248945	-0.001616687135143445	-0.0005863304537384239	-0.00046838129682907036	-3.386500335832188e-05	0.0005119900418161308	0.0001673309323640779	-0.00021412154909636848	-0.0016891204977973941	-0.0015265264592194475	0.0011975973786048505	-0.0005322829477588525	-0.0005283844054697036	0.0013000277458505294
ZKSC4.H14CORE.0.SG.A	0.0029292298249517373	-0.006888366332487933	-0.013880931494807826	0.007717735351164512	-0.0034080394580730394	-0.01396449534396724	0.0028711352963338606	0.008468726336621862	0.00655588367066413	0.010926102763153867	0.002625086448201393	-0.0047603474058160525	0.0015418631635940108	0.003664568684686717	0.0028826043075018053	-0.016054534074606747	-0.012519117897246426	0.008693127039502188	0.00980377266385117	0.00430046776256501	0.00848322576067885	0.008367282679622494	-0.012111522022047322	-0.0008188277356480853	0.007318968592801184	0.0006411977207190674	-0.02699648772398157	0.0011039001629961302	-0.0031736585997683645	-0.0028237757294088776	-0.014030112283714223	0.007635176540097542	-0.0005885189039229535	0.006778645029754486	0.0017687530737957174	0.0008641738521261363	-0.00392093138653541	0.009781879520042905	-0.01091264715192819	0.004811180180822328	0.009338593449298993
ZKSC8.H14CORE.0.P.B	-0.008960761514627442	-0.010355167734185093	-0.004031473510102995	0.018304320089422378	-0.01508631401700214	-0.007844670808977577	0.01285539600298699	0.019340984265460638	-0.009204370999114649	0.005141750884123081	-0.008659511647183503	-0.018037004768678623	-0.009297322217122282	-0.009905322714524448	0.01467276030960095	-0.007080884561196432	-0.00817719014636202	0.005089889930608438	0.006234689053526893	0.004311390416428543	0.022901896925908494	-0.01087660510811412	-0.007864868095452587	0.007025045234277175	-0.00714398539678868	-0.009965683080922487	-0.02749322615308325	0.012384474245380618	-0.01507850949206761	-0.01486621276147116	-0.003820687309358972	0.014280978015713361	0.010283771814221063	0.015939706137435238	0.0073227310822277375	-0.004198675883412023	-0.01583178072905305	0.024833576493275056	-0.010921757139010363	0.01240106591576547	0.020248633564399515
ZN100.H14CORE.1.P.B	0.0004598923607259664	0.0016883970167183065	-0.0014927127639853856	0.005018839454011433	-7.186819136976346e-05	0.0021513353596746007	0.003363112820559708	0.004084635517534643	0.0011217225468966273	-0.004678661425777426	0.001998590601670869	-0.001127611462161721	-0.006897284415301066	-0.0067978544288295915	-0.0020236326369824334	-0.00499624075197886	0.0005101009555409861	-0.005001588623852372	-0.004871213477839285	-0.00036973019649829374	0.0026954184919100073	0.0018015100748821414	0.0006337431115658737	-0.0038199459309346826	0.0021097555436164267	-0.006083643888045231	-0.0006218914504505998	-0.00041137183681136825	0.0016343378183542655	-0.002985159307793553	-0.0008012778933997999	0.009114933594181609	-0.0016375133882097796	0.012705457429017561	-0.0033920091763822	0.0014648727298041675	-0.002616503442355888	0.0033580654335868473	-0.0017576210069487445	-5.710368448229308e-05	0.002510306791386214
ZN112.H14CORE.0.P.C	-0.013292659780597946	0.00842774925195284	0.0036357357126493572	-0.004610923679226362	0.006746765100766921	0.004014416337019662	-0.012551690151260701	-0.0035682803352398047	-0.007768284279162527	0.00955203383000254	-0.01216482597232358	0.0020251125472773718	0.012762334603375135	0.015309651214864481	-0.017648637497716446	-0.00033516277235706715	0.0047791387130822136	0.006561212300641467	0.009363434256462022	-0.0017624944953166105	0.0075382871865312395	-0.007935483962961343	0.0003422097241041616	0.00972600774625075	-0.00631862385690226	0.014496798123932439	0.008796424146357062	-0.018715572719887403	0.006891106677210507	0.0036473500247530856	0.0031389810262320017	-0.017167439513551926	0.010304044423631219	-0.014174530392608867	0.00999024206933867	-0.004779804105354835	0.0020555914145736695	0.005001503024572307	0.001294386581369933	-0.015581265153472268	0.007058467980582156
ZN132.H14CORE.0.P.C	0.004784589763605376	-0.012973113871485795	-0.008445563975204073	0.0032412270353213216	-0.011469288539461997	-0.00021015594892039025	0.0031044610115908526	-0.0013612706882137164	0.002976509813206125	0.00571540698531442	0.0061493846122932135	-0.014505840142477827	0.01250283189614318	0.01093575457476946	0.0030698158979134446	-0.009908994500370472	-0.004924373217606262	0.008424005396485412	0.008819844046494968	0.01736759594792979	-0.00883079208704085	0.00804472073164397	-0.008940408044464138	-0.0007887719188127418	0.007863687255738407	0.011273832833895617	0.00022231797419014487	0.0003995598962117375	-0.015879627043013714	-0.010410878496214387	-0.007649158046732982	0.002450399552505861	-0.0012637059244338666	0.0025458057187598866	0.0007998106672723465	0.016454818774556408	-0.013530690174839884	-0.007672760234184478	-0.00169524747841035	0.002109721182469335	-0.0052880910434383865
ZN134.H14CORE.0.P.C	0.003246595594337917	-0.013859465417787625	-0.0003546014329711619	0.004667181354900119	-0.012176570905584418	0.0056243958258310155	0.010107294907151518	0.00718886505221486	0.008571977549896921	0.0014420985865284258	0.006707238454785265	-0.00717532722246338	-0.0023645768451539574	-0.0038430223227431635	0.009579582416688983	-0.0038122577502884836	0.0005189494538811977	-0.0012113151104505004	-0.0015894403715812078	0.00475605659092688	-0.013058281648435643	0.011039916192264854	-0.0013080983601762158	-0.0034813121639267926	0.0056562786440935795	-0.003392055002798728	0.00939382905500298	0.010924327213449896	-0.012655615372411071	-0.009089907813134802	-0.002234941482640203	0.005639786739206008	-0.005380309010738982	0.00455704727304996	-0.003658025912656633	0.008353425787430625	-0.011581384254145208	-0.01307342956923429	0.00039176363682423554	0.009620011010325951	-0.012872256575522295
ZN135.H14CORE.0.P.C	-0.014207497375919947	0.023578569199188187	0.006428808896834393	0.0019402761305138197	0.018506001372596705	-0.007640421488291443	-0.017380592756004894	0.01550788711767919	-0.016103175599601713	0.03523326501370902	-0.00929862867627173	0.017225996060938803	0.015675198380238453	0.01407646488642332	-0.00917997817247961	-0.011738599066830058	-0.0006567628424092586	0.032122105141243085	0.03576904119728255	-0.006974875782515613	-0.005370357581979984	-0.011180445793859434	-0.00883164076954479	-0.022652638706914432	-0.013028684800131585	0.016694223422697607	-0.014705482891023025	-0.00525629296842469	0.02000786773048706	0.01734751401169879	0.006581796582600427	-0.01747607141705976	-0.022885146482060963	-0.01430724815219406	-0.024095248749031253	-0.012110015415604677	0.01606905205082792	-0.0025543290459762447	0.0031576181697283434	-0.010881101939967837	-0.005625401727754525
ZN136.H14CORE.0.P.B	0.007697841862844973	-0.009877890676932762	-0.004938584157908439	0.008481962119821917	-0.010701093543607864	0.0008627340271592544	0.005056066465369748	0.009758994990445833	0.009000009636995633	-0.006629160546442699	0.008899802942388773	-0.009180750930398413	-0.002983077563998713	-0.0037002646064543225	0.004321861905620283	-0.014175625804401765	-0.001297788859216071	-0.005622337551060744	-0.004666516135592158	0.009007386468873457	-0.002407294573061103	0.00810532906776796	-0.002283001380243517	0.0048927057373577346	0.008099094244219868	-0.0026716037951743515	-0.0026470706758693063	0.002204289576692057	-0.007615622377546294	-0.00937386058679415	-0.002835227649707929	-0.001045176816010352	0.005916148457775015	0.0012423571922644833	0.0059004649993589856	0.008175552099794266	-0.007392741828437389	-0.0020624629731262334	-0.001902567261696901	0.003894212509847828	-0.0033509503326414614
