	mean	std
TEAD1.H14CORE.2.S.C	-0.007127790193527518	0.0007639368694364293
FWCH1.H14CORE.0.PSGB.A	0.04398943038036826	0.0006632960922254298
ZN273.H14CORE.0.P.C	0.005171575087417848	0.0006999994261846
ZN222.H14CORE.0.P.C	-0.008618793684552343	0.0006531643940109997
CXXC4.H14CORE.0.PSGIB.A	-0.0003463431804690692	0.0011771179258931092
DACH2.H14CORE.0.S.B	0.0011544092237554242	0.0007078742967699328
ZBTB2.H14CORE.0.SM.B	-0.00047796700892876846	0.0006729343227132536
ZN766.H14CORE.0.P.B	-0.002432932227964396	0.0007516225878807168
TERF1.H14CORE.0.PSGB.A	-0.008677640970227014	0.0006615035660930967
TCF20.H14CORE.0.B.B	0.007702937068989588	0.0010922286354923627
ZSC25.H14CORE.0.PSG.A	-0.013062329640799784	0.0009918104110871906
GRHL1.H14CORE.1.PS.A	-0.023534987222801257	0.000825654044342612
TIGD4.H14CORE.0.SGI.A	-0.003596247389678088	0.0006167963329650934
ZNF81.H14CORE.0.P.C	0.0332743747296077	0.0006602997075592568
ZNF26.H14CORE.0.P.B	0.02153456492464185	0.0009307354474169731
ZN394.H14CORE.0.P.C	-0.009406766463474494	0.0007079876168849737
Z587B.H14CORE.0.SG.A	-0.012746427397274248	0.0006739662543162936
BCL6.H14CORE.0.PSM.A	-0.006074732431791921	0.0007484314617662293
ZN567.H14CORE.0.P.C	-0.0028128078127308016	0.0009167432497339862
SUH.H14CORE.0.P.B	-0.02323177925853214	0.0007148500380327457
SP100.H14CORE.0.PSGI.A	0.026640636475371265	0.0007895784713805805
FOXK1.H14CORE.0.PS.A	-0.00738610696281513	0.0011793975155362899
ZN749.H14CORE.0.P.C	-0.013134211706948437	0.0010740242924215917
ZFX.H14CORE.0.P.B	0.02067745609913497	0.0009750855905421948
SRF.H14CORE.0.PSM.A	-0.005511225779375289	0.0007746585105438775
Z280A.H14CORE.0.P.B	0.012384054196336427	0.0006647381818091178
ZN778.H14CORE.0.P.C	0.020672554044147813	0.0010864650799015487
SPI1.H14CORE.0.P.B	0.024043524062801056	0.0008084387569703687
PO3F2.H14CORE.0.P.B	0.03667729198280952	0.000993095129499146
SRBP2.H14CORE.1.P.B	0.008592922945043418	0.0007580026085571378
Z705G.H14CORE.0.P.C	0.01324703861747736	0.0009489819954360203
ZN649.H14CORE.0.P.C	0.010033212351038153	0.0008144175979448217
GRHL2.H14CORE.0.P.B	0.009508585877789754	0.0007201858253648273
ZN528.H14CORE.0.P.B	-0.010494885276608499	0.0006187844662803952
PRDM9.H14CORE.0.P.B	-0.00880693218375701	0.0007210648083645373
ZN433.H14CORE.0.P.C	-0.0032466556628785066	0.0006530052891236079
ZN283.H14CORE.0.P.C	0.001940125192888193	0.0008173238136255422
ZKSC1.H14CORE.0.P.B	-0.0032133815953460064	0.0008108900064732404
HNF1A.H14CORE.0.PS.A	-0.028729951051002626	0.0008536778312838088
ZN558.H14CORE.0.P.B	0.004437033225060439	0.0008469269301431691
CUX1.H14CORE.2.P.C	-0.0077858386189721355	0.0008259373970366734
ZN112.H14CORE.0.P.C	0.0011617967685160838	0.0006733822654749807
REST.H14CORE.0.P.B	-0.008416705110885336	0.0010564097284536343
ZBT7B.H14CORE.0.SM.B	0.007514555069827327	0.0007503882316560209
ZN132.H14CORE.0.P.C	-0.0398682652180693	0.0011420266616966137
BATF2.H14CORE.0.PSG.A	0.026973574495993087	0.0011065961604935647
ZN480.H14CORE.1.P.C	0.010683513822333887	0.0007181761018534872
ZN143.H14CORE.0.P.B	0.03034697491547923	0.0012301327548865433
MSD4.H14CORE.0.SGIB.A	0.004386979302262615	0.0007378371073356026
ZNF16.H14CORE.0.P.C	0.016842438519661235	0.0007340268504777943
ZNF43.H14CORE.0.PSGI.A	-0.00022472932556207807	0.0006314690185243984
ZFP91.H14CORE.0.SGI.A	-0.00955608393028136	0.0008361850699452916
TBX5.H14CORE.1.P.B	-0.003084117927525845	0.0007008536713117249
HMX1.H14CORE.0.SM.B	0.014713472372169538	0.0009461131775428705
ZN317.H14CORE.0.P.B	0.031521274462600044	0.0006832064393602726
NACC2.H14CORE.0.PSGIB.A	0.002286438497227479	0.0010715232071052735
ZN787.H14CORE.1.S.C	-0.003345274986588063	0.0006262137022703936
ZN239.H14CORE.0.P.C	-0.0042943571925128715	0.000801344403229049
ZBT16.H14CORE.0.P.B	0.012025862340596195	0.0008867003563740597
ZN502.H14CORE.0.P.C	0.01647891040469768	0.0006330706661588524
ZN37A.H14CORE.0.P.B	0.00999729593053543	0.0006395300023015298
ZKSC8.H14CORE.0.P.B	0.0005224599880327603	0.000728287477917677
MYSM1.H14CORE.0.P.B	0.013821419279010802	0.0006399193775089363
ZF64B.H14CORE.0.P.B	-0.009692156380068075	0.0008476417156478054
ZN214.H14CORE.0.P.B	0.022573232196260968	0.0006635716000888502
ZN142.H14CORE.0.PSGI.A	0.02155713159425603	0.0008598847977669127
ZSA5A.H14CORE.0.SM.B	-0.011984949144434721	0.0006705702131839301
ZNF24.H14CORE.0.P.B	0.005443554311910141	0.0009649056855451411
FIZ1.H14CORE.0.PSGI.A	-0.022939997636511937	0.0007576292034968966
VDR.H14CORE.0.PS.A	0.010342676122245532	0.0007403353195965361
ZN490.H14CORE.0.P.C	0.012380692570819953	0.000802118469116842
ZXDA.H14CORE.0.PSI.A	0.016136413448033314	0.0008235698871780026
SOX10.H14CORE.2.S.C	0.02037896621244118	0.0006399754771624599
ZN177.H14CORE.0.SM.B	0.004665099814064556	0.0006361163760549834
NR1H4.H14CORE.0.P.B	-0.0002629913449227004	0.0007969431302330987
ZN789.H14CORE.0.P.C	-0.017433212763634368	0.000647567981498109
ZN678.H14CORE.0.PSG.A	0.004515175218262456	0.0006693180458774373
ZN768.H14CORE.1.P.B	-0.009776716683177995	0.0008455457543571202
ZN101.H14CORE.0.P.C	0.022888590592056626	0.0007587747406974312
MEIS2.H14CORE.0.P.C	-0.03141524090793111	0.0009383207955302223
ZN266.H14CORE.0.P.B	0.004462627685895877	0.0006723582920250241
