motif	tau	std
MRFL.H14CORE.0.PSG.A	2.7348454089077294e-16	0.0002760438183908609
MSD1.H14CORE.0.PSGIB.A	3.652922221107305e-15	0.00035546850430477313
MSD4.H14CORE.0.SGIB.A	0.0006152424164330537	0.000398101568272603
MTF1.H14CORE.0.SM.B	1.3747341499760107e-15	0.0002228840704082012
MYB.H14CORE.0.P.B	0.00018289815719626495	0.0002799406955685121
MYBB.H14CORE.1.S.B	0.0003854947332022694	0.0018536016875671355
MYCN.H14CORE.1.M.C	0.0021158304971692016	0.0006520536273501755
MYNN.H14CORE.0.P.B	0.002231902384969702	0.0002519197464446061
MYOG.H14CORE.0.PSM.A	9.787865209132986e-18	0.0024189729234508897
MYPOP.H14CORE.0.PSGB.A	1.2518335573511737e-14	0.00042073762931017116
MYSM1.H14CORE.0.P.B	0.00039607249273007	0.00028784928966128347
MYT1.H14CORE.0.SG.A	0.0014223684270045992	0.00034025984697423384
NACC2.H14CORE.0.PSGIB.A	0.0011108382837898812	0.0013113716352529312
NANOG.H14CORE.0.P.B	6.512960886853927e-05	0.0002599485113716656
NANOG.H14CORE.1.P.B	0.0005575243071098601	0.000538286023829393
NANOG.H14CORE.2.M.C	1.7162734716727304e-16	0.001248465075346559
NF2L2.H14CORE.1.P.B	0.0006655312136766793	0.0005865699817352806
NFAC4.H14CORE.1.SM.B	1.4892781979592882e-15	0.0003247815185005955
NFIC.H14CORE.0.PSM.A	0.0018819815014957638	0.00044203346424429875
NFIC.H14CORE.1.PSM.A	0.0050563427341800546	0.0007324947374213505
NFKB1.H14CORE.0.PS.A	0.0006030417924412293	0.0004909727320358173
NFYC.H14CORE.0.P.B	0.0014604302001051742	0.0004911231936835487
NKX21.H14CORE.0.P.B	6.073342675749304e-15	0.0005112922750198862
NKX23.H14CORE.0.SM.B	0.00019788684779124355	0.0003024401674588472
NKX61.H14CORE.0.PS.A	0.0012204030597668051	0.00034037832415999953
NKX61.H14CORE.1.P.B	0.0034763799097139976	0.00034893158534087036
NPAS2.H14CORE.1.M.C	9.361152128388278e-16	0.0003479364624294361
NPAS4.H14CORE.0.P.B	1.4349549671228808e-10	0.0005938872897410886
NR1D1.H14CORE.0.P.B	4.8938184113482327e-14	0.00021275174890329158
NR1D1.H14CORE.1.SM.B	0.0012429190387557257	0.0004892539460730613
NR1H4.H14CORE.0.P.B	1.9649298079962784e-17	0.0004028454465439174
