	mean
C12orf43	-2.3475136150180913
PEX10	-0.46543318730500854
RER1	0.3727892115876513
RADIL	-1.0336529965937131
SKI	1.3753643428712066
WIPI2	0.9354510564443166
LDLRAP1	-0.17870422967327135
AGAP1	1.6386997387230668
KRTCAP3	-1.7172983310798364
PAFAH2	-0.2663161984129522
SLC30A2	-1.991566247529789
MRPL17	1.9919293989527533
DUSP2	-0.9311210305877772
UBXN11	0.1892452494245437
PTPDC1	2.4466708800749313
GALNT14	-3.4668759486225955
NCK1	0.9648252129490801
RHPN1	1.4504367827878009
TPRG1L	-0.19260245313830454
LRRC43	-4.666051628729396
XDH	0.796321374589529
CNNM4	0.9248528443141136
EYA3	-0.05952501181860694
DZIP1L	-0.9160791034228974
TMSB15A	-0.08124427194149311
FANCC	-0.1774368651079057
MRAS	-2.803346201396698
WASF2	5.2814504638835045
ABHD3	1.1802215133878564
ESYT3	-1.5783005192740538
FAIM	0.024129268640719417
CLSTN2	3.201402551938745
COLEC12	-4.6123916440444654
CUL4B	1.2243032822843491
GPR153	-0.3858179733929743
SLC13A3	-2.8343483240708256
GPRASP2	-1.2094697207652336
AUTS2	1.8962408229047365
CDC25C	-0.5428673997606956
MITD1	-0.6209154500879264
EIF5B	1.4314737435847746
RIBC1	-2.8693507640348783
TMSB15B	-3.2650879554548387
CNOT11	0.8449580667198507
KCNB1	-1.5468342336382774
TSPAN33	-1.1842940269077955
AHCYL2	-1.3772489633145346
B4GALT5	3.3018544793814026
SPATA2	-0.2097886300246467
DNAH3	-2.3146043511981387
CPA5	-1.194605661351847
TSR2	2.9333031893694406
PPP1R9A	0.75847097624076
ZC3H18	0.15907601633208457
ZFAND2B	-0.2066844344579982
GDPD5	-0.1838662959607627
DYNC1I1	-0.7686700882535563
TMED4	1.0201589425621627
PPP1R15B	0.40239652703550566
COPG2	2.487353436803005
ZSCAN12	1.3666018657729417
TAGLN2	4.976637829477937
ELK4	0.8599595959001933
SLC45A3	-0.6232339198516814
DUSP23	-0.17703955355572024
RNF166	-0.0012971390756539014
NBL1	-3.699727645206161
F11R	0.6858706404375392
USF1	1.3703775072270363
SPATA2L	-0.5545294516547766
NIT1	-0.33338125186113005
DEDD	-0.5382610853142292
ZNF276	-1.4410049293891554
NPM2	-0.6270355303522562
EDA	-2.531604805722514
VWA5B1	-0.8095721984815117
PINK1	-0.3643111299329776
B4GALT3	1.185568560323927
DMTN	0.9539255995614357
ADAMTS4	-2.2210795696845453
NDUFS2	1.6638117785155306
TOMM40L	-0.42177870446282567
CCAR2	2.0840426107837864
CACHD1	-0.9306270954628855
CDC42SE2	0.4355403259580381
RAPGEF6	-2.2605794305105666
EPB41	0.8038483739828668
MIS18A	1.2689204451609233
ALG8	-0.6955148398890978
FBXW5	1.183785958297259
SYNJ1	-0.6118517438763237
PAXBP1	2.0224678826867937
IFNAR2	0.37436228757347123
MRPL10	1.4243828274751493
IFNGR2	1.9487450661102759
GART	1.4884083953381482
SON	1.6409263961684772
DONSON	1.4154873912179524
SV2A	4.355875323843576
LAD1	0.9791219977907681
STC1	2.1203648548461698
TNNI1	-1.7493715674841603
CSRP1	2.162590198301727
C1QC	-3.1945550358752537
RCAN1	2.0181420286616523
UBE2Z	1.9282002788322155
CIART	0.5245320534391718
SNF8	1.3945710085788927
CLIC6	0.7543814463096673
CCDC24	0.3028445450258526
RUNX1	0.3170228394992506
CBR1	1.8384616488864525
C2orf81	-1.274788132493929
TUBBP5	0.19230015206632428
GJD2	-4.026108937847632
ACTC1	-3.5195916973602843
MORC3	-0.4727167928477148
CHAF1B	1.6140502019695389
HLCS	-0.7985155978160975
GOLGA6A	-5.925295178662434
SCUBE1	-3.5638200605060604
ARHGAP27	-1.04231960702545
ADPGK	-0.9306260394198418
PTMS	5.187363217867858
ADIPOR1	2.4210776364247306
CYB5R1	1.729536856191382
PSMD4	0.8511279506395529
ATP13A2	1.9745643275372553
PSMB4	2.4122508196696066
BTG2	3.5043343583263393
HK2	1.4550125856561458
C1R	-1.8204853057051305
CELF3	0.654464293483029
ALDH4A1	-0.4960422314751642
STARD9	0.41647211091284636
THEM4	-1.939547754777472
UBR1	0.05636584072250025
AMFR	0.7314826482616913
MED8	0.0010124893288461754
PGLYRP3	-3.5556770604483328
ISL2	-3.583859641640085
RSPRY1	0.47465627803137594
GPBP1L1	0.8369886913381461
NAE1	1.332977092822216
TMEM69	1.4452862993698634
ACE	-1.926003767630195
EFCAB14	1.0751657971414457
SPON2	-3.4561445830898805
CHCHD6	-0.5396502633588335
CTBP1	0.9753627684916604
LRRC36	-4.42738009162925
TPPP3	2.21628486851714
ZDHHC1	-1.2314286686882654
ATP6V0D1	1.4692875067681757
FAM131B	-3.7127073948808373
RGS12	0.8251459710985972
PSKH1	-2.1743044200288546
ZYX	-3.370862583066883
ABR	1.2145617178713366
LYPD5	-0.6696147133931951
CCDC117	-1.7763981273649456
ZNF230	-0.9415771098509329
CCDC107	0.14281369360418483
ZNF222	-1.4963834128389262
NPR2	0.10033114876516759
ZNF221	-3.6893909728450285
ZNF233	-1.53984977722929
ZNF235	-0.5416903447496672
GNE	0.09560768417328593
TNFRSF13C	-1.205275351295389
ARHGAP35	2.1161430773335845
CALM3	3.6958082179993004
DFFA	1.6698118421813366
CCDC28B	-0.3841469121875723
IQCC	1.38015003233438
TMEM234	-2.131535103734009
BSDC1	2.585349217204009
ZBTB8A	-0.9267304428869797
ATAD3B	-0.09964495987301206
SSU72	1.6097871158049275
UBE2J2	1.6193014420479814
ZNF362	2.557338086578364
FNDC5	1.211808096542471
CPAMD8	-5.010191428558815
NR2F6	0.8760664759197453
VMA21	1.1917628011860508
KALRN	2.6774310501423737
ABCG1	-1.4742850922802626
TFF3	1.9452133462493666
TMPRSS3	-0.13149691360885257
RSPH1	-2.7032483060870534
SLC37A1	-0.18832577647532367
PDE9A	-0.09728592691045197
WDR4	-1.707047882762297
NDUFV3	1.4170925344720213
PKNOX1	-1.6129769586575937
CBS	-0.9071073163490515
U2AF1	-0.11758777653703784
RRP1B	2.1758498117806178
PDXK	1.2719444030320948
G6PD	-0.6351966061368064
CSTB	0.6473791801837204
RRP1	0.5159329109032089
AGPAT3	0.8773368006637894
TRAPPC10	1.6468703025323996
GAB3	-1.4121547211737842
ICOSLG	-2.7938882456696343
ZNF66	-0.18303284405777698
LRRC3	-0.038161363885662235
RALGDS	2.97257618908621
FTCD	-3.601969712800695
SPATC1L	1.4087659939692563
LSS	1.9505034150480545
VAV2	2.8603119604834393
MCM3AP	1.6025033722841362
C21orf58	-0.10737147859106608
PCNT	-0.09692317688381394
DIP2A	0.28333924262077215
PRMT2	1.981897185191944
ZNF208	-3.75728581463246
ADAMTS13	-0.3373699423884475
CACFD1	-0.07047739184794123
SLC2A6	-0.6195662149506538
ZNF761	1.3355791117763551
ZNF714	2.7730060247771586
GPSM1	2.2777940095024287
C19orf47	-1.8688314046260648
TOR2A	1.1559542772346516
ST6GALNAC6	0.5559866140435966
SHKBP1	1.0696708723252326
RDH13	0.25303446178581646
ZER1	1.3539913437321875
ZDHHC12	2.0407482538486477
PKN3	-0.42166531365069243
SPTBN4	-1.060571576342665
BRSK1	1.1488930150551886
TAOK1	2.7561296723007804
MED27	-0.48253877857689015
DEDD2	0.27133537921417594
SIK3	0.3552054229459189
MPZL3	0.276034440278508
NEK8	-1.7643986638844424
TLCD1	-3.0157597236062497
PCSK7	0.803609767329886
SAFB	0.2932521270636435
S100A1	-0.2709250218298409
CHTOP	-0.6371996745916667
ZBTB7B	1.2888629457040293
FLAD1	1.1656656770788303
SHC1	-0.07734043778965821
VPS11	-0.9155664670716095
NLRX1	-1.0576535036236634
ADAR	3.615642110903363
UBE2Q1	0.9209177457462909
CHRNB2	1.8852132591364326
CRTC2	0.391204891837483
ANO10	-2.9914796567513364
FDPS	1.8986533640792607
RUSC1	2.0340579942140242
PMF1	0.1362397761225973
SLC25A44	1.2635980552963977
LMNA	1.692344276289037
NBEAL2	1.4351027423376435
CCDC12	-3.387090414195684
UBQLN4	2.826850625266065
PPP1R35	-0.8455614819811109
GPATCH4	-0.8240526743720973
AZGP1	-1.1541845821129415
NACC1	0.8355380092754169
LY6K	-2.6729820521084706
IER2	0.2370979500976207
ZNF394	-1.9790237188938051
CPSF4	0.012146383194608564
LY6E	0.5184381683960819
VPS28	1.3736801659875928
TONSL	1.9577619869882705
RECQL4	1.3834689868878598
LRRC14	1.5972201667565826
ZNF333	-0.8967744675282615
PPP1R16A	0.4831916920888034
ORAI2	2.536927781329797
ALKBH4	-1.9913707240632665
SH2B2	-0.6147578515556932
SQSTM1	0.46986196457841173
MGAT4B	2.2491987699483325
RPL8	2.9213611897853577
MAML1	0.20173507963717727
LRWD1	-1.9332372140350527
NAPEPLD	-0.40570608665374863
PSMC2	1.796526901291723
CELF5	-2.452017937624365
MFSD12	0.2775162442539613
TUBA3FP	-1.1460463973871513
YDJC	-1.3055778192725802
DVL3	1.9414865406366542
AP2M1	2.85029201999594
ABCF3	0.7325616540171488
PCYT1A	0.11370705343118176
DMKN	-3.59554591222585
U2AF1L4	-2.0952927860189905
BDH1	0.8111736195248933
THAP8	-2.7641539078805715
ZNF382	-1.1075977780552164
LRRC56	-2.0700030421387203
PGAP3	0.002549932035223822
IKZF3	-1.7331875638848806
GRIN2C	-1.7274355550465597
FDXR	-0.12931494889407388
SAP30BP	0.2588432605043842
ACOX1	-0.29759464309311745
PRPSAP1	0.7814807072020507
SRSF2	2.5625538750114876
ZNF577	-0.395609390702202
TMEM143	-0.8776139382396139
ALDH16A1	-0.7531939795680117
ITGA5	-5.025658735412362
ZNF385A	2.8760316202792966
MPP3	-3.5787723950036483
LSM12	-2.8825132623291085
EMC10	2.297670166230427
JOSD2	-3.650044924072411
FAM171A2	2.4287798654195605
DBF4B	1.5753733205043159
PLCD3	-0.5013655427806373
FMNL3	0.8724679027565146
AQP5	-2.9634868977666535
RACGAP1	0.320251152742511
LARP4	0.9227193831078242
RAVER1	-1.7078145533003195
SYCE2	-3.446552878478777
SPC24	1.4866716461063176
IP6K3	-1.9750851018563316
LEMD2	1.078121726366462
ADCY10P1	-2.9730819413411225
ZNF653	-2.769349714579681
MED11	-2.4453797007779845
CXCL16	-2.4505174273114267
SENP3	-0.6167269311718576
EIF4A1	-4.2193203683988845
RPL26	-0.41819644781107085
POLR3K	0.32338238228682903
SNRNP25	-0.000886086219614688
WDR90	1.7885549241137033
JMJD8	0.7837920492436609
SPSB3	1.765279085542417
MEIOB	-6.316413944294642
HS3ST6	-2.2056289735408425
CCNF	-0.0027006101335688387
TBC1D24	1.6877990407223797
AMDHD2	-0.00975588552373545
NTN3	-0.6723043854182006
PAQR4	2.1605716981881025
FLYWCH2	-1.241583329286558
ZNF75A	-0.7200330494672458
ADCY9	-1.2239349142537308
SHANK2	-0.5754103459296623
CLPB	0.5534209341774861
NEU3	2.2607146991992626
CYB561A3	-1.382480007159477
ASRGL1	1.3320628905347343
GNG3	-2.358582683768442
UBXN1	2.8074139512832508
TTC9C	0.25370284384941866
TAF6L	-0.8442416725338662
NXF1	-0.7096169808883039
STX5	-0.23032203639093413
SLC25A45	-0.8081875773798718
RPL29	1.8935283955166908
SYVN1	1.2606292347536399
ZFPL1	0.05464811052165416
RPS6KA4	1.020168334443716
LRP5	0.4561366057068424
TPCN2	0.9540603477115005
CMPK1	2.2410064252053497
BEND5	-0.4995882174994005
ELAVL4	2.221978936638832
COA7	-0.9774917570336942
ZYG11B	1.8174937381989313
MAGOH	-0.4449845429296547
ACOT11	-0.8198137919891
PARS2	-2.6110581718284966
BSND	-2.8622003161860983
USP24	1.3331665319942825
NOL9	0.4658200694759867
PRKAA2	0.057038726159158164
KLHL21	-2.246014938963803
ZSWIM5	-1.2475114371259963
GMEB1	-1.9173685242100484
AK4	-0.9174451831462903
JAK1	0.22738042717723636
RAVER2	0.2377705633857939
LZIC	0.4625099177904036
RBP7	-0.5687270160434386
FBLIM1	1.0575003354873922
SLC25A34	-0.16311983692047116
AKR7A3	-1.132854619295578
DRAXIN	1.1508062590212285
PDPN	-3.405293508127698
DHRS3	-0.01952621608475336
SDC3	3.1083030093227806
PEF1	0.9967635911158051
RBBP4	2.5510619122925724
TMCO4	-1.7911881919427046
CAMK2N1	2.2216498183203
ALPL	-1.6318105161535097
WNT4	-2.619000055597067
TTLL10	-2.3016204097048347
SCNN1D	-0.5155474783187998
MEGF6	1.9406236232137275
NFIA	0.1852875829896824
OMA1	-1.8565148161107488
MYSM1	-0.16643423060470347
TM2D1	-1.5535394261086
USP1	2.4916524236615456
FUBP1	2.3231693653756076
DNAJB4	-0.513804136131271
LRRIQ3	-3.3472925409599488
LRRC53	-4.780549273942984
TYW3	1.0160930665348904
LHX8	-3.4109377523983984
SNX7	-2.775056230789939
NTNG1	-3.5150316376104507
HENMT1	0.5578511907581976
AKNAD1	-2.814313411261902
C1orf52	-0.15335818353635472
ATXN7L2	-1.3903941594500306
ZNF326	1.4175694371662153
HFM1	-1.3130819152223656
BRINP3	-4.314370809911426
GFI1	0.44308238019028495
KCNT2	-3.286933263013974
AGL	0.9329719889537696
EXTL2	0.8968548481950858
SLC30A7	0.34299182305895726
ZNF281	-0.1305382788526934
ARPC5	1.6537714622062007
CADM3	-1.4404792263308108
ZNF496	2.177709047629444
TRIM58	-4.678077736678023
IGSF8	0.4259385896077039
PEA15	2.208526627649677
PEX19	1.176314137010633
NCSTN	2.5150966628327818
VANGL2	3.28118305018772
OLFML2B	-1.986704381639572
KLHDC9	-1.036743976377443
C1orf74	-0.28060013147248497
FLVCR1	0.9325481618780077
ATF3	-0.09457193798043523
RBM15	-3.1295063269830696
DENND2D	-0.23558973461700428
TDRD5	-4.812356079870812
IER5	1.3200511588488626
BPNT1	0.9378845346547272
SPATA17	-1.476556529592033
C1orf115	1.5164018889121023
BROX	0.2696764822426289
NBPF8	0.17122823943402704
ACP6	-0.7962299464498602
MT2P1	-0.41244269310194565
KIF26B	-1.1073111791421646
TFB2M	-1.1189108493146547
CNST	1.2958316930694092
PPP1R21	-0.8469258902621132
KLHDC8A	-0.2846675374918265
PKDCC	-4.447965291080289
B3GALNT2	-1.6656727882150164
MAPKAPK2	2.1294323161083692
CAPN2	1.2616839974400746
MRPL55	0.8943007191486482
WDR26	1.47998606566
REL	-3.335139952981415
PEX13	0.3364688357412791
DISC1	-2.2869961256703104
LRRTM1	-3.8057257793351753
DPY30	1.4440165153090152
TYW5	-1.197157052303277
KCNF1	-1.3333660992747718
ARL5A	-0.06787626560275929
KCNJ3	-2.76350703997684
NEUROD1	0.33625838898023735
DUSP19	-0.3366242265603585
CFAP36	0.1666464873707704
NUP35	0.6031701910190546
CCDC138	-1.3212520715295073
FBXO41	0.019358582554851407
SMC6	1.6352925582176618
CCDC74A	0.5068689829540893
SLC16A14	2.3160188281409386
EN1	-4.3969165290595305
SGCB	0.9827557091668612
SPATA18	-3.488109293152707
CFAP221	-3.266558445106712
SGPP2	-0.38712561726375644
INHBB	-0.8042356206490071
BBS5	-3.272256229234094
SMARCAD1	0.8009707478308985
PDLIM5	-1.161562858023876
RPRD2	-0.7782904743894481
MSX1	-4.707588131726463
PACRGL	-0.5527960376727471
LYSMD1	-1.042304098705907
SCNM1	-0.22863192394319864
VPS72	3.358350565693253
ERCC3	0.9792139034845591
RNF149	-1.0626588115913298
IWS1	-1.0969357263508914
BOLA3	0.6292384069343393
CDC42EP3	1.1204418036701638
S100A11	-1.3598969060769457
DHX57	1.0225696532705888
ARHGAP25	-0.9069022650984828
TGFA	-3.714639627632168
CCNYL1	-1.3466728482489831
FZD5	0.24783885842118927
DCAF16	1.2882908555710866
NPPC	-1.6263199472875467
GNPDA2	-1.0114924078828038
PAQR3	-0.0902687775624286
NIPAL1	-3.6996304135125513
ANTXR2	-1.5710476452694833
HELQ	-3.253546932472042
MRPS18C	-2.5592513172375395
CGGBP1	0.03695812368568356
GPR155	-3.702883969462019
DAPL1	-0.49079936325317775
PMVK	0.69437303656097
PBXIP1	2.8866441472419453
CLDN1	-4.156859172889391
PYGO2	0.6317017588806066
HIPK1	1.6379714708473405
COL6A3	-2.793693961324038
LINC01116	-1.7002234739312798
YY1AP1	0.5889704143939385
KBTBD8	-2.2741398412156038
EOGT	-2.3993362083451495
POGLUT1	1.2157378796533835
SLC22A15	-1.3961751512656668
ATP1A1	4.805670807147514
SLC15A2	-1.405053597741443
EIF4E3	-0.16044323978295175
PROK2	-5.614500728415067
LRRC58	3.489563702392024
FSTL1	1.2747859637087573
ELF3	2.770922785768886
TMEM183A	0.19063684649468163
TMEM169	-1.1905758233900123
TRIM46	-0.4897688251060427
KRTCAP2	-2.4487221739525094
ARPC2	0.8989304718015276
CCT3	2.2659812540001254
SSR2	2.1736715415090933
RNF25	-0.49949309134872183
STK36	0.5046967278171007
ADORA1	0.5748875168594081
CCDC141	-2.4039032845566535
FEV	-1.7925265396868135
CRYBA2	-0.7326412399776328
CWC22	1.81138917357347
AZI2	0.9812008945378197
TGFBR2	-3.064563881015976
RETNLB	-2.6624679363433486
ANKZF1	0.34396030222993446
HDAC11	-1.1939819550977644
FBLN2	-1.447647912830836
GLB1L	-0.43486908308094274
STT3B	1.2149447019493667
CHCHD4	-2.5017650588702858
NFASC	2.7425794930511187
SERPINI1	-1.6417912931718985
CLASP2	-0.2350976536679057
SUCLG1	1.015176531034899
NUAK2	0.7882045927558236
PRKCI	1.6214656217451386
IFI16	-4.050637321213833
EIF5A2	-2.898479937000529
RPL22L1	-1.4333330335781835
PPM1L	0.755112482365678
ICA1L	0.3518939308094169
SNHG16	1.6152805106539436
RYBP	3.461442120654621
PPP4R2	0.041398176948593
GTPBP8	-0.19080558765109154
SPICE1	0.5002486633182283
CADPS	0.49266860962511655
NKX6-1	-4.252880380386415
CDS1	-1.1179756418318578
WDFY3	1.7340271556555176
COX18	0.5089658882994277
PTPN13	-1.5125401991247336
SYNPR	-1.483627789618068
THOC7	0.0547074009484702
ATXN7	-1.3973326248906894
PSMD6	1.0476540555181166
PRICKLE2	0.3097388428600204
PPM1K	-2.6667977933340854
GMPS	1.0760816292766995
TIPARP	0.4171453623576012
CCNL1	-0.5427673168812833
PTX3	-3.0286007192745936
DCLK3	-1.327137690658705
SLMAP	-0.9179593870576107
RPL9	-1.9775688686490394
SMIM14	-0.5021605367093447
RPP14	-0.7611792889411277
ABHD6	-3.1357840845694334
RBM47	-0.6022347706308727
APBB2	-0.9811046623562528
IL17RE	-0.9272900581290225
IL17RC	0.966813983609002
CRELD1	-1.7505155716933751
PRRT3	-1.5766095488520218
PCOLCE2	-1.1096057258651382
U2SURP	2.13546350130829
MTMR14	-1.1801572942778193
TTC14	1.9389748546326446
MTHFD2L	1.4550882486052006
CXCL1	-2.4492568498428144
RCHY1	-1.5103291656572722
GYG1	-0.6816237018138862
HPS3	-0.6390765312832202
TM4SF18	-3.8866275606680816
TOPBP1	3.7808724088223897
RYK	2.3558705862974665
SNRK	0.15658323326043064
ZNF513	0.9166452861586575
SLC4A1AP	-0.17425659326024978
KIAA1143	1.1857993498810289
KIF15	0.22404040658748942
WDR43	0.43547962986447103
ZDHHC3	0.48054219891716
CDCP1	-0.9557114815481337
SLC6A20	-1.3135870681826423
LZTFL1	-0.3993239310647127
FYCO1	-0.8942737786431431
ELP6	0.7056699630805782
DTX3L	3.8059341303427545
ZNF148	1.4797131358085724
NMNAT3	0.5820598398403113
SMIM12	2.678487899809194
ZMYM6	-0.6608329929909973
TPRA1	0.2931964252001075
YEATS2	2.980035156620551
GRIK3	2.0247955128798325
MEAF6	0.6220948378284941
SNIP1	0.6567548237702934
DNALI1	-0.7380593221111902
POLR2H	-0.8332544758670434
KLF15	-4.394923345915535
CAMK2N2	1.0699959599997249
TMEM41A	-1.2808756945621305
RPN1	2.068341446631202
SENP2	0.7683678189017711
HEYL	-0.7968553090033783
IFT122	0.25637000556307765
RFC4	0.6896219730127459
RPL39L	0.04136282483320547
BAP1	0.767717030142772
TKT	1.3529213992047977
PRKCD	-0.688803790790984
RFT1	-0.9598987258642411
SFMBT1	-1.0990083961451036
GNL3	0.9730909982945251
PBRM1	1.7230418444131055
UVSSA	-1.4890656530061745
ARHGEF3	-0.32136944086839225
SLBP	2.0957987658680275
LRPAP1	-0.33828680172972303
UBXN7	-0.964141930352289
RNF168	2.0096050874704967
PIGX	0.40940997219616865
ABLIM2	0.06589344819200728
EXO5	1.4787668366071245
C1orf50	-0.8680175909581308
ERMAP	-2.633365380911768
ZNF691	-0.39837128044738773
AIMP1	0.3831264899129015
SGMS2	-4.700954559005011
METAP1	-1.099637290508894
DNAJB14	-0.4630758002328111
SLC9B2	-2.249420309553863
BDH2	-0.680062708375087
PGRMC2	-0.19901071569017886
CDC25A	-0.22764456356201884
ZNF589	-1.354629560559917
PLXNB1	2.9255911150670837
CCDC51	-1.4475222345255159
ATRIP	-1.7538273437509693
SHISA5	0.24536319398928763
SPRY1	-1.8310633456494663
BSN	0.1192706554840067
APEH	-0.06825592718451151
INTU	-1.2115122761395072
RNF123	-0.3287339724059757
HSPA4L	-0.3289037820242263
MFSD8	-0.07060457550979243
CAMKV	0.7865880317212782
MON1A	-1.4023627771250768
MST1R	-0.710191702547043
RAD54L2	1.3759380490792494
TEX264	-1.4061962421687646
GRM2	1.8442150600483824
DUSP7	-1.4613809307048327
POC1A	-1.3937361022157913
WDR82	1.106993327918591
PITX2	-5.992710982768171
PRSS12	-1.8793140334819056
HMGB2	2.34600802522365
SAP30	-0.5097931131864308
HAND2	-4.74683212081819
MAD2L1	1.2242816979980466
ANXA5	3.2199584085201485
MAP9	0.20242878419993177
FBXO8	-0.7974576167320849
CEP44	-1.2310327682153606
HPGD	-6.0602257396316395
NAA15	0.7611770506170809
ARFIP1	-0.3398418014416004
ICE1	3.3507167772507813
HHIP	-3.1707209795815943
ANAPC10	-1.9217539742501015
ABCE1	1.015522235644571
OTUD4	0.16407359732401294
LSM6	0.32961932957012385
TMEM184C	0.5012581827416964
PRMT9	-1.3066463185558268
ITGA2	-1.4762088242846558
MOCS2	0.6190876255975575
EDIL3	0.01083366720411314
TMEM161B	-0.2602039228584498
ELOVL7	1.4195528460043922
NDUFAF2	-1.179244645539602
LMBRD2	1.1752076828144398
NIPBL	0.9777760485368346
RNF180	-1.9657868962710885
SLC25A46	1.5819758575138656
STARD4	0.7158407983435108
PGGT1B	-0.9244880519706433
CCDC112	0.5180935589188941
CMBL	2.1963098232675824
C5orf63	-2.2362880838899835
PRRC1	2.105634740148501
F2RL1	-3.4623346338769028
AGGF1	1.1160289441996427
WDR41	-0.017587832645472694
NDUFS4	0.980816281414702
GRPEL2	1.1254997791453423
ARSK	0.032228339100538746
RHOBTB3	2.63231626812298
TIGD6	-2.0094435968518947
SERINC5	-0.6785431775079027
CASP3	-0.8616523962920792
PRIMPOL	-2.4241817672430557
ERAP1	0.4340356884176135
ERAP2	-0.5704961436771256
CMYA5	-2.1889717504062833
EGFLAM	-3.7751609918747557
CFAP97	-0.2761336397045765
RICTOR	0.9618096135274001
EBF1	0.6780860212368066
ANKRA2	-1.0940009981961845
UBLCP1	0.3072255519347504
UTP15	-0.09930555800806451
NSA2	1.0312067740139523
GFM2	1.302176662741794
TERT	-0.4097578350733245
CCDC127	0.3239173198009592
ACSL6	-2.593162261152973
SHROOM1	0.08052022027773154
UQCRQ	1.9151374053896126
GJB7	-3.889419587159466
SLC35A1	0.44186660480415635
GRIK2	-0.500191402030867
FABP7	0.5143476747745068
TLX3	-3.372180511841397
TXLNB	-2.067097615218928
CITED2	2.9383533837901012
CREBRF	-2.499298444608455
DCBLD1	-2.5216733868049404
SFXN1	0.13060743047616397
DACT2	-1.4853861234775243
PDSS2	0.04275711499844732
STXBP5	-0.02974390129999843
DAGLB	-1.3935501851934493
STK17A	-1.1932950237714635
TRA2A	-0.4681843974118655
GALNT10	0.6856893183378635
SAP30L	0.5943778302147416
RPS14	2.76342503859335
HCN1	-4.363483774803907
COG5	1.6563412625940832
NEUROD6	-4.598961980124842
SLU7	0.37763903564704004
RP9	-0.7388040977829125
PTTG1	3.1541334207489107
CAMLG	0.3597439170563113
BMPER	-3.0427034478657604
KCNK5	-1.9629252555899108
ZNF12	-0.3874333444827776
SLC29A4	1.3479752894905237
CDCA7L	1.4544461465857887
SP8	-0.6009046028094751
MIOS	-0.4211946154560853
USP49	0.42864634318416134
SYTL3	0.591324043668859
HEY1	1.4848666910744306
ZNF704	3.8304299114287255
FABP5	0.2760707580666213
COL1A2	1.714536190419436
CHMP4C	1.9263068875647753
PGAM2	-2.4994311297257266
BRI3	-0.2709302960580116
LMTK2	-0.05654588981474145
CTSB	0.002015342569937571
DLC1	-6.457371093163756
ADCY1	3.087745727423485
C7orf57	-3.3619212535138088
HNF4G	-1.823438444761265
PEX2	-0.28592369983325094
RAD21	4.136667064403931
MED30	0.22248240872945507
TNFRSF11B	-3.804158916586404
SBSPON	-3.754235261992997
KCNV1	-3.31961655982831
CSMD3	-4.507669691015839
SPIDR	1.913601231271487
ORC5	1.5514794626071131
OSGIN2	1.8374354702845652
DEFB1	-1.2483678937611484
SUN1	2.900809371260064
OXR1	1.265575192789434
TMEM74	0.44129830356207106
GPER1	-3.8140928819828726
UNCX	-3.3688338901026724
TMEM184A	1.2515405967084254
MICALL2	1.7832877891157308
INTS1	3.3067681510067652
CDK5	-0.5411477804611228
SLC4A2	1.2515965002412712
FASTK	1.5216905794602604
TMUB1	1.6566812446110084
PHAX	1.273984548864053
ALDH7A1	-0.23270113987787056
FOXK1	0.9421261873023796
COX6C	3.0733404192650196
OSR2	-1.7164672514854382
YWHAZ	2.0788455161596153
BAALC	-0.8159259120702529
FZD6	-0.2241274346378286
CTHRC1	-1.109007852167105
SLC25A32	0.8775093162380226
DCAF13	0.22924424440494198
TP53INP1	1.542158213425377
INTS8	0.36113308473966277
FREM1	-2.0931550607294596
GEM	-2.7907347951488943
PDP1	0.14627125892488385
TMEM67	-1.843647594589625
RPP25L	-0.8309822873979427
FAM219A	-1.1184148223676966
SNAPC3	1.8309471345612072
NUDT2	-2.9683730974577345
TMEM65	0.15958310938736964
PSIP1	4.519952845317827
CCDC171	-1.676809583576863
UBAP1	-0.12439571745701432
DIRAS2	-1.244001474637766
SYK	1.9788563132160384
NIPSNAP3B	-1.6393704609087916
ABCA1	0.5352294950998089
NFIL3	-0.9193265263314597
LETM2	-2.936513884776147
METTL2B	-0.4609865883330982
FXN	0.19262550025865172
ZMAT4	-1.6565396480280827
MAMDC2	-1.7157353003919553
ALDH1A1	-2.710255298829134
KDM1B	1.3971656970773865
HGSNAT	1.2191185222877525
RASEF	1.416962259794545
GKAP1	-0.16788124975826796
KIF27	-2.438976635058504
HNRNPK	1.34117924159985
SVEP1	-1.3993960374378989
ANKS6	0.7493876782917944
FBP1	-2.2936031965736317
ZHX1	1.8657863966938975
DYNLT3	1.396185223600868
MID1IP1	1.3689994167192348
KIAA1958	0.3736566672438953
PTCHD1	-4.055951070493555
RNF183	-0.47075891553708227
PCDH19	0.7670530586828607
PIGA	0.505415085296833
STRBP	2.1033392165017974
CLDN3	2.03339492538031
GAPVD1	1.2639384663842346
WNK2	2.994187283369712
ATP7A	-0.4330927289006707
ZNF367	-0.8365972176554957
NLGN4Y	-3.8009006305102533
HDX	-1.8956567981229655
NDUFB6	2.0286433033418487
NOL6	0.6930206111843565
AQP3	-0.9993279807453151
TRMT10B	-1.102694981925653
VCP	1.7024086449496794
PIGO	0.47260914155834566
STOML2	2.4100962854774224
BRWD3	0.5282165787924518
SLITRK5	-1.889825488844021
MELK	0.504153912529966
ARMC3	-1.9340950465299813
OTUD1	-2.564029310072316
ARHGAP12	0.4159408941670533
FAT3	-1.7712888081751499
HECTD2	-0.33486147266649546
SLC7A3	-1.7902534028122437
