	mean	std
HOMEZ.H14CORE.0.S.B	0.02489757433920476	0.003374741400829485
HSF1.H14CORE.1.P.B	-0.00907111267222285	0.0019385901242649532
HSF1.H14CORE.2.P.B	-0.01373994220297803	0.0026312908197844097
HSF2.H14CORE.0.PSM.A	-0.023649276100937963	0.003891361827190365
HSF5.H14CORE.1.S.C	0.033589527042447054	0.002474216563281217
HSFY1.H14CORE.1.S.B	0.014182582785462125	0.0019174065405078177
HXD10.H14CORE.0.SM.B	0.006497460139239686	0.0020686630085509907
IRF3.H14CORE.1.SM.B	-0.003228891921349836	0.0030843702430098613
IRF4.H14CORE.1.S.B	0.04604372935350931	0.0038648522967148703
IRF7.H14CORE.0.S.B	0.02226113973178144	0.0023040283971231743
IRF9.H14CORE.0.PSM.A	-0.030729866034636608	0.0041818169524970045
IRX2.H14CORE.0.S.B	0.04381828779364244	0.0032661753943266122
IRX3.H14CORE.0.M.C	0.033302809779281725	0.0020813647451797734
ITF2.H14CORE.0.S.B	0.000285193463671278	0.0020929078637710987
JERKY.H14CORE.0.PSGB.A	0.0019530506757483648	0.002393445526015627
KAISO.H14CORE.0.P.B	0.12402173382699658	0.002757282337971756
KLF10.H14CORE.1.PSM.A	-0.002873913386645343	0.0022583585838840134
KLF16.H14CORE.0.SM.B	-0.04158112337183621	0.003278822937921815
KLF16.H14CORE.1.P.B	0.07762070634356319	0.004484150423479818
KLF3.H14CORE.1.M.C	-0.01135266173531025	0.0027507830813837896
KMT2A.H14CORE.0.P.B	0.12333684066522607	0.0055762334993693765
KMT2B.H14CORE.0.P.B	0.09621376595093757	0.005731143551313502
LHX6.H14CORE.0.P.B	-0.022401062115860383	0.0020946972221771855
LHX8.H14CORE.1.M.C	0.0070066500181562436	0.0022004031897243695
LMX1B.H14CORE.0.P.C	-0.0010820296547988228	0.002802741118649338
LRRF1.H14CORE.0.P.B	-0.0028514634515420818	0.0033408167055968513
MAFG.H14CORE.1.PSM.A	-0.00015349768316617928	0.0023936395975579666
MBD1.H14CORE.0.PSIB.A	-0.1977835887600646	0.004931955622987962
MBD3.H14CORE.0.P.B	-0.016701611474501506	0.004672798635749413
MBNL2.H14CORE.0.B.B	0.039384837322455804	0.0020081943363620823
MCR.H14CORE.0.S.B	-0.017792526786638344	0.0025124026080819008
MEF2A.H14CORE.0.P.B	-0.025806843529459306	0.002646787137828501
MEF2D.H14CORE.1.M.C	-0.01217852577216771	0.0028546695015818496
MEIS2.H14CORE.0.P.C	-0.03752059642794811	0.0025553726042851703
MNX1.H14CORE.0.SM.B	-0.009318107049004695	0.002198250936557199
MRFL.H14CORE.0.PSG.A	0.04069903646634623	0.002079766325922009
MSD1.H14CORE.0.PSGIB.A	0.04522194211365404	0.0023595170504041533
MSD4.H14CORE.0.SGIB.A	0.001912690707166046	0.0024273619939156944
MTF1.H14CORE.0.SM.B	-0.021816619606590388	0.0018595540667226095
MYB.H14CORE.0.P.B	0.024429746407083786	0.0020681467683006474
MYBB.H14CORE.1.S.B	0.04156692342949863	0.0024026297888055477
MYCN.H14CORE.1.M.C	-0.060125335991682016	0.003709007220185191
MYNN.H14CORE.0.P.B	-0.006363383418104706	0.003564327858920389
MYOG.H14CORE.0.PSM.A	0.00927177310889225	0.0020022008152167947
MYPOP.H14CORE.0.PSGB.A	-0.004315801711127554	0.0021246614339342387
MYSM1.H14CORE.0.P.B	0.05933460503658933	0.0022391382863632984
MYT1.H14CORE.0.SG.A	-0.004169379807877982	0.0031269191409916924
NACC2.H14CORE.0.PSGIB.A	-0.12629236152714352	0.0036794110555415753
NANOG.H14CORE.0.P.B	-0.018528705131700095	0.00217898154930025
NANOG.H14CORE.1.P.B	-0.0019936648852394937	0.002410144483574137
NANOG.H14CORE.2.M.C	0.06631773053566072	0.002421824527784029
NF2L2.H14CORE.1.P.B	0.05040693896333964	0.002528532959899649
NFAC4.H14CORE.1.SM.B	-0.016325825126281113	0.0019197485278671389
NFIC.H14CORE.0.PSM.A	0.002305324394928995	0.003282344356464319
NFIC.H14CORE.1.PSM.A	-0.05539094793803859	0.00520592430190898
NFKB1.H14CORE.0.PS.A	-0.002556096522871327	0.0024860700158553695
NFYC.H14CORE.0.P.B	0.1297683080395214	0.0030568776072490604
NKX21.H14CORE.0.P.B	-0.056533717349803024	0.0019507848163611038
NKX23.H14CORE.0.SM.B	-0.01586386859891934	0.0025533945619401165
NKX61.H14CORE.0.PS.A	-0.010240737048382824	0.0031925016223128986
NKX61.H14CORE.1.P.B	-0.0408429153125098	0.004573559953274273
NPAS2.H14CORE.1.M.C	-0.016912739516820256	0.0019452523034139753
NPAS4.H14CORE.0.P.B	-0.009808331323033465	0.001997144536218
NR1D1.H14CORE.0.P.B	-0.031528173774950354	0.001966290530615833
NR1D1.H14CORE.1.SM.B	0.05346004540403048	0.002975053934945278
NR1H4.H14CORE.0.P.B	-0.0054782729396931	0.0020969155561573684
NR1I2.H14CORE.0.M.C	0.015683992018220398	0.0018920204315447853
NR1I3.H14CORE.0.P.B	-0.056379422902800846	0.002050931440422125
NR1I3.H14CORE.2.M.C	0.01712408357879791	0.001898218655250425
NR2C1.H14CORE.0.S.C	-0.0651195119940223	0.002795307724938977
NR2E1.H14CORE.0.SM.B	-0.02686248183433139	0.0025857493042796297
NR2E1.H14CORE.1.S.B	0.014572678711421616	0.0019325743819590998
NR6A1.H14CORE.2.SM.B	-0.005946892451116817	0.002524162284321738
NRF1.H14CORE.0.PS.A	0.18487358478205923	0.0038002293719979277
OLIG1.H14CORE.0.S.B	-0.014277945729912997	0.002292918171444757
ONEC2.H14CORE.3.P.B	0.039673621431732226	0.0026714820627073733
OSR1.H14CORE.0.SM.B	0.01591175598989443	0.001823235535331775
OZF.H14CORE.0.P.B	-0.008357109426232518	0.002399372367693115
P63.H14CORE.1.PS.A	0.0050276763565413355	0.0018767261748956782
P73.H14CORE.0.PS.A	0.04185765664019325	0.00191073034210853
PATZ1.H14CORE.0.P.B	-0.05707161060704109	0.0035194726385181906
PAX7.H14CORE.0.P.B	-0.012299442532108976	0.0028554230003112785
PAX7.H14CORE.2.PM.A	-0.0073104859306981455	0.0022484784421465975
PAX8.H14CORE.0.PSM.A	-0.010712396482090235	0.001911696190260266
PF21A.H14CORE.0.B.B	0.007083363028712552	0.0044380079917078165
PIT1.H14CORE.0.SM.B	-0.014153346664495494	0.002776520019481519
PIT1.H14CORE.1.S.B	-0.05170218901388522	0.0026233848708173864
PITX2.H14CORE.0.SM.B	-0.005491074602622132	0.002339149931114129
PKNX1.H14CORE.1.P.B	-0.0008729268808390757	0.0018848831959710158
PO2F2.H14CORE.0.PSM.A	-0.029419017182491278	0.002834707540199171
PO2F2.H14CORE.1.M.C	-0.005733941730954414	0.002193697651392564
PO3F2.H14CORE.0.P.B	0.03038196284954657	0.002220385694104043
