	0
177	3.655619579624303
178	3.627511874548626
179	3.706096067108734
180	3.608862932030321
181	3.5863526989125907
182	3.374598202784961
183	3.641271598369261
184	3.3209483122679826
185	3.572969520003202
186	3.585610269933546
187	3.521547978179952
188	3.643786592228937
189	3.5429516273097716
190	3.5477769139387703
191	3.619336834024365
192	3.748805082245517
193	3.5668605748764914
194	3.4448550266463513
195	3.49083333166608
196	3.6442705307434795
197	3.494132078104044
198	3.3945517305037787
199	3.6992014249634955
200	3.468592948896605
201	3.7250764585468623
202	3.7174840724138867
203	3.4988381486052016
204	3.522693648801023
205	3.8190408444907824
206	3.6119362749699144
207	3.569867749203731
208	3.5923165393675722
209	3.4576673770113246
210	3.6687431233975336
211	3.3557635985564085
212	3.688627012148549
213	3.30330630567984
214	3.415809345696954
215	3.626691886930708
216	3.7458071637862016
217	3.588930427581334
218	3.7124234336136723
219	3.7607296865658637
220	3.4925201496998186
221	3.5941069952332545
222	3.782179306194381
223	3.4617572002009815
224	3.7702026801440063
225	3.5535918262428026
226	3.599036827074327
227	3.6179244200299903
228	3.577364570825945
229	3.634120131088097
230	3.7039687737163027
231	3.706102365685653
232	3.5186457469833368
233	3.5536331143988034
234	3.5456454195619838
235	3.633116941561059
236	3.70563530669547
237	3.659655454351864
238	3.7813705526700283
239	3.730407154195219
240	3.399868041876675
241	3.6641433682372377
242	3.3973303794563483
243	3.4852834428669155
244	3.7596045146045487
245	3.579824565643634
246	3.860981977758896
247	3.514812446603267
248	3.7049084809322688
249	3.6843128236972973
250	3.7094635086663907
251	3.507510731343651
252	3.2654596607850914
253	3.5542896141584106
254	3.6530795706368213
255	3.632971033866799
256	3.4588167307168036
257	3.5283558579904004
258	3.592039734792356
259	3.7949883370718127
260	3.5446886704246157
261	3.6938674239650706
262	3.6821836160561454
263	3.7813574951403464
264	3.5911624043167185
265	3.6554998039978948
266	3.542889087931612
267	3.5535271202294076
268	3.6552153290635436
269	3.4129899255151765
270	3.640325644786882
271	3.6459593781636186
272	3.6217268282848285
273	3.529440133170082
274	3.6531930381927573
275	3.424904248190439
276	3.632539816587982
277	3.5789865795033586
278	3.644232590771324
279	3.6457658624166775
280	3.753178439320452
281	3.667290717089995
282	3.649324372314024
283	3.6437910108019205
284	3.3765273432679765
285	3.467202621199273
286	3.781098319625751
287	3.710944346873726
288	3.5823293443978645
289	3.7146162470835495
290	3.611988028441711
291	3.658227755423112
292	3.635620740274307
293	3.5184641872844455
294	3.521618268377474
295	3.5826807885341045
296	3.6179234690413207
297	3.7160682629507833
298	3.6704127344654975
299	3.649619672517952
300	3.697914253384981
301	3.7490599265370617
302	3.4794820385203487
303	3.595326798445712
304	3.62917349745327
305	3.4604021390121598
306	3.4619225933455438
307	3.5517935123524564
308	3.5277536108882375
309	3.2746901446800556
310	3.356626025823188
311	3.5235119143043634
312	3.6958225605100745
313	3.8344144024769484
314	3.5763079343279647
315	3.609240933381518
316	3.6749871893845945
317	3.235905871400123
318	3.4158779382020024
319	3.529921841510776
320	3.7270866631864643
321	3.589088166766146
322	3.6306138256392964
323	3.479732891637674
324	3.4811872815416387
325	3.7446817137995256
326	3.5925512392354366
327	3.475962236619772
328	3.8301227788022874
329	3.622028407799455
330	3.614705858899962
331	3.5917223244624035
332	3.555806665205868
333	3.6510579225367636
334	3.527503297292446
335	3.7073143807013818
336	3.7877635311115223
337	3.7061683008020774
338	3.681369357557718
339	3.619841589862169
340	3.795000253973382
341	3.6241071423435187
342	3.6285191087945723
343	3.5070098299339545
344	3.5188595633815627
345	3.6040449899506304
346	3.7371641727226574
347	3.7546393283821535
348	3.748718188558831
349	3.273170331698319
350	3.6387963027573345
351	3.6951445748634493
352	3.510746216910426
353	3.4871715445227247
354	3.5462259841635557
355	3.5111942738214976
356	3.6264846488490097
357	3.721249074465035
358	3.559259493155814
359	3.4958257872562246
360	3.564461934831277
361	3.8300679133390934
362	3.501243027229956
363	3.635844208366024
364	3.6535961720071746
365	3.7277357365281896
366	3.8509929426312977
367	3.6784526086704745
368	3.647280407348698
369	3.6955797099351444
370	3.4881038367184822
371	3.662354399739415
372	3.5926004193237446
373	3.5844343392367684
374	3.6348528482967986
375	3.4188517012426916
376	3.6616280102069507
377	3.4510453255432743
378	3.606224792233139
379	3.4506666144953804
380	3.636556932748351
381	3.840528359745502
382	3.3910035118864332
383	3.737663993966265
384	3.735877121732
385	3.68887603829842
386	3.8146254299517066
387	3.7101382001608845
388	3.617634562011031
389	3.5837808643136695
390	3.7186148236681817
391	3.571261123991477
392	3.655203558471718
393	3.742297299103256
394	3.690627404361126
395	3.67511054366421
396	3.5300647140122
397	3.739661802364588
398	3.8078641378289566
399	3.6142130987357155
400	3.5946613296955707
401	3.430525713424575
402	3.7039713274110686
403	3.5992921844607673
404	3.6760300853407455
405	3.5514147806717875
406	3.450245297763119
407	3.5591769140229754
408	3.7345152414100498
409	3.6716971684534676
410	3.538641730040705
411	3.4640184688140363
412	3.552136336462439
413	3.4066690901729473
414	3.597148907975725
415	3.446841042316001
416	3.6755230422683556
417	3.4729113799218867
418	3.755740557838318
419	3.2184237787189565
420	3.560948218857489
421	3.7196080543034626
422	3.512204016865209
423	3.5933248892856775
424	3.609998960148556
425	3.224307085985544
426	3.66977942850717
427	3.633211416421812
428	3.5072303695689264
429	3.682646569118507
430	3.616701207626225
431	3.4521343335797043
432	3.6062519116421137
433	3.455459555786299
434	3.5997448662808695
435	3.6098184666222917
436	3.637864250437584
437	3.718029926009891
438	3.664153853042526
439	3.3187338226328054
440	3.51131273679729
441	3.590362075818205
442	3.556979927442811
443	3.586429774187626
444	3.7181482755530237
445	3.462911599784189
446	3.019022045970062
447	3.603699443538312
448	3.5177378252673184
449	3.5256075238124565
450	3.5044960613436213
451	3.4827549819848653
452	3.548883823336171
453	3.3077694464079634
454	3.700131166135798
455	3.745894640319202
456	3.4262806057406676
457	3.6534832182630255
458	3.417756577128832
459	3.6936601645406446
460	3.5731259371594226
461	3.7068708751660906
