	0
119	2.688140862966723
120	2.462030246252665
121	2.463155456616116
122	2.5522068357782866
123	2.532140450059875
124	2.3847223072242696
125	2.5008653751801595
126	2.409932207566178
127	2.605838392156444
128	2.2920085456725086
129	2.4322398255616
130	2.6696844972984186
131	2.4319625408730174
132	2.360427949511629
133	2.2832258226290794
134	2.1953331100598783
135	2.575474913677391
136	2.1442357783597887
137	2.24352440253069
138	2.452241827983275
139	2.042443307454965
140	2.566022201742481
141	2.273147527065354
142	2.6028657551232186
143	2.353603764242985
144	2.2421933905333
145	2.3414849998686873
146	2.01701311419906
147	2.245607696950259
148	2.473795928301391
149	2.6807976515644456
150	2.1584320205321044
151	2.0576405604981325
152	2.3847843236707527
153	2.301953453087869
154	2.3409323774184494
155	2.2435594987166594
156	1.6731761473303581
157	2.3608055062482194
158	2.112222544179991
159	2.5802923624032608
160	2.4563340699277334
161	2.322550263200538
162	2.4680626005364315
163	2.3817033192016623
164	2.3528527793206053
165	2.29078124561323
166	2.361797349230251
167	2.624538503599213
168	2.3201574311928033
169	2.4408096775193115
170	2.225903718878226
171	2.334067057531817
172	2.282462244224016
173	1.6506326503746072
174	2.5375652400597675
175	2.366410338192458
176	2.2855867219838077
177	2.2845942667047296
178	2.3670122638351825
179	2.3274070839113725
180	2.2756646795476434
181	2.4067794010109917
182	2.400755741630126
183	2.455905322227039
184	2.0021336754337433
185	2.492964830737038
186	2.3906437827126283
187	2.3507669904649466
188	2.446219827355579
189	2.5670853064212373
190	2.376323325500916
191	2.3367429695626427
192	2.329395020793058
193	2.3466837455019527
194	2.388031429411962
195	2.2559520555440624
196	2.261116622969328
197	2.398262168255163
198	2.628752535683008
199	2.6862471123963387
200	2.3650180552765
201	2.4459823116124135
202	2.4260771926440055
203	2.4787816716970124
204	2.378985907288016
205	2.425708092690848
206	2.220109349653647
207	2.3962629802770308
208	2.139334666690208
209	2.3708649771939347
210	2.5411691350451378
211	2.6798080166018137
212	2.294168948606638
213	2.4114796547751274
214	2.4114480405027883
215	2.4202749362016216
216	2.4537535809751
217	2.249957514793705
218	2.504730741303296
219	2.307387443164535
220	2.146780290693912
221	2.3021320370780987
222	2.3971142251774356
223	2.425309083235545
224	2.439985927476572
225	2.3915996440449865
226	2.321230686405567
227	2.2870484938296007
228	2.021953370126532
229	2.4881212909688983
230	2.6001518140023183
231	2.354090109695117
232	2.3183435898269957
233	2.445825643180109
234	2.4385638429740735
235	2.3708427651716693
236	2.4793754317113352
237	2.264388915093952
238	1.9648076614781522
239	2.456344476140563
240	2.304997920882324
241	2.4330278635430864
242	2.2287975873930495
243	2.546165249355753
244	2.3765873409115508
245	2.380624999945291
246	2.1409762745114804
247	2.6388964408618913
248	2.5905717020953625
249	2.274205563743672
250	2.397783261731776
251	2.5954961724744923
252	2.343875844760716
253	2.6435226342608042
254	2.0244858178375233
255	2.4505253686019057
256	2.452005016072042
257	2.453651282054788
258	2.585149783837562
259	2.2643284007932323
260	2.209600727291401
261	2.5336598118085805
262	2.693664200290058
263	2.2646980021250114
264	2.292616459059455
265	2.429258884283747
266	2.2661507671810375
267	2.322436964862393
268	2.385508608063733
269	2.555655177595369
270	2.6581270007252007
271	2.0877798146568654
272	2.4432144371809974
273	2.3199947897008437
274	2.702524388512639
275	2.508507938714451
276	2.3880531776772673
277	2.181877632495053
278	2.070180314089641
279	2.317184882647851
280	2.474914515685343
281	2.3743485845302925
282	2.4758776419768576
283	2.075053470009465
284	2.5823283715999814
285	2.382985224474164
286	1.7156066043906937
287	1.70239383484736
288	2.197464595092273
289	2.5464515600478004
290	2.4017009753024765
291	2.17708929375585
292	2.4946646967736084
293	2.491024183267847
294	2.4497022093192755
295	2.5498567874596825
296	2.501751204433185
297	2.4318888268938874
298	2.4237705302735546
299	2.696769025987468
300	2.3202596511510634
301	2.4767453472809233
302	2.0055079987328033
303	2.3076940976783864
304	2.335747256396293
305	2.5606149657138237
306	2.2235475254568113
307	2.2007842373446542
308	2.4966907115776205
309	2.104258592237718
310	2.604113860508596
311	2.478328091206671
312	2.389702202925033
313	2.6803494331645434
314	2.043103104321516
315	2.566705411366522
316	2.465828199348403
317	2.318869458305548
318	2.6164378242212285
319	2.349493415455185
320	2.134084479517278
321	2.286557884442488
322	2.4117876895418093
323	2.4021532498012768
324	2.6660962087089026
325	2.359198427277182
326	2.2085047422032096
327	2.4172842317595036
328	2.3898511956612856
329	2.355018153843982
330	2.263889801198303
331	2.180081149318074
332	2.613201260318654
333	2.386924183833235
334	2.320585598002701
335	2.3385712335618485
336	2.4061094358155484
337	2.440731869237949
338	2.1960932683160874
339	2.61842959294198
340	2.3056951158576213
341	2.70436517313197
342	2.731253744376654
343	2.2189417769900657
344	2.325115358351076
345	2.4429501972108802
346	2.2025998560800755
347	1.6689641844194834
348	2.2952013761534675
349	2.4110372195559426
350	2.5986742829283895
351	2.407487462223718
352	2.661228920143772
353	2.585681480703884
354	2.361865074962884
355	2.348002571253408
356	2.5714423611426267
357	2.429732793982631
358	2.2527807622308047
359	2.4719990330793187
360	2.173513960502294
361	2.6743828931254874
362	2.4686057058517465
363	2.2788924298250928
364	2.4900118450529574
365	2.3115282614738155
366	2.3837946908579135
367	2.4476831972218625
368	2.209585290032323
369	2.6472245202598175
370	2.156563423283617
371	2.6398591482966896
372	1.7625150498321098
373	2.415126031305227
374	2.187352982816274
375	2.4830314865306704
376	2.114836544120306
377	2.699902112298045
378	2.4226405166423404
379	2.1381164821227747
380	2.3736662946141958
381	2.1838852371412267
382	2.248846399193464
383	2.339312464854502
384	2.4131970883359624
385	2.482139210821975
386	2.3137837105397914
387	2.3849444038257777
388	2.262635540316381
389	2.603282012878762
390	2.400721106497569
391	2.3078063911050526
392	2.4124049075303162
393	2.36854964896766
394	2.429647390452696
395	2.3162514021984095
396	2.4463014239581766
397	2.3409481674381305
398	2.440190723538597
399	1.7402579199003485
400	2.110282326522055
401	2.6973077503986236
402	2.5241343438091763
403	2.649530223188133
404	2.7103751946192784
405	2.4487827367618116
406	2.23506637023274
407	1.9615859106144335
408	1.9043206180781576
409	2.427135031989855
410	2.3969044175445626
411	2.3005592431469717
412	2.2160768050982567
413	2.3721927325060217
414	2.347683308469877
415	2.302939550606573
416	2.505967388957999
417	2.202456356415902
418	2.451562874897993
419	2.1695360911553134
420	2.505900080639334
421	2.4965077065564123
422	2.6704783178302214
423	2.102113965992019
424	1.773304495216013
425	2.2902699504976085
426	2.1236296809342785
427	2.3642883417101865
428	2.432700563018241
429	2.3713060279669698
430	2.6394237415698494
431	2.0673516344967395
432	2.2383922477390343
433	2.300246217655335
434	2.2188170063672854
435	2.513352759691395
436	2.168574697324437
437	2.480193504212703
438	2.2969490425585124
439	2.3198311662823285
440	2.4891900354512506
441	2.1733345421498984
442	2.361136106186744
443	2.5084045325585502
444	2.3538985194851443
445	2.3941724519970102
446	2.201221535666388
447	2.367008318321005
448	2.3737567705320988
449	2.2082607792847004
450	2.656758724013869
451	2.2874489739053763
452	2.263092427677516
453	2.5518937990398642
454	2.363847855588652
455	2.4613050848906317
456	2.6754763163632322
